total_idle_energy,total_active_energy,total_energy_difference,total_clear_active_energy,total_clear_active_carbon_emission,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
79350.97320000002,83518.57802640002,4167.604826399998,39181.06465889997,0.1069807597314033,0.10392648153704703,0.10970079919582856,0.00577431765878153
