timestamp,api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,orchestrator_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,api-gateway_cpu_usage,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,orchestrator_cpu_usage,policy-enforcer_cpu_usage,rabbitmq_cpu_usage,server_cpu_usage,sidecar_cpu_usage,api-gateway_memory_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,orchestrator_memory_usage,policy-enforcer_memory_usage,rabbitmq_memory_usage,server_memory_usage,sidecar_memory_usage,api-gateway_memory_rss_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,orchestrator_memory_rss_usage,policy-enforcer_memory_rss_usage,rabbitmq_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,api-gateway_memory_cache_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,orchestrator_memory_cache_usage,policy-enforcer_memory_cache_usage,rabbitmq_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,api-gateway_carbon_coal,clientone_carbon_coal,clientthree_carbon_coal,clienttwo_carbon_coal,orchestrator_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal,api-gateway_carbon_emission,clientone_carbon_emission,clientthree_carbon_emission,clienttwo_carbon_emission,orchestrator_carbon_emission,policy-enforcer_carbon_emission,rabbitmq_carbon_emission,server_carbon_emission,sidecar_carbon_emission
2026-06-17 09:51:15.095999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.60661186936272,0.002510259534093846,0.003273955235123354,0.0039756626381036355,0.002950285515735909,0.002491725816990539,0.002300213879942882,0.01722534056849015,0.0036628790683786187,0.022068472690746504,1490.5621568596428,120195.28815240778,70.81971748188876,175183.14010979407,36.662758120675605,95023.81732427538,805231.8896165083,108753.7533592117,433798.94953987864,66816.06885749094,3197.807798250075,47.21314498792584,0.0,0.0,911.4994467556392,551625.9310292578,100779.45655419528,486060.143284569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5368390399999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2469822743738471e-05
2026-06-17 09:51:30.095999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.89524063508998,0.002510259534093846,0.0030258340247802805,0.0039756626381036355,0.003201568968610135,0.002491725816990539,0.001105985,0.01722534056849015,0.003662879068378619,0.02309203512471114,1490.5621568596428,111086.1225615147,70.81971748188876,190103.94153641735,36.662758120675605,68.26666666666667,805231.8896165083,108753.75335921171,501055.1416133966,66816.06885749094,2955.457526372753,47.21314498792584,0.0,0.0,34.13333333333333,551625.9310292578,100779.45655419529,508866.37928388023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.647105706666667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2621482150325172e-05
2026-06-17 09:51:45.095999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.89524063508998,0.002510259534093846,0.0027777128144372072,0.0039756626381036355,0.003122866991169928,0.002491725816990539,0.001105985,0.017798341892591274,0.003662879068378619,0.023263300738600647,1490.5621568596428,101976.95697062163,70.81971748188876,185430.74652959898,36.662758120675605,68.26666666666667,1602432.1851453744,108753.75335921171,595006.3032941247,66816.06885749094,2713.1072544954304,47.21314498792584,0.0,0.0,34.13333333333333,1087685.004190719,100779.45655419529,532098.7532466176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7573723733333336e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31559268708823e-05
2026-06-17 09:52:00.095999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.81233987027707,0.0026040864271434545,0.003977275633456405,0.003411130524004039,0.0038895370452858217,0.002491725816990539,0.0023428151108550285,0.017798341892591274,0.003662879068378619,0.023356023876542325,2174.3677784429105,3255.830563731561,40.72611762638907,110588.95916852263,36.662758120675605,677.8921301205706,1654649.30928779,108753.75335921171,468802.598670323,2128.104634220721,100600.44582428534,40.72611762638907,2432.6651818856717,0.0,652.7850141901791,1121797.5237867748,100779.45655419529,416926.2816760007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7897643200000003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3740378004829951e-05
2026-06-17 09:52:15.095999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.81233987027707,0.0026040864271434545,0.003977275633456405,0.004520648306759781,0.0038895370452858217,0.0024623546060488087,0.0023428151108550285,0.017798341892591274,0.00370731583104681,0.023266409130820686,2174.3677784429105,3255.830563731561,53.97285544867571,110588.95916852263,667.9888682550621,677.8921301205706,1654649.30928779,42.57088218175772,393118.7978984308,2128.104634220721,100600.44582428534,53.97285544867571,2432.6651818856717,603.3447842303787,652.7850141901791,1121797.5237867748,175349.46370666003,352004.07918839564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8970365422222218e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4276774875732459e-05
2026-06-17 09:52:30.095999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.45388956354026,0.0026040864271434545,0.003977275633456405,0.0034033700777441013,0.0038895370452858217,0.0024623546060488087,0.0023428151108550285,0.017639437489959577,0.0037620095057342624,0.021113435097724884,2174.3677784429105,3255.830563731561,40.63346422453551,110588.95916852263,667.9888682550621,677.8921301205706,1029960.0360836844,22.14760383041078,325569.3120848323,2128.104634220721,100600.44582428534,40.63346422453551,2432.6651818856717,603.3447842303787,652.7850141901791,698323.888140578,91225.980177462,377768.42617029056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0043087644444447e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.50519368218565e-05
2026-06-17 09:52:45.095999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.45388956354026,0.00191980304143089,0.003977275633456405,0.00410981968880944,0.0038895370452858217,0.0024623546060488087,0.0023428151108550285,0.017639437489959577,0.0037620095057342624,0.023514789730045872,1603.0028153954468,3255.830563731561,94.17336774401214,110588.95916852263,667.9888682550621,677.8921301205706,1029960.0360836844,22.14760383041078,531466.4126539687,1568.8963725146925,100600.44582428534,23.543341936003035,2432.6651818856717,603.3447842303787,652.7850141901791,698323.888140578,91225.980177462,448772.22916781023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.111580986666667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5596979568296003e-05
2026-06-17 09:53:00.095999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.35645403243092,0.002720601334155935,0.003923685578976693,0.00410981968880944,0.0037810760929747837,0.0024623546060488087,0.0023428151108550285,0.017639437489959577,0.0037620095057342624,0.02347017364657035,11746.741729004396,608.5616120345436,94.17336774401214,4491.27682904322,667.9888682550621,677.8921301205706,1029960.0360836844,22.14760383041078,462656.90990397625,11726.999305930438,157579.42241619463,23.543341936003035,4446.808741626951,603.3447842303787,652.7850141901791,698323.888140578,91225.980177462,389464.5155768284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2752700038095235e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6164398582127698e-05
2026-06-17 09:53:15.095999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.35645403243092,0.002720601334155935,0.003867435821298421,0.00410981968880944,0.0034682752915222185,0.0018372770209391393,0.0024822258260289937,0.017639437489959577,0.0037620095057342624,0.02347017364657035,11746.741729004396,100506.51909839385,94.17336774401214,105922.2907568322,1190.2173901947274,1018.7939628498375,1029960.0360836844,22.14760383041078,462656.90990397625,11726.999305930438,91616.83358078013,23.543341936003035,97231.82207014543,1110.8695641817455,1018.7939628498375,698323.888140578,91225.980177462,389464.5155768284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3844223847619047e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6710196873442358e-05
2026-06-17 09:53:30.095999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.98921832884093,0.0028073367805944434,0.003867435821298421,0.00410981968880944,0.0034682752915222185,0.0024204820968277046,0.0024822258260289937,0.017639437489959577,0.0038213209354747858,0.022981782609058015,18872.56064236768,100506.51909839385,94.17336774401214,105922.2907568322,1568.026950463211,1018.7939628498375,1029960.0360836844,0.0,527851.8404576745,18872.56064236768,91616.83358078013,23.543341936003035,97231.82207014543,1463.4918204323303,1018.7939628498375,698323.888140578,0.0,447636.3989480459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.493574765714286e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7557045355245904e-05
