api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy
0.0,0.0,0.0,9.36175409211277,38146.058727357755,2.307605026356318,0.0,20.778751756543908,0.0,3.1596093111896795,41957.62909565183
0.0,0.0,0.0,9.455297634649106,37035.4510866574,2.3945577450551165,0.0,21.35626367552181,0.0,3.389935148721963,41988.72217532531
0.0,0.0,0.0,10.361528129470647,36566.89157241091,2.4608391060231867,0.0,21.33567755237971,0.0,3.191524207477111,40941.46346455655
0.0,0.0,0.0,10.751804076081795,36013.51423322672,2.47979960196154,0.0,22.3041940678344,0.0,3.0681917244248003,40685.57064966805
0.0,0.0,0.0,11.527802728575702,35730.884236347796,2.5351924887609316,0.0,22.303642734276238,0.0,3.0487691317139847,40293.46846271706
0.0,0.0,0.0,12.05251677964357,35329.10854377704,2.5665108162591523,0.0,23.185460401855803,0.0,2.765549895858706,40161.51449091352
0.0,0.0,0.0,12.216390673533184,35044.52180037422,2.64582873508969,0.0,23.27006651609033,0.0,3.357679706898497,39598.23284281736
0.0,0.0,0.0,12.326257527397622,34429.030006075416,2.6495453046800055,0.0,23.322655488288127,0.0,3.0416264042240857,39451.69576693586
0.0,0.11178908873494792,0.0,12.153358432305076,34156.08030552955,2.652685045647746,0.0,23.290949726020692,0.0,3.7832359453425948,38956.06236231757
0.0,0.1224930281373597,0.0,11.880638988794658,33972.6043112976,2.6604664408491714,0.0,24.0782609565161,0.0,3.5804240862856633,38892.71488564117
0.0,0.11179203832074051,0.0,12.16309253364233,33916.914956687964,2.6610456063698886,0.0,23.96006106974159,0.0,3.5062667849874702,38775.13232814646
0.0,0.12249619182049541,0.0,12.291800456231075,33840.04641155974,2.656644775968262,0.0,23.75593094283569,0.0,3.67774164449285,38743.82704699935
0.0,0.11179492451553544,0.0,12.369145040981323,33757.790368473354,2.606009083347488,0.0,23.615606921891132,0.0,4.5417233668103405,38666.14155298574
0.0,0.12249914938297468,0.0,12.378276451688192,33807.99057374834,2.527813520880291,0.0,22.92545473734397,0.0,4.989636858961054,38810.26264231542
0.0,0.11178520387096776,0.0,12.110012813699726,34406.11951763642,2.46261760819342,0.0,23.108691799070055,0.0,5.514336584037669,39544.299412552784
0.0,0.12248842967741937,0.0,11.528691587539182,35702.42420491223,2.4306066500032175,0.0,21.778528803004527,0.0,6.058160335413844,40911.30388935138
0.0,0.11179930155525152,0.0,11.204279254170402,36666.074990949775,2.3539953972950687,0.0,21.468844254928925,0.0,6.61081942142335,42033.21962331762
0.0,0.12250374053145381,0.0,10.9044515134401,37447.73275044061,2.336233849442702,0.0,20.63741420478057,0.0,7.005623542175743,43043.40374821986
0.0,0.0,0.0,11.014368472757535,37998.73382761122,2.2586620829846544,0.0,20.483619916949444,0.0,7.497603326968881,43771.55118558998
0.0,0.0,0.0,11.437347649756697,38583.238010520334,2.259479075558775,0.0,20.562131931628187,0.0,7.825852282719347,44526.7915212985
0.0,0.0,0.0,11.14657277875655,39109.86991094174,2.179576430998382,0.0,20.40253281708737,0.0,8.347652807188542,45276.97533344656
0.0,0.0,0.0,11.620347997000737,39768.83016531538,2.165968932980985,0.0,20.7372213466901,0.0,8.70951506132184,46035.82244203531
0.0,0.0,0.0,11.408712083402248,40187.03414153684,2.158067935734641,0.0,20.623455147918115,0.0,9.114516096170869,46654.90172720578
0.0,0.0,0.0,12.015139413757955,40224.70379663146,2.265515270253088,0.0,19.70040231660919,0.0,9.533803361646513,46851.008028690885
0.0,0.0,0.0,18.421927260484452,37184.95881753304,3.377131988804542,0.0,28.801716593701755,0.0,0.7963755202410228,45925.064731889805
