total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
777.4267727955349,1331.0811794145961,1217.6721852234814,0.013891139880805058,0.013806720394214102,0.0003728743918473596
