timestamp,api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy,api-gateway_cpu_usage,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,orchestrator_cpu_usage,policy-enforcer_cpu_usage,rabbitmq_cpu_usage,server_cpu_usage,sidecar_cpu_usage,api-gateway_memory_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,orchestrator_memory_usage,policy-enforcer_memory_usage,rabbitmq_memory_usage,server_memory_usage,sidecar_memory_usage,api-gateway_memory_rss_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,orchestrator_memory_rss_usage,policy-enforcer_memory_rss_usage,rabbitmq_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,api-gateway_memory_cache_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,orchestrator_memory_cache_usage,policy-enforcer_memory_cache_usage,rabbitmq_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,api-gateway_carbon_coal,clientone_carbon_coal,clientthree_carbon_coal,clienttwo_carbon_coal,kernel_processes_carbon_coal,orchestrator_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal,system_processes_carbon_coal,api-gateway_carbon_emission,clientone_carbon_emission,clientthree_carbon_emission,clienttwo_carbon_emission,kernel_processes_carbon_emission,orchestrator_carbon_emission,policy-enforcer_carbon_emission,rabbitmq_carbon_emission,server_carbon_emission,sidecar_carbon_emission,system_processes_carbon_emission
2026-06-29 14:42:02.141000032,0.0,0.0,0.0,0.0,41967.18233793463,0.0,0.0,0.0,0.0,0.0,18.188776360617922,0.010275543545893235,0.008012861791925154,0.004582497709364123,0.006674782222203448,0.006582849790991102,0.004551749427233806,0.028294190380037096,0.010703428897386581,0.01942944928018569,2634.146178775895,53360.88680972236,6830.41964449331,47990.368677351675,15162.969552615723,27438.58950094631,21034.18963217789,98088.35273487841,162029.35351849097,18233.230581214397,45321.34648632156,1163.4231262598496,40616.33503506345,2938.559990817,102.002191453332,15775.642224133418,72819.89309783872,110907.13747284094,0.0,4040.597986372419,3415.209822246655,7295.166972317222,12263.590361676283,25323.02494936415,5207.493549713944,25268.459637039698,19508.276804359364,0.0,0.0,0.0,0.0,0.06655361842009642,0.0,0.0,0.0,0.0,0.0,1.2051450570601854e-05,0.0,0.0,0.0,0.0,0.037811059897338725,0.0,0.0,0.0,0.0,2.2673960000000004e-06,1.4400172064925404e-05
2026-06-29 14:42:17.141000032,0.0,0.0,0.0,0.0,39456.128118849556,0.0,0.0,0.0,0.0,0.0,22.519801584126732,0.007895675152773516,0.008012861791925154,0.004582497709364123,0.005893774048491798,0.006582849790991102,0.004551749427233806,0.028294190380037096,0.008066557829499383,0.019689377066604258,114883.79774909752,53360.88680972236,6830.41964449331,42375.073833458744,15162.969552615723,27438.58950094631,21034.18963217789,232706.05340003208,475495.0544680373,97826.3926574334,45321.34648632156,1163.4231262598496,35863.86692560601,2938.559990817,102.002191453332,15775.642224133418,154203.71853476425,352214.7209893175,0.0,4040.597986372419,3415.209822246655,6441.568331298166,12263.590361676283,27234.585118039646,5207.493549713944,14736.536020995307,17056.791950384682,0.0,0.0,0.0,0.0,0.06691892717856045,0.0,0.0,0.0,0.0,0.0,1.2174245709490742e-05,0.0,0.0,0.0,0.0,0.0380158835809859,0.0,0.0,0.0,0.0,2.2673960000000004e-06,1.4669307981826251e-05
2026-06-29 14:42:32.141000032,0.0,0.0,0.0,0.0,39456.131419113575,0.0,0.0,0.0,0.0,0.0,22.519801584126732,0.0031759470896279966,0.008012861791925154,0.004582497709364123,0.004355249331735638,0.0,0.0033259885939765604,0.028294190380037096,0.008066557829499383,0.019689377066604258,193130.25560614737,53360.88680972236,6830.41964449331,2642.8242234307313,0.0,20049.529784949806,21034.18963217789,232706.05340003208,475495.0544680373,148460.39260621776,45321.34648632156,1163.4231262598496,1472.4306387685504,0.0,74.5335679737911,15775.642224133418,154203.71853476425,352214.7209893175,0.0,4040.597986372419,3415.209822246655,0.0,0.0,19900.462649002224,5207.493549713944,14736.536020995307,18691.207741001897,0.0,0.0,0.0,0.0,0.06728452217239109,0.0,0.0,0.0,0.0,0.0,1.229704084837963e-05,0.0,0.0,0.0,0.0,0.03822290507052709,0.0,0.0,0.0,0.0,2.2673960000000004e-06,1.4816490523695572e-05
2026-06-29 14:42:47.141000032,0.0,0.0,0.0,0.0,37174.91043455453,0.0,0.0,0.0,0.0,0.0,23.887911032882634,0.0031759470896279966,0.0028202583245093,0.004582497709364123,0.004355249331735638,0.002651930716028476,0.0028077898924110563,0.01956362496341026,0.0032150867888862673,0.018895283692469515,193130.25560614737,210178.53531436564,6830.41964449331,2642.8242234307313,10117.55691327405,37905.602044602,14543.798279646733,309292.1112556331,364417.6262378813,148460.39260621776,177611.8593816826,1163.4231262598496,1472.4306387685504,3592.7651079789484,30392.019456696475,10907.84870973505,196915.23632493793,260019.59378609352,0.0,385.86108924979925,3415.209822246655,0.0,6235.718750630129,7260.315759099713,3600.649088650405,0.0,19612.989487406616,0.0,0.0,0.0,0.0,0.06764990582444097,0.0,0.0,0.0,0.0,0.0,1.2419835987268518e-05,0.0,0.0,0.0,0.0,0.038389451781310244,0.0,0.0,0.0,0.0,2.2673960000000004e-06,1.4843753907366843e-05
2026-06-29 14:43:02.141000032,0.0,0.0,0.0,0.0,37177.604166207166,0.0,0.0,0.0,0.0,0.0,23.887911032882634,0.0031759470896279966,0.0031772455177553464,0.0,0.004355249331735638,0.002651930716028476,0.0028077898924110567,0.020347560573292737,0.0043769806077805454,0.014945653257277392,193130.25560614737,236782.85192975766,0.0,2642.8242234307313,10117.55691327405,37905.602044602,2740.075510428503,421066.5720704742,425622.50639264024,148460.39260621776,200093.89892283358,0.0,1472.4306387685504,3592.7651079789484,30392.019456696482,1951.834610168249,268078.0418588152,325526.8182970388,0.0,434.70323467919525,0.0,0.0,6235.718750630129,7260.315759099715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06793856917204362,0.0,0.0,0.0,0.0,0.0,1.2054544912222226e-05,0.0,0.0,0.0,0.0,0.03859625526555737,0.0,0.0,0.0,0.0,2.2673960000000004e-06,1.4989756924963712e-05
2026-06-29 14:43:17.141000032,0.0,0.0,0.0,0.0,36994.533682197994,0.0,0.0,0.0,0.0,0.0,33.23808063365492,0.0031759470896279966,0.004283846318952546,0.003136278710549017,0.004355249331735638,0.002651930716028476,0.0028077898924110567,0.020347560573292737,0.004376980607780545,0.017066826123724475,193130.25560614737,319251.7993847034,243689.84226294202,2642.8242234307313,10117.55691327405,37905.602044602,2740.075510428503,421066.57207047415,632237.1287525981,148460.39260621776,269784.47449381126,200766.54923870377,1472.4306387685504,3592.7651079789484,30392.019456696482,1951.834610168249,268078.0418588152,484927.81121700606,0.0,586.1057451527508,0.0,0.0,6235.718750630129,7260.315759099715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06830370880247842,0.0,0.0,0.0,0.0,0.0,1.2172561578888892e-05,0.0,0.0,0.0,0.0,0.03877258729664748,0.0,0.0,0.0,0.0,2.2673960000000004e-06,1.5412944687463412e-05
2026-06-29 14:43:32.141000032,0.0,0.0,0.0,0.0,36993.72586487989,0.0,0.0,0.0,0.0,0.0,33.23808063365492,0.0029697542488858765,0.004283846318952546,0.004444909436552785,0.004355249331735638,0.002651930716028476,0.0028077898924110567,0.020347560573292737,0.0033579708891713694,0.017864182793768592,114625.52489677517,319251.7993847034,345370.86127686535,2642.8242234307313,10117.55691327405,37905.602044602,2740.075510428503,323037.59557500033,814145.9216948017,87077.07063736212,269784.47449381126,284537.5719490943,1472.4306387685504,3592.7651079789484,30392.019456696482,1951.834610168249,205666.49506917346,540594.1111455867,0.0,586.1057451527508,0.0,0.0,6235.718750630129,7260.315759099715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0686688484329132,0.0,0.0,0.0,0.0,0.0,1.2290578245555556e-05,0.0,0.0,0.0,0.0,0.038979134049462925,0.0,0.0,0.0,0.0,2.2673960000000004e-06,1.5561621493144433e-05
2026-06-29 14:43:47.141000032,0.0,0.0,0.0,0.0,36753.81412522187,0.0,0.0,0.0,0.0,0.0,22.79717575523212,0.001931528871491119,0.004283846318952546,0.004444909436552785,0.0,0.002651930716028476,0.0028077898924110567,0.020347560573292737,0.0029932225051896577,0.01660055514199745,3877.103057937163,319251.7993847034,345370.86127686535,0.0,10117.55691327405,37905.602044602,2740.075510428503,287948.7145691275,776174.0334792378,1196.1275391508268,269784.47449381126,284537.5719490943,0.0,3592.7651079789484,30392.019456696482,1951.834610168249,183326.65824760555,454945.29460050986,0.0,586.1057451527508,0.0,0.0,6235.718750630129,7260.315759099715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06903398806334797,0.0,0.0,0.0,0.0,0.0,1.2408594912222224e-05,0.0,0.0,0.0,0.0,0.03914813113630295,0.0,0.0,0.0,0.0,2.2673960000000004e-06,1.5424284330135886e-05
2026-06-29 14:44:02.141000032,0.0,0.0,0.0,0.0,36753.00630790376,0.0,0.0,0.0,0.0,0.0,22.79717575523212,0.0026828342447934987,0.0030050586948796696,0.004444909436552785,0.004000831064187311,0.0,0.0028077898924110567,0.020347560573292737,0.002628474121207945,0.017468703108331835,5385.177000433586,223950.70321560022,345370.86127686535,228165.9698954337,0.0,37905.602044602,2740.075510428503,252859.83356325462,851294.9507978372,1661.3843937507872,189250.0618508184,284537.5719490943,186164.8564111389,0.0,30392.019456696482,1951.834610168249,160986.82142603758,455015.398078397,0.0,411.1450398670832,0.0,0.0,0.0,7260.315759099715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0692784579052706,0.0,0.0,0.0,0.0,0.0,1.3091617513247864e-05,0.0,0.0,0.0,0.0,0.0393543345878816,0.0,0.0,0.0,0.0,2.2673960000000004e-06,1.5570254399302217e-05
2026-06-29 14:44:17.141000032,0.0,0.0,0.0,0.0,36703.755500440006,0.0,0.0,0.0,0.0,0.0,22.397391791343306,0.002682834244793498,0.004235717779707233,0.004444909436552785,0.004000831064187311,0.0,0.002892250635526809,0.0,0.004018102394175567,0.017535289655396167,5385.177000433585,266728.62680835975,345370.86127686535,228165.9698954337,0.0,259265.7837003331,0.0,497.01778130396224,881724.2915036452,1661.3843937507868,224327.54087535007,284537.5719490943,186164.8564111389,0.0,182146.9314791814,0.0,0.0,474635.7438230937,0.0,300.5392978122363,0.0,0.0,0.0,0.0,0.0,458.7856442805805,0.0,0.0,0.0,0.0,0.0,0.06964296217832025,0.0,0.0,0.0,0.0,0.0,1.321495725683761e-05,0.0,0.0,0.0,0.0,0.03952749853768268,0.0,0.0,0.0,0.0,2.2673960000000004e-06,1.542351885880364e-05
