total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
1014.8097825163485,1037.0608754375612,1604.823632394362,0.04179138972203397,0.04184933496551897,0.00011065936492247275
