api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy
486.1865374273333,772.1989341775001,725.8103432474999,692.6013664049999,27434.136269788003,334.0769894666667,576.1263599999999,255.1712869333334,1548.7164000000005,741.3191754825004,5501.398209428334,70520.51009214
443.0374337999998,778.8105216775,731.8267307474998,698.4895039049999,27586.383120000002,336.29645120000015,577.7316000000001,228.50136680000023,1564.9991999999995,747.7107129825004,5529.5777885200005,70143.87272214
444.9293462999998,788.3487294900003,745.3529047260001,699.7626677640004,27872.760239999996,339.43985120000013,577.7316000000001,230.46959180000022,1564.9991999999995,752.1501385619999,5073.186331056,70811.92330427999
397.59443999999996,791.3134800000004,746.4394800000002,700.4174400000004,28063.647719999997,337.41863999999987,583.2485999999999,226.34171999999998,1594.1912399999992,755.3134799999999,5102.484839999999,70837.82464427999
397.59443999999996,791.4380399999998,752.19192,687.6017999999997,28344.83112,337.41863999999987,583.2485999999999,226.34171999999998,1594.1912399999992,751.5943199999999,4599.442440000001,69701.65919999998
360.70559999999983,791.4380399999998,752.19192,687.6017999999997,28405.68696,340.78536,580.4082000000002,228.19319999999985,1595.1628800000005,751.5943199999999,4605.021360000001,69231.97368
360.70559999999983,813.9200399999999,751.67064,699.957,28482.976440000006,340.78536,580.4082000000002,228.19319999999985,1595.1628800000005,763.3184400000004,4579.0830000000005,68806.13544000001
345.52367999999996,813.9200399999999,751.67064,699.957,28491.24132,344.17044,581.7614400000002,231.72228000000024,1621.3752000000004,763.3184400000004,4596.319440000001,68922.81756
345.52367999999996,805.8805199999999,748.0011600000001,696.7378799999999,28482.38532,344.17044,581.7614400000002,231.72228000000024,1621.3752000000004,758.2636799999998,4579.132319999999,68440.92227999998
331.9372799999999,805.8805199999999,748.0011600000001,696.7378799999999,28443.80736,344.1787199999998,579.2594400000002,232.13807999999986,1619.2036799999994,758.2636799999998,4572.708119999999,68111.79156
331.9372799999999,810.68616,744.8295600000001,696.5478,28459.122840000004,344.1787199999998,579.2594400000002,232.13807999999986,1619.2036799999994,762.6351599999996,4567.45428,68483.92967999999
334.06308,810.68616,744.8295600000001,696.5478,28472.14656,343.3078799999997,579.3634799999998,233.6929199999999,1627.3245600000002,762.6351599999996,4573.043639999999,68776.53192000001
334.06308,812.8040399999998,736.6006799999999,690.9721199999997,28474.18848,343.3078799999997,579.3634799999998,233.6929199999999,1627.3245600000002,763.2021600000002,4552.523999999999,67859.41824
335.6877600000001,812.8040399999998,736.6006799999999,690.9721199999997,28453.1706,345.3433200000001,575.49528,237.16223999999997,1609.5952800000002,763.2021600000002,4553.1115199999995,67744.01123999999
335.6877600000001,793.1883600000002,718.1323200000002,676.3190400000003,28171.973879999998,345.3433200000001,575.49528,237.16223999999997,1609.5952800000002,750.3944399999998,4490.148162725999,69961.67928000001
386.5692514400003,793.1883600000002,718.1323200000002,676.3190400000003,28040.91408,345.01752,575.4941999999999,267.39323999999993,1594.5177599999995,750.3944399999998,4499.7029999999995,70453.19592
386.8620814400003,783.2109600000001,716.1313885379998,683.9421942199995,27717.059159999997,345.01752,575.4941999999999,267.39323999999993,1594.5177599999995,749.6614696799999,5297.473268543999,70316.52156
443.39901727999995,783.2109600000001,716.3027999999998,683.9981999999994,27523.676880000003,350.65970752000004,573.084,275.39495999999986,1565.20368,749.9037599999999,5516.017523728,70255.98684
444.0254772799999,781.851666736,710.1825715779996,697.2869076320001,27204.406919999998,350.6936400000001,573.084,275.39495999999986,1565.20368,753.5050339260002,5751.8067473910005,71487.18076599001
487.8594380000001,781.98444,710.5381199999996,697.5504,27163.061999999998,346.58031608000005,575.9711999999997,273.0168000000002,1565.14716,753.9865200000002,5970.739630450999,71960.22190599
488.64168800000016,761.0855311159996,711.1263168479998,684.8068198840001,27091.242,346.61052000000007,575.9711999999997,273.0168000000002,1565.14716,742.8265110059999,5681.2638051059985,72381.64615379999
506.4189154400001,761.1886799999996,711.4521599999997,685.0422000000001,27070.16544,342.2095560800001,574.8101999999998,268.53371999999985,1537.8803999999998,743.265,5822.6432766399985,72309.18924
