total_idle_energy,total_active_energy,total_energy_difference,total_clear_active_energy,total_clear_active_carbon_emission,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
77436.4284,80218.438235,2782.00983499999,25023.289045599995,0.02142264844036034,0.01978806880404039,0.024910813575440244,0.005122744771399856
