total_idle_energy,total_active_energy,total_energy_difference,total_clear_active_energy,total_clear_active_carbon_emission,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
77792.24519999999,81080.14934439998,3287.9041443999886,25685.5867989,0.03145314303277318,0.02979934393411361,0.03496447815726678,0.005165134223153175
