timestamp,aggregator_energy,api-gateway_energy,authority_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy,aggregator_cpu_usage,authority_cpu_usage,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,policy_cpu_usage,server_cpu_usage,sidecar_cpu_usage,aggregator_memory_usage,authority_memory_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,policy_memory_usage,server_memory_usage,sidecar_memory_usage,aggregator_memory_rss_usage,authority_memory_rss_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,policy_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,aggregator_memory_cache_usage,authority_memory_cache_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,policy_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,aggregator_carbon_coal,api-gateway_carbon_coal,authority_carbon_coal,clientone_carbon_coal,clientthree_carbon_coal,clienttwo_carbon_coal,kernel_processes_carbon_coal,orchestrator_carbon_coal,policy_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal,system_processes_carbon_coal,aggregator_carbon_emission,api-gateway_carbon_emission,authority_carbon_emission,clientone_carbon_emission,clientthree_carbon_emission,clienttwo_carbon_emission,kernel_processes_carbon_emission,orchestrator_carbon_emission,policy_carbon_emission,policy-enforcer_carbon_emission,rabbitmq_carbon_emission,server_carbon_emission,sidecar_carbon_emission,system_processes_carbon_emission
2026-07-02 04:00:46.713999987,4822.489230769232,3393.606542607692,4640.713846153846,4711.178461538461,4236.1415384615375,4290.787692307692,179963.00307692305,1335.1846153846152,3908.781538461539,2022.2584615384608,10341.08923076923,4609.316923076924,62786.35507413913,456119.4276923076,0.027358790895326977,0.009381985774357657,0.006208877821984141,0.007045524844709272,0.006127257217048124,0.0008017604511632342,0.007260401306701269,0.04288716769102695,326491.2339728352,212696.3740906419,163225.78629643584,185800.0209583759,146826.97739384766,103745.81884188502,84804.97939998678,861710.4413022607,320855.2307253458,208728.73603160217,159955.248867531,181478.14366605354,143056.37429751255,17643.91913425432,82076.96571073539,827204.085537078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001194912304396477,0.0005891734540842818,0.0012022617050945802,0.0011625552769211384,0.0010716777953230351,0.001070798305706504,0.04409161740848889,0.00040767794374119235,0.0009284016703883599,0.0004630242090926829,0.0024796417160100268,0.0011792538427891598,0.01237386246505833,0.10696209767065952,0.0006822876668546076,0.000333098825418672,0.0006847369948720475,0.0006661906729410296,0.0006093119318961269,0.0006087680392643724,0.025106267775035447,0.0002309181739683799,0.0005302794280387159,0.0002650602217272049,0.001421457297924652,0.0006708215631304623,0.007012599222407043,0.061098142077802106
2026-07-02 04:01:01.713999987,4822.489230769232,3394.5723076923077,4640.713846153846,4734.135384615384,4228.744615384614,4290.787692307692,180005.82769230768,1335.1846153846152,3908.781538461539,2022.2584615384608,10341.08923076923,4609.88923076923,62476.74769230769,456061.77538461535,0.025729199281652706,0.009381985774357657,0.006208877821984141,0.007045524844709272,0.006127257217048124,0.0008017604511632342,0.007260401306701269,0.041207726283563416,325157.68576145236,212696.3740906419,163225.78629643584,185800.0209583759,146826.97739384766,103745.81884188502,84804.97939998678,815495.3810459328,319265.9958110627,208728.73603160217,159955.248867531,181478.14366605354,143056.37429751255,17643.91913425432,82076.96571073539,780419.0212412152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012015084548132274,0.0005879255914867725,0.0012063198779920636,0.001170325908447961,0.0010753432463743386,0.0010766633867005293,0.04434105577178191,0.0004075183650804233,0.0009333670382731266,0.00046679820819179886,0.0024957349303042333,0.0011834199714341272,0.01230637001648123,0.10781490722421627,0.0006863054156085757,0.00033506327216470367,0.0006887667464196666,0.0006708430227228986,0.0006119600125651371,0.0006123638282802455,0.025249728834870856,0.0002322792377620307,0.0005333443630115843,0.00026662261194545893,0.001429737950061907,0.0006736872258353579,0.007042317478451642,0.06146218379028503
2026-07-02 04:01:16.713999987,4835.113846153845,3356.203076923076,4651.347692307692,4734.135384615384,4228.744615384614,4291.692307692307,180110.4246153846,1337.513846153846,3898.56,2029.9907692307693,10372.104615384615,4609.88923076923,62183.335384615384,456585.75999999995,0.025729199281652706,0.009381985774357657,0.005914493027544864,0.006343612708333334,0.005860162439737399,0.0007350250238221672,0.007260401306701269,0.04127622426569581,325157.68576145236,212696.3740906419,164495.16170179946,182041.60000000003,154965.48391609715,86662.94956662746,84804.97939998678,824798.075428087,319265.9958110627,208728.73603160217,160874.2754418544,177741.08444444448,150824.16494937387,18422.219374520493,82076.96571073539,789116.1487820479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012086069508449736,0.0005913963454550265,0.0012134395803730159,0.0011772650850352627,0.0010816645459775132,0.0010830163708275132,0.044596763965580356,0.00040992307142962965,0.000938782117730491,0.0004695586149378305,0.002510405862843915,0.0011903750369103173,0.012396837897297853,0.10843771145096047,0.0006907838248371419,0.00033612851929438776,0.0006924690478270682,0.0006747748593621143,0.0006155377374082743,0.0006158520333072396,0.025397450128682178,0.00023334801536713148,0.0005362329695122327,0.0002686381473246012,0.0014389613701150865,0.0006776265314549657,0.007073980933032981,0.06183998102417782
2026-07-02 04:01:31.713999987,4835.113846153845,3356.203076923076,4651.347692307692,4755.406153846153,4230.803076923075,4291.692307692307,180169.91076923074,1337.513846153846,3898.56,2029.9907692307693,10372.104615384615,4620.273846153845,61890.544615384606,456825.0553846153,0.02533827013681869,0.009381985774357657,0.005914493027544864,0.006671474653335444,0.005860162439737399,0.0007699423925377494,0.006916763931582968,0.040903922367943,311527.99271651806,212696.3740906419,164495.16170179946,201187.38118397538,154965.48391609715,90779.87357046922,92010.30979378689,819499.4421882408,305926.8647180095,208728.73603160217,160874.2754418544,196146.94867328703,150824.16494937387,19297.367030194193,88860.79537128189,783690.9442030524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012157054468767195,0.0005948670994232805,0.0012205592827539682,0.0011842042616225644,0.0010879858455806878,0.0010893693549544972,0.04485247215937881,0.000412327777778836,0.0009441971971878556,0.0004723190216838623,0.0025250767953835978,0.0011973301023865078,0.01248730577811448,0.10906051567770465,0.0006948042460253771,0.00033808771275713276,0.0006964968947133427,0.000678897624075388,0.000618672814243178,0.0006194471942797886,0.025542632204615275,0.0002347073764573276,0.0005392968955773669,0.0002702031928147973,0.0014472474510646989,0.0006812695712882486,0.007104316229723731,0.06218940944398264
2026-07-02 04:01:46.713999987,4832.181538461538,3314.566153846153,4658.88,4755.406153846153,4230.803076923075,4304.756923076922,180307.8646153846,1336.4553846153844,3888.359999999999,2035.5353846153846,10377.261538461536,4620.273846153845,61563.92923076922,456763.19999999995,0.02533827013681869,0.008936938154271476,0.005919519600160023,0.006671474653335444,0.005821383931054163,0.0007699423925377494,0.006916763931582968,0.03959710395396488,311527.99271651806,212411.56629013753,153632.08072792503,201187.38118397538,164297.67491049462,90779.87357046922,92010.30979378689,805792.1902459693,305926.8647180095,208083.51175034433,150369.760640387,196146.94867328703,159909.88101500558,19297.367030194193,88860.79537128189,770451.5153735881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012228039429084655,0.0005983378533915345,0.0012276789851349205,0.0011911434382098662,0.0010943071451838624,0.0010957223390814814,0.04510818035317726,0.0004147324841280424,0.0009496122766452198,0.000475079428429894,0.002539747727923281,0.0012042851678626984,0.012577773658931105,0.10968331990444885,0.0006983195893845456,0.0003390000728712178,0.0007003782233301488,0.0006828305716025198,0.0006222479707935657,0.0006236578291896021,0.025690262713304525,0.0002356554389788142,0.0005423843533882815,0.00027212701862334743,0.0014554904267509525,0.0006852071641835972,0.007134821955804743,0.06255403005063426
2026-07-02 04:02:01.713999987,4832.181538461538,3314.566153846153,4658.88,4766.12923076923,4233.427692307691,4304.756923076922,180349.56615384613,1336.4553846153844,3888.359999999999,2035.5353846153846,10377.261538461536,4620.873846153846,61228.03384615384,456806.07999999996,0.02533827013681869,0.008889675033619197,0.005919519600160023,0.006671474653335444,0.005821383931054163,0.0007609136882419361,0.006774224787106763,0.03919119379541689,311527.99271651806,216700.58243763298,153632.08072792503,201187.38118397538,164297.67491049462,83963.67462032585,97607.54451404039,806321.8438146267,305926.8647180095,212138.8466159037,150369.760640387,196146.94867328703,159909.88101500558,17850.488493488363,94186.76425739554,770783.4766980582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001229829072772093,0.000598373644348062,0.0012339633233937983,0.0011997166599572572,0.0010992623242620156,0.0011029631175413438,0.04537520599286363,0.0004158991806896641,0.0009547548211275251,0.000479279137737726,0.0025558665115359173,0.0012091762417516796,0.012523620599637153,0.11037041799709622,0.0007023370968729178,0.00034095322369679916,0.0007044052277720092,0.0006867677948279508,0.0006255060010400611,0.0006272565416508424,0.025834764603269136,0.00023701243165710875,0.0005454484126117663,0.00027369414209233974,0.0014637762623103396,0.0006882729039863284,0.007165528175919052,0.06289971349849113
2026-07-02 04:02:16.713999987,4833.6461538461535,3271.169230769231,4662.615384615384,4766.12923076923,4233.427692307691,4311.344615384614,180427.44615384616,1334.2953846153841,3891.44,2039.3199999999997,10412.713846153845,4620.873846153846,60906.63384615384,457032.74769230763,0.02368355958020889,0.008889675033619197,0.005919519600160023,0.006671474653335444,0.005821383931054163,0.0007609136882419361,0.006774224787106763,0.03890492468778464,309046.3960656123,216700.58243763298,153632.08072792503,201187.38118397538,164297.67491049462,83963.67462032585,97607.54451404039,805129.994844654,283697.8746081768,212138.8466159037,150369.760640387,196146.94867328703,159909.88101500558,17850.488493488363,94186.76425739554,769634.9273714945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012369271425395347,0.0006018244408596899,0.0012410781722310077,0.0012066653304998926,0.0011055757777503877,0.0011093212667661497,0.04563097837922728,0.0004182966942555556,0.0009601683533244948,0.00048204790711757115,0.002570545759597933,0.0012161194529919897,0.012612388693873959,0.1109935874914144,0.000705372489628054,0.0003418032308578066,0.0007078780888006405,0.0006907007683528549,0.0006290793390323983,0.0006313876783765414,0.02598013037668451,0.00023783610217779458,0.0005486302448855551,0.0002754838589619307,0.0014734074646077474,0.0006922055142736846,0.00719523038236952,0.06326425302291773
2026-07-02 04:02:31.713999987,4833.6461538461535,3271.169230769231,4662.615384615384,4769.027692307693,4234.824615384616,4311.344615384614,180443.89846153845,1334.2953846153841,3891.44,2039.3199999999997,10412.713846153845,4625.704615384615,60564.52307692307,457798.16615384613,0.023218614500801916,0.008889675033619197,0.005919519600160023,0.006671474653335444,0.005821383931054163,0.0007609136882419361,0.006544283891247824,0.038483040001050677,319069.91970121046,216700.58243763298,153632.08072792503,201187.38118397538,164297.67491049462,83963.67462032585,102876.48475816428,808519.1293671799,292179.8329550079,212138.8466159037,150369.760640387,196146.94867328703,159909.88101500558,17850.488493488363,99008.78421072193,772792.7382196528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012440252123069769,0.0006052752373713178,0.001248193021068217,0.001213614001042528,0.0011118892312387597,0.001115679415990956,0.04588675076559091,0.00042069420782144706,0.0009655818855214646,0.0004848166764974161,0.0025852250076599487,0.0012230626642322996,0.01270115678811076,0.11161675698573258,0.0007093844038885904,0.0003437500876125959,0.0007119019432757363,0.0006940847641906907,0.0006324199397040832,0.000634989428050871,0.026123099553321063,0.00023919005875250722,0.0005516949631776898,0.00027705225688913373,0.001481700872869111,0.0006955438477169443,0.0072257446232789815,0.06365235648754719
2026-07-02 04:02:46.713999987,4830.907692307694,3225.575384615385,4671.775384615384,4769.027692307693,4234.824615384616,4320.12,180491.68,1328.3661538461536,3896.987692307691,2036.0953846153848,10403.387692307691,4625.704615384615,60209.38769230768,457870.45538461534,0.023218614500801916,0.008889675033619197,0.005919519600160023,0.006671474653335444,0.005821383931054163,0.0007609136882419361,0.006544283891247824,0.03727223280148595,319069.91970121046,216700.58243763298,153632.08072792503,201187.38118397538,164297.67491049462,83963.67462032585,102876.48475816428,810112.9581723731,292179.8329550079,212138.8466159037,150369.760640387,196146.94867328703,159909.88101500558,17850.488493488363,99008.78421072193,774913.7675174769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012511232820744185,0.0006087260338829458,0.0012553078699054263,0.001220562671585164,0.0011182026847271318,0.0011220375652157622,0.046142523151954544,0.00042309172138733854,0.0009709954177184342,0.0004875854458772609,0.0025999042557219632,0.0012300058754726095,0.012789924882347564,0.11223992648005075,0.0007122867661394261,0.0003445389499068303,0.0007157604959337954,0.000698014621179327,0.0006359919582002954,0.0006386506491889818,0.02626655308569665,0.00023998659897823835,0.0005549618913730747,0.000278576699006379,0.0014894462366534414,0.0006994731001146715,0.007253514511162494,0.06402390169192841
2026-07-02 04:03:01.713999987,4830.907692307694,3225.575384615385,4671.775384615384,4783.283076923077,4237.793846153846,4320.12,180539.8646153846,1328.3661538461536,3896.987692307691,2036.0953846153848,10403.387692307691,4618.713846153846,59858.96923076923,457756.4646153846,0.023218614500801916,0.008719570418028124,0.005554831292158868,0.006009797971070176,0.005133516363636363,0.0007534484633295295,0.006544283891247824,0.035535078907601485,319069.91970121046,194122.80437078385,161310.7225658101,181023.74942386238,163705.94909090907,89844.22956511306,102876.48475816428,797164.6534431692,292179.8329550079,189969.91127057647,157442.55538941518,176158.8961861631,159326.9527272727,19100.68125663166,99008.78421072193,761916.1207093393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001254537349179798,0.0006081860550484849,0.001261153499897727,0.0012265490019343125,0.0011238730236436871,0.0011294443758568182,0.046394493291509874,0.0004235683004282828,0.0009769746302644444,0.0004906733426815656,0.0026158610092196968,0.0012347295620333334,0.012733947829575407,0.11297286602653851,0.0007162924338970021,0.00034647927508864844,0.0007197834213315227,0.0007020381957060795,0.0006394390811166516,0.0006422527342912545,0.02641173152167729,0.00024133741800854135,0.0005580277278508525,0.000280144848101076,0.0014977365944624304,0.0007027441055194937,0.007284658417287462,0.06437004952985492
