total_idle_energy,total_active_energy,total_energy_difference,total_clear_active_energy,total_clear_active_carbon_emission,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
78196.5864,81490.76525415998,3294.1788541599817,36171.56038129998,0.011654968839387336,0.009284972438105714,0.01449642836455764,0.005211455926451926
