timestamp,aggregator_energy,api-gateway_energy,authority_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy,aggregator_cpu_usage,api-gateway_cpu_usage,authority_cpu_usage,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,orchestrator_cpu_usage,policy-enforcer_cpu_usage,rabbitmq_cpu_usage,server_cpu_usage,sidecar_cpu_usage,aggregator_memory_usage,api-gateway_memory_usage,authority_memory_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,orchestrator_memory_usage,policy-enforcer_memory_usage,rabbitmq_memory_usage,server_memory_usage,sidecar_memory_usage,aggregator_memory_rss_usage,api-gateway_memory_rss_usage,authority_memory_rss_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,orchestrator_memory_rss_usage,policy-enforcer_memory_rss_usage,rabbitmq_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,aggregator_memory_cache_usage,api-gateway_memory_cache_usage,authority_memory_cache_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,orchestrator_memory_cache_usage,policy-enforcer_memory_cache_usage,rabbitmq_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,aggregator_carbon_coal,api-gateway_carbon_coal,authority_carbon_coal,clientone_carbon_coal,clientthree_carbon_coal,clienttwo_carbon_coal,kernel_processes_carbon_coal,orchestrator_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal,system_processes_carbon_coal,aggregator_carbon_emission,api-gateway_carbon_emission,authority_carbon_emission,clientone_carbon_emission,clientthree_carbon_emission,clienttwo_carbon_emission,kernel_processes_carbon_emission,orchestrator_carbon_emission,policy-enforcer_carbon_emission,rabbitmq_carbon_emission,server_carbon_emission,sidecar_carbon_emission,system_processes_carbon_emission
2026-07-01 23:40:10.729000092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.782401720229362,49051.33300845716,0.00034143798601219685,0.0002782064867843309,0.00028664096463239713,0.00030890605175849556,0.00033951076704931166,0.0002753066269705657,0.0002552333830398477,0.000210099407952801,0.018335260062765257,0.0003192197841895497,0.0018255211730169821,4453.37190859386,4280.287403183283,3830.6037498762053,5060.464540899593,3509.6259314633303,4683.597599310861,2204.733023192522,2142.534898873948,70751.41339322328,5624.683243827473,16073.442021632745,5469.9486862002905,4728.665616248413,3690.498542066934,5100.279368129331,3842.7502544130034,5022.830135709546,2872.6374390420215,2700.418859371014,42958.981681499485,5860.272070794069,10365.111541187363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17654.181005428458,127.5831472286959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1678733222222214e-06,0.005264481297777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9358710415166467e-06,0.0030847838314207493
2026-07-01 23:40:25.729000092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.252901820242705,51749.36371124571,0.0002659870833333333,0.0003018902212829151,0.000313297857743495,0.0003211106817063275,0.0003667149927047251,0.0003002932775502615,0.0002629350421661158,0.00022720983777268732,0.019518068531577233,0.0003483704390177998,0.0021568502879734264,3573.76,4590.507108290206,4135.601075920534,3992.53811481043,3766.837171165295,5070.419228107833,1631.1575766643962,2315.181668306548,74670.46811542222,6037.558577363463,16805.51600751797,4389.546666666667,5071.382147837126,3984.340521190273,4014.272127411467,4124.375298250795,5437.669218928728,2060.859638144794,2918.0202587369263,45338.56099935752,6290.44061201743,15555.897386707258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18714.679902045682,140.7692180903165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8397066555555545e-06,0.005636847964444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7892380478063746e-06,0.00325445998450723
2026-07-01 23:40:40.729000092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.2303321442859,55059.468825504475,0.0002659870833333333,0.0002932017237124391,0.0003399547508545929,0.0003482036988720254,0.00039391921836013846,0.0003252799281299573,0.0002812020432101436,0.0002443202675925736,0.020700877000389216,0.00037752109384604993,0.002314436792764882,3573.76,3194.812080863494,4440.598401964862,4305.306308055884,4024.04841086726,5457.240856904805,1740.209912048565,2487.828437739149,78589.52283762117,6450.43391089945,17843.119455057233,4389.546666666667,3203.8882515477653,4278.182500313612,4328.742923777473,4406.000342088586,5852.5083021479095,2198.6400461531016,3135.621658102839,47718.14031721557,6720.609153240788,21309.90185092199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19775.178798662902,153.95528895193706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.511539988888888e-06,0.00600921463111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22804088818509e-06,0.0034626288172483924
2026-07-01 23:40:55.729000092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.04366938258435,57827.245747380795,0.00039703513800279865,0.0003142714073115465,0.0003666116439656908,0.00037529671603772326,0.0004211234440155519,0.0003502665787096532,0.0002994690442541715,0.0002614306974124599,0.02188368546920119,0.00040667174867429996,0.0024767680869663307,3519.114098300682,3404.282314946109,4745.595728009191,4618.074501301338,4281.2596505692245,5844.062485701777,1849.2622474327336,2660.4752071717503,82508.5775598201,6863.309244435439,19035.905443164454,4031.1833324187382,3413.9535715226607,4572.024479436951,4643.21372014348,4687.625385926377,6267.347385367093,2336.420454161409,3353.223057468751,50097.719635073605,7150.777694464148,22805.639427431932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20835.67769528013,167.1413598135576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.183373322222222e-06,0.006381581297777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2287463189491934e-06,0.0036366912325575024
2026-07-01 23:41:10.729000092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.35631106814242,61106.59463343585,0.00042597237048372935,0.00033534109091065386,0.00039326853707678875,0.0004023897332034211,0.00044832766967096527,0.000375253229289349,0.0003177360452981993,0.00027854112723234623,0.018153482114583334,0.00043582240350255,0.0025845342575190034,3745.992219356491,3613.7525490287244,5050.593054053518,4930.842694546793,4538.470890271189,6230.88411449875,1958.3145828169024,2833.121976604351,70149.12,7276.184577971426,13554.012311428034,4291.07467851982,3624.0188914975556,4865.866458560288,4957.6845165094865,4969.250429764167,6682.1864685862765,2474.200862169717,3570.824456834663,42593.28,7580.9462356875065,23516.06975652673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17491.2,180.3274306751782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1271018616666666e-05,0.006604484648888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.814408007174289e-06,0.0038429258402805215
2026-07-01 23:41:25.729000092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.6488753618518,63828.403399877745,0.00045490960296466,0.0003564107745097612,0.0003107316874999999,0.00042948275036911896,0.0004703673469455484,0.00032664669791666667,0.0003360030463422271,0.00029565155705223254,0.015999391041345012,0.0004327006851780874,0.0027059391899373363,3972.8703404123003,3823.222783111339,4106.240000000001,5243.610887792247,3341.115201862018,5478.400000000001,2067.3669182010713,3005.768746036952,56753.98085339415,4381.882658801426,13005.551877290189,4550.966024620901,3834.084211472451,3956.0533333333337,5272.155312875492,11889.085191047649,5875.2,2611.9812701780243,3788.4258562005757,34713.24216687653,13948.50450061082,23153.9486873701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14743.767649645522,111.54144562715065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2564268616666666e-05,0.006968792982222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.530807050534234e-06,0.004014097369370089
2026-07-01 23:41:40.729000092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.38449713574514,67079.35389162638,0.0004838468354455907,0.00034712984372444096,0.0004215108133527183,0.00045657576753481687,0.0004972474933605284,0.00032664669791666667,0.000354270047386255,0.00024817467708333334,0.016771141275510135,0.0004596522903488983,0.0027748796338688494,4199.748461468109,10604.275118039537,3783.8093296635,5556.3790810377,3520.9825106553362,5478.400000000001,2176.4192535852403,2526.7200000000003,59188.89736023383,4623.976292143035,12776.251358914957,4810.857370721982,2845.537147458092,3887.044934150167,5586.626109241498,12529.128298850834,5875.2,2749.7616781863326,3184.64,36202.544680763465,14719.142237212902,21912.525618565363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15395.052041039226,119.14191481595046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3857518616666667e-05,0.0073331013155555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.20595837542575e-06,0.004218546033628948
2026-07-01 23:41:55.729000092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0067220642654,69865.05793819806,0.0004782334972297067,0.00036634706529462403,0.0004465175774662339,0.0004553200760862462,0.0005241276397755083,0.000448860986943722,0.0003725370484302827,0.00024817467708333334,0.01754289150967525,0.0004866038955197093,0.003052981028737816,3274.0315421106357,11159.444993556852,3985.501876755282,13086.561046006775,3700.849819448654,4408.605920562821,2285.471588969409,2526.7200000000003,61623.81386707351,4866.069925484642,13055.876691563024,3745.4760350003407,2994.5106969321896,4094.2403621234566,3918.835529647428,13169.171406654019,13988.845709478182,2887.54208619464,3184.64,37691.8471946504,15489.779973814982,25574.628304537484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16046.33643243293,126.74238400475029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5150768616666667e-05,0.0076974096488888885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0565756076486024e-05,0.004393735865891122
2026-07-01 23:42:10.729000092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.48619799688532,73094.50236412097,0.0005050734339514867,0.0003855642868648071,0.00047152434157974953,0.0004806695444540777,0.0005510077861904883,0.00047376689730690454,0.00037945142148446614,0.0003329781138979725,0.01831464174384037,0.0005135555006905204,0.0031352171502989174,3444.593697652582,11714.614869074167,4187.194423847063,13782.302324886567,3880.7171282419727,4634.752318061517,1643.6592758701238,2226.3433234405834,64058.73037391319,5108.163558826249,13608.419640622615,3940.59830485133,3143.4842464062867,4301.435790096746,4127.178701969879,13809.214514457206,14706.425624618274,2061.2598177995797,2692.516620273682,39181.14970853734,16260.417710417061,25096.334819590484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16697.620823826634,134.3428531935501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.891890399259259e-05,0.007936830251529999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1287687562915232e-05,0.004596832037565829
2026-07-01 23:42:25.729000092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.36763044130515,76050.33449505294,0.0005319133706732667,0.0004047815084349901,0.0004965311056932652,0.0005060190128219092,0.0005778879326054681,0.0004986728076700872,0.00039712004446975003,0.00034930923592033325,0.01908639197800549,0.0005405071058613313,0.003355391964450765,3615.1558531945293,12269.784744591481,4388.8869709388455,14478.04360376636,4060.584437035291,4860.898715560212,1718.3147302032235,2333.373457071223,66493.64688075287,5350.257192167856,14355.956765377696,4135.72057470232,3292.457795880384,4508.631218070036,4335.521874292331,14449.257622260391,15424.005539758364,2154.8828030833915,2821.957758411019,40670.452222424276,17031.055447019142,24504.10707918431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17348.90521522033,141.94332238234995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.040679288148148e-05,0.008295598801529998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2475119869975411e-05,0.0047827210360222175
