timestamp,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy,api-gateway_cpu_usage,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,orchestrator_cpu_usage,policy-enforcer_cpu_usage,rabbitmq_cpu_usage,server_cpu_usage,sidecar_cpu_usage,api-gateway_memory_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,orchestrator_memory_usage,policy-enforcer_memory_usage,rabbitmq_memory_usage,server_memory_usage,sidecar_memory_usage,api-gateway_memory_rss_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,orchestrator_memory_rss_usage,policy-enforcer_memory_rss_usage,rabbitmq_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,api-gateway_memory_cache_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,orchestrator_memory_cache_usage,policy-enforcer_memory_cache_usage,rabbitmq_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,clientone_carbon_coal,clientthree_carbon_coal,clienttwo_carbon_coal,kernel_processes_carbon_coal,orchestrator_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal,system_processes_carbon_coal,clientone_carbon_emission,clientthree_carbon_emission,clienttwo_carbon_emission,kernel_processes_carbon_emission,orchestrator_carbon_emission,policy-enforcer_carbon_emission,rabbitmq_carbon_emission,server_carbon_emission,sidecar_carbon_emission,system_processes_carbon_emission
2026-06-30 12:34:55.026000023,0.0,0.0,0.0,41150.23057030368,21.284708329999198,0.0,0.0,0.0,24.799151796431122,12.008882131711609,0.00927905643212933,0.004481585802104676,0.006012814115775393,0.006048669952565524,0.017774400167492495,0.0029628886041103007,0.0326621140068008,0.0084627369261804,0.023812657756530305,158943.41873713722,1066.9259889556488,221113.20822938133,39780.676627168126,5602.735710796288,2566.1967820019936,5396.439012760832,75203.29315870855,515074.27037784556,121864.76571121783,569.0271941096794,173099.20815706693,38750.64125021466,1543.6108590969366,139974.3699273815,5293.649698232054,72183.41747135382,425430.4312588972,0.0,391.20619595040455,2009.0704501572839,958.9984544049458,3487.4171261078936,2571.6026440109476,0.0,2894.047533714941,3950.8096440483137,0.0,0.0,0.0,0.030007714353736805,1.732752073508772e-05,0.0,0.0,0.0,1.7133528847368424e-05,2.095479693939394e-06,0.0,0.0,0.0,0.017305088321968524,9.880998851514258e-06,0.0,0.0,0.0,9.913107989399058e-06,3.0826218071475565e-06
2026-06-30 12:35:10.026000023,0.0,0.0,0.0,41150.23282081005,21.284708329999198,0.0,0.0,0.0,24.799151796431122,12.008882131711609,0.00927905643212933,0.004481585802104676,0.006012814115775393,0.0,0.017774400167492495,0.0029628886041103007,0.022424083643274625,0.0,0.022672189658108632,158943.41873713722,1066.9259889556488,221113.20822938133,0.0,5602.735710796288,2566.1967820019936,3704.91021410258,0.0,870006.9935446825,121864.76571121783,569.0271941096794,173099.20815706693,0.0,1543.6108590969366,139974.3699273815,3634.3404957387215,0.0,724009.043369937,0.0,391.20619595040455,2221.347028720879,0.0,3487.4171261078936,2850.255324884902,0.0,0.0,1642.7528946130228,0.0,0.0,0.0,0.030281951924368722,1.750523049166667e-05,0.0,0.0,0.0,1.7431665495000002e-05,2.1227948416666667e-06,0.0,0.0,0.0,0.017512546084584125,1.000087344299328e-05,0.0,0.0,0.0,1.0031930887879305e-05,3.142555765687602e-06
2026-06-30 12:35:25.026000023,0.0,0.0,0.0,38947.547988477556,22.367971833991277,0.0,0.0,0.0,27.117385042142306,13.880961271737972,0.0031066407360311227,0.004481585802104676,0.006012814115775393,0.004413420314378591,0.01212327650090725,0.0029628886041103007,0.0,0.0,0.019740834618804857,293573.7302715237,1066.9259889556488,221113.20822938133,223285.53235071473,3821.4237073223694,2566.1967820019936,0.0,0.0,886453.8310423592,221390.50041139952,569.0271941096794,173099.20815706693,177796.71371955294,1052.8412254867753,139974.3699273815,0.0,0.0,738673.4077303925,0.0,391.20619595040455,2433.623607284473,36.478603553457724,2378.6412872108626,3128.908005758856,0.0,0.0,177.88558645281125,0.0,0.0,0.0,0.030648284422162837,1.7718334658333335e-05,0.0,0.0,0.0,1.7642527994999998e-05,2.164690675e-06,0.0,0.0,0.0,0.017726058841969143,1.0117222890577953e-05,0.0,0.0,0.0,1.0209970963229242e-05,3.3946057708634764e-06
2026-06-30 12:35:40.026000023,0.0,0.0,0.0,38947.547988477556,22.367971833991277,0.0,0.0,0.0,27.117385042142306,13.880961271737972,0.0031066407360311227,0.004481585802104676,0.004253516347484169,0.004413420314378591,0.010642076486949542,0.0029628886041103007,0.02047112391493239,0.0,0.019178461374209147,293573.7302715237,1066.9259889556488,387200.69904609333,223285.53235071473,3354.5290647560123,2566.1967820019936,4111.860031550265,0.0,790778.5996785733,221390.50041139952,569.0271941096794,296410.45656447974,177796.71371955294,924.2069872286972,139974.3699273815,725.6223585088703,0.0,656911.3284547783,0.0,391.20619595040455,0.0,36.478603553457724,2088.023193368538,3343.8321704874465,0.0,0.0,136.53333333333333,0.0,0.0,0.0,0.031014616919956963,1.7931438825e-05,0.0,0.0,0.0,1.7853390495000003e-05,2.2065865083333332e-06,0.0,0.0,0.0,0.017933566829905354,1.0237055728702103e-05,0.0,0.0,0.0,1.0329487044760546e-05,3.458135138877962e-06
2026-06-30 12:35:55.026000023,0.0,0.0,0.0,38099.48461382383,22.36797183399124,0.0,0.0,0.0,27.40184572708844,17.56094633521818,0.0021692377826065317,0.0,0.004253516347484169,0.004413420314378591,0.0035412501762300853,0.0,0.02047112391493239,0.004369755835513894,0.019131805963228648,204990.3036098437,0.0,387200.69904609333,223285.53235071473,252.64345129000424,0.0,4111.860031550265,257193.33876306168,896963.5346248028,154587.76183309648,0.0,296410.45656447974,177796.71371955294,288.73537290286197,0.0,725.6223585088703,185220.37187862824,737179.141476024,0.0,0.0,0.0,36.478603553457724,72.18384322571549,0.0,0.0,248.42740048867554,95.03779613796522,0.0,0.0,0.0,0.03138094941775108,1.8144542991666663e-05,0.0,0.0,0.0,1.8064252995e-05,2.248482341666667e-06,0.0,0.0,0.0,0.018128610446519252,1.0352515604405876e-05,0.0,0.0,0.0,1.0513709987894864e-05,3.7029224631230498e-06
2026-06-30 12:36:10.026000023,0.0,0.0,0.0,38100.874278337265,22.36797183399124,0.0,0.0,0.0,27.40184572708844,17.56094633521818,0.003150518405037487,0.0,0.0032055326267263827,0.004413420314378591,0.0035412501762300853,0.0,0.02047112391493239,0.004369755835513894,0.01660359015415552,234326.07345126872,0.0,291801.97570361744,223285.53235071473,252.64345129000424,0.0,4111.860031550265,257193.33876306168,715116.4289832556,175973.07550800077,0.0,223380.68360364737,177796.71371955294,288.73537290286197,0.0,725.6223585088703,185220.37187862824,583349.277446325,0.0,0.0,0.0,36.478603553457724,72.18384322571549,0.0,0.0,248.42740048867554,0.0,0.0,0.0,0.0,0.03173600150830212,1.83380621015873e-05,0.0,0.0,0.0,1.8495793188888894e-05,2.678050723076923e-06,0.0,0.0,0.0,0.018335980402219176,1.047229784581901e-05,0.0,0.0,0.0,1.0633966188606487e-05,3.7697216486230735e-06
2026-06-30 12:36:25.026000023,0.0,0.0,0.0,38116.95042272735,22.472244263814535,0.0,0.0,0.0,27.005581153438392,17.56082923804253,0.0031801590670223934,0.0,0.004709328106167968,0.0,0.0035412501762300853,0.0,0.02047112391493239,0.004369755835513894,0.02103829975441825,194302.530519848,0.0,352052.1303789253,0.0,252.64345129000424,0.0,4111.860031550265,257193.33876306168,764536.8473009259,145292.26291535288,0.0,134782.88279935895,0.0,288.73537290286197,0.0,725.6223585088703,185220.37187862824,612960.4064423363,0.0,0.0,0.0,0.0,72.18384322571549,0.0,0.0,248.42740048867554,140.8062165272871,0.0,0.0,0.0,0.03210219677417513,1.8550935117460317e-05,0.0,0.0,0.0,1.8709201919047617e-05,2.7270379025641027e-06,0.0,0.0,0.0,0.0185211754123139,1.0595204614408304e-05,0.0,0.0,0.0,1.0807812595532341e-05,3.927488713607901e-06
2026-06-30 12:36:40.026000023,0.0,0.0,0.0,38116.972506971426,22.472244263814535,0.0,0.0,0.0,27.005581153438392,17.56082923804253,0.0031801590670223934,0.005077353842734512,0.004709328106167968,0.0,0.0035412501762300853,0.002780823808829708,0.0,0.004369755835513894,0.02165691790999589,194302.530519848,234153.59825157665,352052.1303789253,0.0,252.64345129000424,143640.4324824872,0.0,257193.33876306168,747530.4970713017,145292.26291535288,178810.96098459943,134782.88279935895,0.0,288.73537290286197,124184.00226358796,0.0,185220.37187862824,599827.5220592653,0.0,265.5232768120908,0.0,0.0,72.18384322571549,0.0,0.0,248.42740048867554,196.2038201305311,0.0,0.0,0.0,0.03246839204004815,1.8763808133333333e-05,0.0,0.0,0.0,1.892261064920635e-05,2.7760250820512822e-06,0.0,0.0,0.0,0.018728324498636276,1.0715022190039592e-05,0.0,0.0,0.0,1.0928668054055894e-05,3.995871776088254e-06
2026-06-30 12:36:55.026000023,0.0,0.0,0.0,37990.259497058294,22.281404823663564,0.0,0.0,0.0,27.052390827437687,18.93991424894478,0.0031801590670223934,0.005077353842734512,0.005089434182242136,0.0,0.0,0.002780823808829708,0.0,0.0,0.02293123501603589,194302.530519848,234153.59825157665,322741.38035729463,0.0,0.0,143640.4324824872,0.0,0.0,778510.062374129,145292.26291535288,178810.96098459943,0.0,0.0,0.0,124184.00226358796,0.0,0.0,617607.9688456884,0.0,265.5232768120908,0.0,0.0,0.0,0.0,0.0,0.0,196.2038201305311,0.0,0.0,0.0,0.03283458730592117,1.897668114920635e-05,0.0,0.0,0.0,1.9136019379365084e-05,2.8250122615384613e-06,0.0,0.0,0.0,0.01890625701453129,1.0826895981624322e-05,0.0,0.0,0.0,1.1028648056910927e-05,4.001454534985722e-06
2026-06-30 12:37:10.026000023,0.0,0.0,0.0,37990.29205383796,22.281404823663564,0.0,0.0,0.0,27.052390827437687,18.93991424894478,0.0031801590670223934,0.005077353842734512,0.005089434182242136,0.0,0.0,0.002780823808829708,0.021479464442041254,0.0,0.023076267434737972,194302.530519848,234153.59825157665,322741.38035729463,0.0,0.0,143640.4324824872,5188.815078016375,0.0,687752.0818542582,145292.26291535288,178810.96098459943,0.0,0.0,0.0,124184.00226358796,8816.767083783923,0.0,547030.3086488986,0.0,265.5232768120908,0.0,0.0,0.0,0.0,84.37097687831505,0.0,196.2038201305311,0.0,0.0,0.0,0.03310791593320863,1.917590911818182e-05,0.0,0.0,0.0,1.9406128568181817e-05,3.219777666666666e-06,0.0,0.0,0.0,0.019113085834757255,1.0946625710553086e-05,0.0,0.0,0.0,1.1149275187446984e-05,4.068780951099586e-06
