timestamp,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy,api-gateway_cpu_usage,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,orchestrator_cpu_usage,policy-enforcer_cpu_usage,rabbitmq_cpu_usage,server_cpu_usage,sidecar_cpu_usage,api-gateway_memory_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,orchestrator_memory_usage,policy-enforcer_memory_usage,rabbitmq_memory_usage,server_memory_usage,sidecar_memory_usage,api-gateway_memory_rss_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,orchestrator_memory_rss_usage,policy-enforcer_memory_rss_usage,rabbitmq_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,api-gateway_memory_cache_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,orchestrator_memory_cache_usage,policy-enforcer_memory_cache_usage,rabbitmq_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,clientone_carbon_coal,clientthree_carbon_coal,clienttwo_carbon_coal,kernel_processes_carbon_coal,orchestrator_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal,system_processes_carbon_coal,clientone_carbon_emission,clientthree_carbon_emission,clienttwo_carbon_emission,kernel_processes_carbon_emission,orchestrator_carbon_emission,policy-enforcer_carbon_emission,rabbitmq_carbon_emission,server_carbon_emission,sidecar_carbon_emission,system_processes_carbon_emission
2026-06-30 13:04:56.696000099,0.0,0.0,0.0,41490.015295021105,27.162746039366297,0.0,0.0,0.0,22.19035045607297,8.047287566010562,0.0,0.00392526845841169,0.006581125844899637,0.0,0.0017412770831811925,0.0,0.022147950722396278,0.007561937505122892,0.02437419959568291,0.0,5032.093672268398,34096.34865762001,0.0,1080.7770225981992,0.0,1231431.2096595129,61961.69433793863,288574.6844885917,0.0,4969.969059030516,34131.572158299365,0.0,1152.8288241047458,0.0,819344.2617930126,58790.86711414286,208049.03785824354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.5577453757252,391.0397186576555,0.0,0.0,0.0,0.07417771906815755,4.3969025199092974e-05,0.0,0.0,0.0,4.343948077913832e-05,7.984823678048783e-06,0.0,0.0,0.0,0.04233080921564222,2.5097212529169685e-05,0.0,0.0,0.0,2.4700778754077968e-05,1.0549492053116155e-05
2026-06-30 13:05:11.696000099,0.0,0.0,0.0,41490.01529502111,27.1627460393663,0.0,0.0,0.0,22.190350456072974,8.047287566010562,0.0,0.00392526845841169,0.006581125844899637,0.003827061533950486,0.00261275388330935,0.0,0.022147950722396278,0.0,0.01568731263534818,0.0,5032.093672268398,34096.34865762001,230699.1831776484,1621.6858247660775,0.0,1231431.2096595129,0.0,413657.13841565076,0.0,4969.969059030516,34131.572158299365,172775.60423909858,1729.798213083816,0.0,819344.2617930126,0.0,209173.67562226238,0.0,0.0,0.0,34.314916432790184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07448421000864709,4.43855648e-05,0.0,0.0,0.0,4.355429361422222e-05,7.977514408465609e-06,0.0,0.0,0.0,0.04253876663339126,2.5221125434869073e-05,0.0,0.0,0.0,2.482216525569168e-05,1.0610988985872124e-05
2026-06-30 13:05:26.696000099,0.0,0.0,0.0,38606.506273506806,27.61965088212938,0.0,0.0,0.0,24.404379308965368,7.8275480403792566,0.0025669707391000247,0.0030591797801101414,0.006581125844899637,0.003827061533950486,0.00261275388330935,0.0025110486330225065,0.022147950722396278,0.0035221457314842768,0.013889510389830035,182763.34809979016,3921.7901595583335,34096.34865762001,230699.1831776484,1621.6858247660775,1588.408453931713,1231431.2096595129,328108.6390191448,535779.0989603907,137679.33473226082,3873.37299709465,34131.572158299365,172775.60423909858,1729.798213083816,361.0019213481166,819344.2617930126,225989.0252419435,261341.41511152431,0.0,0.0,0.0,34.314916432790184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07485151356609389,4.460506479999999e-05,0.0,0.0,0.0,4.376911528088889e-05,8.02422671005291e-06,0.0,0.0,0.0,0.04271282772121251,2.532207139768137e-05,0.0,0.0,0.0,2.4991557250031358e-05,1.056608747965413e-05
2026-06-30 13:05:41.696000099,0.0,0.0,0.0,38606.506273506806,27.61965088212938,0.0,0.0,0.0,24.404379308965368,7.8275480403792566,0.0025669707391000247,0.0027320740752425007,0.0,0.003827061533950486,0.00261275388330935,0.0025110486330225065,0.016940502329989924,0.0035221457314842768,0.016215318468899852,182763.34809979016,3502.449020202633,0.0,230699.1831776484,1621.6858247660775,1588.408453931713,2516802.906563463,328108.6390191448,549177.7180361729,137679.33473226082,3459.2089088421067,0.0,172775.60423909858,1729.798213083816,361.0019213481166,1668810.2361582816,225989.0252419435,270765.5962709384,0.0,0.0,0.0,34.314916432790184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07521881712354073,4.48245648e-05,0.0,0.0,0.0,4.3983936947555554e-05,8.070939011640212e-06,0.0,0.0,0.0,0.0429205907121242,2.5445872017078803e-05,0.0,0.0,0.0,2.5113177016498344e-05,1.0626971323755117e-05
2026-06-30 13:05:56.696000099,0.0,0.0,0.0,37394.30747383583,26.273403744599122,0.0,0.0,0.0,25.070811329812745,5.854536725876141,0.0025669707391000247,0.003884621982047049,0.0,0.003827061533950486,0.0025461705238383906,0.0025110486330225065,0.013237355577605041,0.0035221457314842768,0.016967523864076937,182763.34809979016,170103.17787866283,0.0,230699.1831776484,150793.79524301965,1588.408453931713,1966636.7823078746,328108.6390191448,717953.8599669262,137679.33473226082,131433.75980189847,0.0,172775.60423909858,115943.54384338338,361.0019213481166,1304012.9541180704,225989.0252419435,397807.8608738042,0.0,0.0,0.0,34.314916432790184,146.06140569839175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07558612068098752,4.50440648e-05,0.0,0.0,0.0,4.4198758614222214e-05,8.117651313227513e-06,0.0,0.0,0.0,0.04310102085903191,2.555034526225785e-05,0.0,0.0,0.0,2.5282336480853508e-05,1.0565003730181784e-05
2026-06-30 13:06:11.696000099,0.0,0.0,0.0,37394.30747383583,26.273403744599122,0.0,0.0,0.0,25.070811329812745,5.854536725876141,0.0025669707391000247,0.0038545579986538083,0.003845338826333535,0.0,0.0025461705238383906,0.0025110486330225065,0.011825647050105881,0.0035221457314842768,0.018626711929209876,182763.34809979016,292197.2627327799,631.2155831347088,0.0,150793.79524301965,1588.408453931713,1756903.2067609194,328108.6390191448,874641.1784197243,137679.33473226082,224972.1337222347,631.2155831347088,0.0,115943.54384338338,361.0019213481166,1164945.4344382137,225989.0252419435,519425.0304547661,0.0,0.0,0.0,0.0,146.06140569839175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07584416644627667,4.5185914705010894e-05,0.0,0.0,0.0,4.4582706189106745e-05,8.005995691989667e-06,0.0,0.0,0.0,0.043308652145542005,2.5674052304356374e-05,0.0,0.0,0.0,2.5404185025795977e-05,1.0625187745501124e-05
2026-06-30 13:06:26.696000099,0.0,0.0,0.0,37166.66401701153,26.096975516082573,0.0,0.0,0.0,25.016802688430104,1.847095535285646,0.0025669707391000247,0.0038545579986538083,0.003845338826333535,0.0,0.0025461705238383906,0.0025110486330225065,0.010413938522606721,0.0034934009955645117,0.015355007117228089,182763.34809979016,292197.2627327799,631.2155831347088,0.0,150793.79524301965,1588.408453931713,1547169.6312139642,191224.41521883698,711470.4318076785,137679.33473226082,224972.1337222347,631.2155831347088,0.0,115943.54384338338,361.0019213481166,1025877.9147583568,131617.19188827986,394935.0237983498,0.0,0.0,0.0,0.0,146.06140569839175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07621092183026361,4.540503562004358e-05,0.0,0.0,0.0,4.479834507799564e-05,8.051801893540053e-06,0.0,0.0,0.0,0.04347962472456358,2.5858458775050022e-05,0.0,0.0,0.0,2.558166296340714e-05,1.0566990347458094e-05
2026-06-30 13:06:41.696000099,0.0,0.0,0.0,37166.6400138111,26.096975516082573,0.0,0.0,0.0,25.016802688430104,1.847095535285646,0.0,0.0038545579986538083,0.003845338826333534,0.0,0.0024678796437106318,0.0,0.016983899110618702,0.0034934009955645117,0.016219143176229633,0.0,292197.2627327799,631.2155831347087,0.0,319893.3541230875,0.0,981848.6780367015,191224.41521883698,862384.9867480614,0.0,224972.1337222347,631.2155831347087,0.0,246598.556452831,0.0,656714.9923412707,131617.19188827986,588674.9199460506,0.0,0.0,0.0,0.0,317.80515812668756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07657767721425053,4.562415653507626e-05,0.0,0.0,0.0,4.501398396688453e-05,8.097608095090442e-06,0.0,0.0,0.0,0.043687081058388984,2.5982456886875473e-05,0.0,0.0,0.0,2.5703776715796733e-05,1.062650759424594e-05
2026-06-30 13:06:56.696000099,0.0,0.0,0.0,37109.14777892457,25.87734037445992,0.0,0.0,0.0,26.543446951512205,5.883341334613539,0.002587997795816282,0.0038545579986538083,0.003845338826333534,0.003747387814448216,0.0024678796437106318,0.0,0.017010868199399107,0.0024455010422077743,0.01620179364960507,86.81092766462497,292197.2627327799,631.2155831347087,978.9869938454794,326195.21430123213,0.0,27945.732629140242,224.22912114340687,853169.2897768233,86.81092766462497,224972.1337222347,631.2155831347087,0.0,250239.78150895378,0.0,27744.684192959376,0.0,659221.8123551729,0.0,0.0,0.0,978.9869938454794,317.80515812668756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07694443259823747,4.5843277450108937e-05,0.0,0.0,0.0,4.5229622855773404e-05,8.143414296640829e-06,0.0,0.0,0.0,0.04386205732052457,2.6151804426646335e-05,0.0,0.0,0.0,2.587622098156135e-05,1.07823671097961e-05
2026-06-30 13:07:11.696000099,0.0,0.0,0.0,37109.17988406139,25.87734037445992,0.0,0.0,0.0,26.543446951512205,5.883341334613539,0.002587997795816282,0.003822053203618707,0.0038788446125331876,0.003747387814448217,0.0018558592025128603,0.0024215447111579943,0.017010868199399107,0.0034533116883116626,0.0124629521973338,86.81092766462497,149278.69735356973,142215.09793117267,978.9869938454797,245300.61335016155,220282.9016090741,27945.732629140242,316.6357452071737,684658.2778864839,86.81092766462497,114992.23660312714,110335.32034263387,0.0,188181.70591574162,168896.5233447639,27744.684192959376,0.0,528470.2859644969,0.0,0.0,0.0,978.9869938454797,238.99124449548086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07718743750853933,4.624858979145299e-05,0.0,0.0,0.0,4.563298219487179e-05,8.388087753535355e-06,0.0,0.0,0.0,0.04406938879249186,2.627601793514046e-05,0.0,0.0,0.0,2.5998572389889878e-05,1.0842420947553104e-05
