api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy
235.26410428846154,796.8942885743587,703.6731778544872,685.3608533384615,260.75428894871794,582.8538051628204,247.01634110897436,1587.3871484307692,765.8476810666668,4519.014411976282,66853.07762916667
232.7659286269231,810.7745790743589,714.1157144174877,696.7796484461539,263.0083457641025,586.4171469153846,249.2404755551282,1598.1449196,774.4669089315386,4509.40060248141,66380.37440481712
234.5465893538462,813.367760231282,719.5467018450516,699.9123638307692,263.8883355333333,587.8370930692306,250.23945586666662,1602.661488830769,780.1870589315382,4538.82865759077,66539.25388282482
234.45365814615383,817.3055411794868,722.7609713333331,705.9090358692307,265.66872763076924,591.03021575641,251.4588793307692,1609.147858861538,782.3289925162392,4563.255317044017,66742.29853635577
235.1073389153846,819.4784078461539,725.8141535076923,705.9856704846152,265.6955584000001,592.8189619102565,251.67569086923075,1615.9817409128204,784.1289207213676,4581.833475450855,66865.35550383525
233.77407459999995,825.4753290384616,731.4439150461538,710.2343203999999,267.7636647538462,595.2544826466668,253.8480555384615,1621.363213469231,784.9044618916666,4610.716272355556,67032.15294527281
230.75653870256406,826.4264482692307,736.2112539846154,712.367002451282,268.314959625641,596.0389846153846,254.72550682051275,1628.6803485730768,786.9113484301282,4632.604389320512,67153.73769230768
229.0284278769231,829.8467013076923,739.4696924461538,717.69105205,270.04274594615384,597.5813538461539,256.383333476923,1629.843415384615,790.5926758630771,4649.355766195128,67131.62363076923
229.63578574999994,832.337462846154,743.5460792369231,720.7547885884615,270.32640168461535,597.4942153846154,256.92909263846155,1634.622461538461,792.09509894,4670.602069558974,67141.94123076924
229.82003076923067,835.4509846153849,746.9349715446155,723.6972923076921,270.5854153846154,597.4676307692308,258.03886153846156,1633.6027384615381,795.0915692307692,4684.2004206420515,67198.64907692307
229.99393846153842,833.980984615385,747.0072923076923,726.4479692307692,269.9703692307692,596.417723076923,257.90178461538454,1634.6099999999997,796.6729846153847,4692.664338461538,67346.63473846154
229.67898461538462,836.3770153846154,749.8442769230769,727.8875999999999,270.6631384615385,595.5853846153847,258.5750769230769,1632.0994153846152,797.135353846154,4696.281692307692,67334.97452307692
229.07390769230764,834.1578461538461,748.8534461538461,729.1571076923077,270.8099076923077,594.7349538461539,259.2103384615385,1633.0776923076924,797.1796615384617,4697.995753846154,67424.75123076922
233.95467692307685,829.9569230769231,743.9351999999998,723.0507692307693,274.8918461538462,593.6350153846155,261.6895384615386,1628.993723076923,792.4973538461539,4682.156123076923,67944.78147692308
