total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
1334.2432718843356,1349.5840522750566,1398.1951537542052,0.033255466720014025,0.03325271435629758,0.00015609089821366925
