api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy
60.61370948097209,115.70305877350816,101.13230764702804,119.55845548176917,72.04629414661933,60.93124250684842,67.7798220109538,194.9977921149139,95.2989321960812,695.9558386176558,6016.526347862475
53.067599374662784,106.15672404641052,91.76945004856071,87.11029128201649,66.41331052149161,52.20136196727475,60.26833466983932,172.80943559996334,82.88178025839142,524.0157112365321,4930.8916454188375
52.41806813687588,96.82835436571793,81.30765450597615,75.53245685406179,65.19812460984974,47.45615866104531,59.365980182088244,153.67507629927294,73.17786525009919,453.8036888068911,4144.149851263286
50.24583772145433,90.30119015876502,72.59177072688206,66.12696591427073,64.23732093720375,38.6129223645585,58.078847201971236,133.7364714143687,64.71339710789269,393.01965621707456,3200.6480633034025
49.16903743806278,82.80000563178716,63.83555888104259,57.757144503985174,62.30883304135603,35.0349206600206,57.27187335890554,122.16838100069587,56.51251530906843,336.4510360406532,2318.440594170802
47.884361735073554,77.91912547949313,57.298125966868625,50.15097315716482,62.059773219791126,29.336002303044786,57.1588251417606,106.18468530422817,52.12259472827518,287.6350002500369,1761.8136577137866
47.94490620055912,70.50612617610577,48.649038318567484,42.67917756751399,61.06259771585543,25.05708272091771,56.972282810152564,97.73910410434524,47.07451319831526,237.643047374451,1639.9455357107552
48.80123961309978,69.55273789456707,46.40149682771748,38.68407341417569,60.84161763046562,22.457510907979707,56.66305005791519,96.89693124325896,43.4931495683151,204.07145169528678,1599.3740789729163
49.122331253618015,66.46146462726273,44.9766203615067,34.996367630323384,60.98764621649371,20.956594487272287,57.157141718166976,104.25364461849965,40.92231236913932,195.5704075943795,1502.7518536762561
48.97001486670534,63.0833728244137,47.80459499393527,32.91544261981942,60.85698019945288,20.647925148905816,57.613706072996024,103.88475706597778,43.28269235194033,201.1770993255874,1519.1267380251138
49.54213738419053,61.547507278736234,47.449744300965804,31.28173224916592,61.293438600289456,18.315139455228145,57.58583916688623,106.93118045637453,42.66817941798093,210.7441273803608,1484.088846728087
49.76758680704338,61.03559371471863,50.224536320651545,31.49350229886188,60.5824408267498,17.395998139885936,57.72496608429384,102.024939468073,40.506929620821865,215.12913715774386,1464.522144762174
48.699636690006464,59.844498929360846,51.74509385245007,31.23027380724455,60.217588067446904,17.060025037463088,57.47774972495468,110.0231049598108,41.28698489676341,228.13497293376864,1424.1689905915173
48.72116872551644,57.08958976524022,52.53523955642082,31.818974497403193,59.89991150764853,17.90271937187687,57.961520676105685,108.04670037276149,41.96566312901332,229.46821806247496,1332.1998785107157
