total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
78219.55403076923,79001.71848209949,782.1644513302562,0.0592056306000182,0.06432852646060837,0.005122895860590113
