timestamp,api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy,api-gateway_cpu_usage,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,orchestrator_cpu_usage,policy-enforcer_cpu_usage,rabbitmq_cpu_usage,server_cpu_usage,sidecar_cpu_usage,api-gateway_memory_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,orchestrator_memory_usage,policy-enforcer_memory_usage,rabbitmq_memory_usage,server_memory_usage,sidecar_memory_usage,api-gateway_memory_rss_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,orchestrator_memory_rss_usage,policy-enforcer_memory_rss_usage,rabbitmq_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,api-gateway_memory_cache_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,orchestrator_memory_cache_usage,policy-enforcer_memory_cache_usage,rabbitmq_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,api-gateway_carbon_coal,clientone_carbon_coal,clientthree_carbon_coal,clienttwo_carbon_coal,orchestrator_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal,system_processes_carbon_coal,api-gateway_carbon_emission,clientone_carbon_emission,clientthree_carbon_emission,clienttwo_carbon_emission,kernel_processes_carbon_emission,orchestrator_carbon_emission,policy-enforcer_carbon_emission,rabbitmq_carbon_emission,server_carbon_emission,sidecar_carbon_emission,system_processes_carbon_emission
2026-06-29 16:33:13.473999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42723.789477895065,0.002556379996289501,0.0073563894830809655,0.0042572867824103465,0.0043502367518530845,0.0,0.0,0.029462440249686004,0.012498192939531637,0.02475621312715481,160594.33942817093,51742.43317444543,2660.245849702192,5573.713906405577,0.0,0.0,1517947.0260745683,58793.80170103694,221234.76974879674,0.0,51190.51388725135,2465.593714358129,5075.251687133534,0.0,0.0,1028280.5031210751,58364.30152627287,176339.2981357994,0.0,206.96973269778175,0.0,0.0,0.0,0.0,320557.8570491311,0.0,0.0,5.882861428571429e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014355762601116049,3.3370964575101226e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008359582919585752
2026-06-29 16:33:28.473999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39199.772654541586,0.002556379996289501,0.0073563894830809655,0.00331739611882032,0.004350236751853084,0.002538641728503824,0.0,0.0,0.012498192939531637,0.019821347756295484,160594.33942817093,51742.43317444543,2072.9374618059956,5573.713906405576,185.0483967517139,0.0,0.0,58793.80170103694,281345.182275165,0.0,51190.51388725135,1921.2591109421421,5075.251687133533,277.5725951275709,0.0,0.0,58364.30152627287,223615.29424277155,0.0,206.96973269778175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.086432857142857e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014724821786301235,3.229352502687701e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008531963219219986
2026-06-29 16:33:43.473999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39199.77265454158,0.002556379996289501,0.0073563894830809655,0.004048421718548897,0.004350236751853084,0.002538641728503824,0.0,0.0,0.008274340224914965,0.017002442674276273,160594.33942817093,51742.43317444543,150409.7496418781,5573.713906405576,185.0483967517139,0.0,0.0,152514.21424084128,225309.65615356946,0.0,51190.51388725135,142189.33560204474,5075.251687133533,277.5725951275709,0.0,0.0,147576.45354266537,182672.6918151055,0.0,206.96973269778175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.290004285714285e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015093880971486421,3.3301788146610994e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00874342811964602
2026-06-29 16:33:58.473999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37287.09918727372,0.002556379996289501,0.0073563894830809655,0.004048421718548897,0.004350236751853084,0.002538641728503824,0.002874528236973834,0.0,0.004284275635875368,0.016531710600512242,160594.33942817093,51742.43317444543,150409.7496418781,5573.713906405576,185.0483967517139,775.0503156554796,0.0,241047.2490342179,390702.7753669654,0.0,51190.51388725135,142189.33560204474,5075.251687133533,277.5725951275709,493.21383723530516,0.0,231850.75776752995,195076.22613974762,0.0,206.96973269778175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.493575714285713e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015462940156671608,3.2291797126060364e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008916906992607559
2026-06-29 16:34:13.473999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37287.09918727372,0.002556379996289501,0.0,0.004048421718548897,0.004385591640710856,0.002538641728503824,0.002874528236973834,0.01912136940189743,0.004284275635875368,0.015856332610637378,160594.33942817093,0.0,150409.7496418781,4600.766227694699,185.0483967517139,775.0503156554796,1455723.9382057863,241047.2490342179,383164.5680221596,0.0,0.0,142189.33560204474,4352.076161332824,277.5725951275709,493.21383723530516,964564.4222541912,231850.75776752995,187609.2683917737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.86000375e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01570740410676667,3.3240750185307916e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009127468073527753
2026-06-29 16:34:28.473999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36995.467000913406,0.0,0.0,0.0038711889239868226,0.004428595265969613,0.002538641728503824,0.002874528236973834,0.01912136940189743,0.004284275635875368,0.015576251334717784,0.0,0.0,275782.83486793464,3417.329404007374,185.0483967517139,775.0503156554796,1455723.9382057863,241047.2490342179,361621.5443111293,0.0,0.0,260752.1473217286,3472.4476202010414,277.5725951275709,493.21383723530516,964564.4222541912,231850.75776752995,293449.5146379473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.038128749999998e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01607355885676667,3.2290201414546596e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009294716582895003
2026-06-29 16:34:43.473999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36995.4670009134,0.0,0.0,0.0038711889239868226,0.004428595265969613,0.002538641728503824,0.002874528236973834,0.01912136940189743,0.004284275635875368,0.013767273948312108,0.0,0.0,275782.83486793464,3417.329404007374,185.0483967517139,775.0503156554796,1455723.9382057863,241047.2490342179,473106.9407679991,0.0,0.0,260752.1473217286,3472.4476202010414,277.5725951275709,493.21383723530516,964564.4222541912,231850.75776752995,394508.04712348327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.216253750000002e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016439713606766663,3.3186432809036204e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009504293920659964
2026-06-29 16:34:58.473999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36831.03934288516,0.0025323215275328734,0.003908425371989567,0.0028020848295098955,0.004428595265969613,0.0,0.002874528236973834,0.01912136940189743,0.004284275635875368,0.01772605435668617,120306.7157035619,219007.82328578,199620.04257514322,3417.329404007374,0.0,775.0503156554796,1455723.9382057863,241047.2490342179,574377.8651310937,110023.20855794582,191950.91271667433,188740.3716581909,3472.4476202010414,0.0,493.21383723530516,964564.4222541912,231850.75776752995,675409.442432427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39437875e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016805868356766663,3.2288886981145976e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009673250598744907
2026-06-29 16:35:13.473999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36831.03934288516,0.0025323215275328734,0.003908425371989567,0.003795362417591613,0.004428595265969613,0.0,0.0,0.01912136940189743,0.0,0.017936926563857557,120306.7157035619,219007.82328578,245235.59683695246,3417.329404007374,0.0,0.0,1455723.9382057863,0.0,587853.0627013945,110023.20855794582,191950.91271667433,115946.46966355265,3472.4476202010414,0.0,0.0,964564.4222541912,0.0,687067.3975854288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.842225555555556e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01703525319428081,3.3137949543650584e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009881945422268352
2026-06-29 16:35:28.473999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36234.97566504432,0.0025323215275328734,0.003908425371989567,0.003734647838815226,0.004126234199213083,0.0025214434224598917,0.002461676734601706,0.0,0.0,0.015120150612879829,120306.7157035619,219007.82328578,220776.30446013433,129730.30174188281,1401.8395721925135,92.49703607519902,0.0,0.0,425823.49910757504,110023.20855794582,191950.91271667433,0.0,117788.36900110007,245.32192513368983,163488.51126291428,0.0,0.0,679318.5164732777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.000558888888889e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017398491633674747,3.228765017101253e-07,0.0,0.0,0.0,3.005100029446575e-08,0.0,0.0,0.0,0.0,0.0,0.010045963239665856
