total_idle_energy,total_active_energy,total_energy_difference,total_clear_active_energy,total_clear_active_carbon_emission,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
75994.38359999999,80959.60569312003,4965.222093120043,38335.175931250036,0.04213235564184965,0.039655762360762084,0.04481064737728092,0.005154885016518833
