total_idle_energy,total_active_energy,total_energy_difference,total_clear_active_energy,total_clear_active_carbon_emission,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
561217.076923077,572713.0762818193,11495.999358742265,252495.77017861255,0.6858974579820136,0.6871096316426569,0.700575147811829,0.01346551616917202
