total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
1103135.6810126584,1114520.5063291139,11384.825316455448,0.22805433189169808,0.30285872750147946,0.07480439560978139
