total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
9797.084098395844,11914.667875693945,10388.733950735892,0.0938848630426374,0.09273577228774557,0.013292290510311373
