total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
1954.6871962500857,1767.4863008496438,1451.4240677262244,0.024247477484248055,0.02427161749360541,0.0001108573156763082
