total_idle_energy,total_active_energy,total_energy_difference,total_clear_active_energy,total_clear_active_carbon_emission,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
549191.2338461538,554220.2219995161,5028.988153362297,255497.29602191667,0.1196641270352974,0.1044176213151856,0.13804618535083854,0.03362856403565294
