total_idle_energy,total_active_energy,total_energy_difference,total_clear_active_energy,total_clear_active_carbon_emission,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
83774.60999999999,83574.2085183,-200.4014816999843,40686.48593105002,0.08161534894648119,0.07901561414134893,0.08433227013913581,0.005316655997786884
