total_idle_energy,total_active_energy,total_energy_difference,total_clear_active_energy,total_clear_active_carbon_emission,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
80851.25249999999,83369.80257165001,2518.5500716500246,37556.222022200025,0.10245113361074232,0.10002641363157702,0.10534360643913308,0.005317192807556062
