api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy
0.0,0.0,0.0,9.2167114517988,849.032344778615,0.0,0.0,0.0,0.0,4.89116255767648,3.7817062954796072
0.0,0.0,0.0,8.89611702496354,1433.8150288427594,0.0,0.0,0.0,0.0,3.5218271027678396,3.4832596241088627
0.0,0.0,0.0,9.76460850622414,680.4355006230625,0.0,0.0,0.0,0.0,3.4443785660913515,4.620200640148359
0.0,0.0,0.0,10.104682863437304,1385.271558604624,0.0,0.0,0.0,0.0,2.4778216628137,3.707072479113693
0.0,0.0,0.0,11.709313378872954,1194.9051872579637,0.0,0.0,0.0,0.0,2.5431463269198815,2.8818676847354476
0.0,0.0,0.0,11.581205515746017,1127.9890037789635,0.0,0.0,0.0,0.0,2.2890381668722553,3.934097731030925
0.0,0.0,0.0,14.147506691776421,782.8033721403413,0.0,0.0,0.0,0.0,2.3751948117570234,4.262072247947036
0.0,0.0,0.0,14.748801777204159,757.2259493379764,0.0,0.0,0.0,0.0,2.920345315225769,4.176848055734509
0.0,0.0,0.0,14.042227822124968,432.1673457206976,0.0,0.0,0.0,0.0,2.913415816300226,3.7042456491609186
0.0,0.0,0.0,13.549670284686288,270.824139807652,0.0,0.0,0.0,0.0,3.095763340933173,4.39733784553391
0.0,0.0,0.0,13.48436975502838,230.23549324052323,0.0,0.0,0.0,0.0,3.462804381722696,3.5393146252407117
0.0,0.0,0.0,12.719397799432317,225.63909566572516,0.0,0.0,0.0,0.0,3.410013632461829,3.662791624860611
0.0,0.0,0.0,12.33637225936972,267.28825653340454,0.0,0.0,0.0,0.0,3.504517941130248,4.039779647849146
0.0,0.0,0.0,9.991015861494162,279.0125545556873,0.0,0.0,0.0,0.0,3.5091869646921663,4.201366866444012
0.0,0.0,0.0,9.708440519365531,955.031028774825,0.0,0.0,0.0,0.0,3.3488728712353883,4.475317464419007
0.0,0.0,0.0,8.903461448710532,1047.7546893779838,0.0,0.0,0.0,0.0,2.9694189993429214,4.062474237344875
0.0,0.0,0.0,11.153776252652095,837.5897282988653,0.0,0.0,0.0,0.0,2.4363749988808583,5.086666718799825
0.0,0.0,0.0,9.560597007047257,687.4674783070676,0.0,0.0,0.0,0.0,1.9434605410678267,4.995648724850978
0.0,0.0,0.0,9.972490619923827,294.4930206104392,0.0,0.0,0.0,0.0,1.8580705894915897,4.114553377513043
0.0,0.0,0.0,10.122310856735682,431.9805924881066,0.0,0.0,0.0,0.0,1.6300522080099051,4.17069551941021
0.0,0.0,0.0,9.943657575541414,400.9990338162548,0.0,0.0,0.0,0.0,1.291157099818312,4.352434865949802
0.0,0.0,0.0,8.825639389922816,583.8364771748313,0.0,0.0,0.0,0.0,1.5849530585026181,4.223646535012173
0.0,0.0,0.0,8.171439417738135,521.8278810592021,0.0,0.0,0.0,0.0,1.5264561831722374,3.4629628536041865
0.0,0.0,0.0,8.08587641389931,459.16394259779366,0.0,0.0,0.0,0.0,1.56636169991346,4.189155364589874
0.0,0.0,0.0,8.15434995155596,1083.9117914925512,0.0,0.0,0.0,0.0,1.4944703527944325,3.1795237925144013
