api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy
0.0,0.0,0.0,119.59466847436504,43522.74438542644,0.0,0.0,0.0,0.0,36.103792764436875,17.266857597866416
0.0,0.0,0.0,123.21587574932794,42290.5477933114,0.0,0.0,0.0,0.0,37.31423594098126,17.120275867787278
0.0,0.0,0.0,122.83080165570394,40905.755881863995,0.0,0.0,0.0,0.0,38.22570268181791,15.839110811481714
0.0,0.0,0.0,122.15485671739907,40376.45993325098,0.0,0.0,0.0,0.0,39.01272658220687,14.948849900215592
0.0,0.0,0.0,123.9949909119053,39849.74440165039,0.0,0.0,0.0,0.0,40.06900883879172,15.446573783613871
0.0,0.0,0.0,123.44313006708742,39458.466733583584,0.0,0.0,0.0,0.0,41.111120549273465,15.587907537625256
0.0,0.0,0.0,126.704824721408,38593.9768189532,0.0,0.0,0.0,0.0,42.425598751309295,16.06489489255803
0.0,0.0,0.0,128.10777697921617,38133.16963519096,0.0,0.0,0.0,0.0,43.61358498068143,16.412889805064616
0.0,0.0,0.0,130.37458240705402,37197.350363120306,0.0,0.0,0.0,0.0,44.803875830888686,17.221601775676234
0.0,0.0,0.0,131.03080397623802,36973.826189236876,0.0,0.0,0.0,0.0,45.196844871552614,17.580943575851514
0.0,0.0,0.0,132.79998230595953,36846.7533549389,0.0,0.0,0.0,0.0,45.06792327163706,18.49072067917108
0.0,0.0,0.0,134.02437562949268,36803.514764202366,0.0,0.0,0.0,0.0,45.17518293233271,17.54849274168415
0.0,0.0,0.0,136.30719528050105,36558.8524290546,0.0,0.0,0.0,0.0,45.1770439446925,16.862265334194053
0.0,0.0,0.0,139.31460531871113,36502.09660660574,0.0,0.0,0.0,0.0,44.50197723262177,17.73606632195781
0.0,0.0,0.0,135.71523678210912,37507.89535794575,0.0,0.0,0.0,0.0,43.70666671382306,19.872581430706113
0.0,0.0,0.0,133.09235338811214,38847.27450938281,0.0,0.0,0.0,0.0,42.805022217876925,19.353013637466283
0.0,0.0,0.0,126.43290231376884,40766.268403907576,0.0,0.0,0.0,0.0,41.52964372366426,19.412702833917212
0.0,0.0,0.0,123.05866722338703,41777.867217134495,0.0,0.0,0.0,0.0,40.61168037915444,19.514343934073917
0.0,0.0,0.0,118.63650602056877,42667.53640478267,0.0,0.0,0.0,0.0,39.44247478580869,19.122905617355272
0.0,0.0,0.0,116.05826861207258,43094.51532086602,0.0,0.0,0.0,0.0,38.421633723058555,18.39409685903004
0.0,0.0,0.0,113.00248771362365,43864.36999979681,0.0,0.0,0.0,0.0,37.507216003459476,17.787893407891055
0.0,0.0,0.0,111.81454151147004,44470.926211063255,0.0,0.0,0.0,0.0,36.81122329079012,17.980717641967317
0.0,0.0,0.0,111.8851895820737,45411.846919358046,0.0,0.0,0.0,0.0,35.85922258190267,18.88233341056019
0.0,0.0,0.0,111.57783444997729,45890.368891062186,0.0,0.0,0.0,0.0,35.943984771395584,17.994316959779603
0.0,0.0,0.0,118.0737277267011,45105.418192113524,0.0,0.0,0.0,0.0,36.9626386833349,15.8252624817211
