timestamp,api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy,api-gateway_cpu_usage,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,orchestrator_cpu_usage,policy-enforcer_cpu_usage,rabbitmq_cpu_usage,server_cpu_usage,sidecar_cpu_usage,api-gateway_memory_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,orchestrator_memory_usage,policy-enforcer_memory_usage,rabbitmq_memory_usage,server_memory_usage,sidecar_memory_usage,api-gateway_memory_rss_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,orchestrator_memory_rss_usage,policy-enforcer_memory_rss_usage,rabbitmq_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,api-gateway_memory_cache_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,orchestrator_memory_cache_usage,policy-enforcer_memory_cache_usage,rabbitmq_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,api-gateway_carbon_coal,clientone_carbon_coal,clientthree_carbon_coal,clienttwo_carbon_coal,kernel_processes_carbon_coal,orchestrator_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal,system_processes_carbon_coal,api-gateway_carbon_emission,clientone_carbon_emission,clientthree_carbon_emission,clienttwo_carbon_emission,kernel_processes_carbon_emission,orchestrator_carbon_emission,policy-enforcer_carbon_emission,rabbitmq_carbon_emission,server_carbon_emission,sidecar_carbon_emission,system_processes_carbon_emission
2026-06-29 11:36:38.719000101,0.0,0.0,0.0,0.0,42887.26647197664,0.0,0.0,0.0,0.0,0.0,45.21600000000001,0.011326036860166113,0.0089479669819893,0.01092479257360414,0.0030620078716537724,0.004170994359189954,0.0,0.0,0.011773571809311921,0.026059038463829568,12587.71984840204,62841.1940812442,100152.47167321431,1371.0549620383129,9144.043164360332,0.0,0.0,70150.96525991331,225259.8601396936,37212.67616991157,58453.28028006006,94560.83243587604,571.272900849297,266.3313543017572,0.0,0.0,54867.73737514194,176718.4004810681,0.0,4152.846990406412,4191.784089809772,990.2063614721148,7076.977777777777,0.0,0.0,7923.7545641588185,17550.850097787847,0.0,0.0,0.0,0.0,0.021998187418787042,0.0,0.0,0.0,0.0,0.0,3.853817161111111e-06,0.0,0.0,0.0,0.0,0.012344217418869735,0.0,0.0,0.0,0.0,5.99677e-07,4.3918554295988085e-06
2026-06-29 11:36:53.719000101,0.0,0.0,0.0,0.0,39761.736695424916,0.0,0.0,0.0,0.0,0.0,44.12571840038404,0.011326036860166113,0.0089479669819893,0.007895863485926354,0.004448904379778984,0.00397935332369942,0.0029483829175234455,0.0,0.011773571809311921,0.0253930089541739,12587.71984840204,62841.1940812442,72384.92070050545,1992.056415660209,5892.650701899256,340.79374323987025,0.0,70150.96525991331,271678.52676816273,37212.67616991157,58453.28028006006,68343.57897405043,830.0235065250871,91745.66473988439,292.10892277703164,0.0,54867.73737514194,214246.6166477083,0.0,4152.846990406412,3288.177777777778,1438.707411310151,5235.327571336819,0.0,0.0,8774.141208886005,15444.791025592895,0.0,0.0,0.0,0.0,0.0223612536291045,0.0,0.0,0.0,0.0,0.0,4.039733827777778e-06,0.0,0.0,0.0,0.0,0.012518392709033377,0.0,0.0,0.0,0.0,5.99677e-07,3.898788768432047e-06
2026-06-29 11:37:08.719000101,0.0,0.0,0.0,0.0,39761.736695424916,0.0,0.0,0.0,0.0,0.0,44.12571840038404,0.011326036860166113,0.0,0.007328898891829634,0.004448904379778984,0.00397935332369942,0.0029483829175234455,0.0,0.00833283062363504,0.025781003877080832,12587.71984840204,0.0,205785.40172000712,1992.056415660209,5892.650701899256,340.79374323987025,0.0,204327.88158214025,417481.3285815445,37212.67616991157,0.0,169424.2134234478,830.0235065250871,91745.66473988439,292.10892277703164,0.0,145810.04610531425,340175.1126296966,0.0,0.0,2027.5755555702226,1438.707411310151,5417.01073492981,0.0,0.0,5049.531494513199,14703.254937442754,0.0,0.0,0.0,0.0,0.022668093101911008,0.0,0.0,0.0,0.0,0.0,3.7463431600000007e-06,0.0,0.0,0.0,0.0,0.01272353001784444,0.0,0.0,0.0,0.0,5.99677e-07,4.0816043551681875e-06
2026-06-29 11:37:23.719000101,0.0,0.0,0.0,0.0,37454.36392215223,0.0,0.0,0.0,0.0,0.0,26.11335275527553,0.0015006329628097432,0.0,0.007328898891829634,0.004448904379778984,0.002733987906505264,0.0029483829175234455,0.020183012567386555,0.004552317231544903,0.021338298691061516,172807.24073319754,0.0,205785.40172000712,1992.056415660209,820.7546057827178,340.79374323987025,1497586.3750300452,351754.72995340073,385536.00185842824,156385.8194161575,0.0,169424.2134234478,830.0235065250871,167337.38021428825,292.10892277703164,923192.8029392578,245732.88177026302,315536.39123347594,0.0,0.0,2027.5755555702226,1438.707411310151,337.95777885170736,0.0,703.2242557428838,0.0,13074.00201841534,0.0,0.0,0.0,0.0,0.0230302535955618,0.0,0.0,0.0,0.0,0.0,3.91094316e-06,0.0,0.0,0.0,0.0,0.012894102722969779,0.0,0.0,0.0,0.0,5.99677e-07,4.200868192837306e-06
2026-06-29 11:37:38.719000101,0.0,0.0,0.0,0.0,37456.20522052207,0.0,0.0,0.0,0.0,0.0,26.145814581458147,0.0017244677175619497,0.0,0.004558912880912314,0.00441667286143003,0.002733987906505264,0.0029483829175234455,0.02018301256738655,0.004552317231544903,0.018111683399460086,198583.2081466395,0.0,287156.47784632636,182239.91630186397,820.7546057827178,340.79374323987025,1497586.375030045,351754.72995340073,369675.75421907124,179712.36388323148,0.0,227092.9145634698,136398.00666281217,167337.38021428825,292.10892277703164,923192.8029392576,245732.88177026302,513368.3690207082,0.0,0.0,0.0,1240.4944797775393,337.95777885170736,0.0,703.2242557428835,0.0,62.97711390770224,0.0,0.0,0.0,0.0,0.023392414089212592,0.0,0.0,0.0,0.0,0.0,4.075543159999999e-06,0.0,0.0,0.0,0.0,0.013098611618543888,0.0,0.0,0.0,0.0,5.99677e-07,4.3803156257779765e-06
2026-06-29 11:37:53.719000101,0.0,0.0,0.0,0.0,36831.59081426265,0.0,0.0,0.0,0.0,0.0,30.683191484538554,0.0019483024723141566,0.00457069670916099,0.004558912880912314,0.00441667286143003,0.002733987906505264,0.0029483829175234455,0.02018301256738655,0.004552317231544903,0.020835115707107152,224359.17556008146,236624.62411587816,287156.47784632636,182239.91630186397,820.7546057827178,340.79374323987025,1497586.375030045,351754.72995340073,523617.54595149745,203038.90835030552,179584.905340731,227092.9145634698,136398.00666281217,167337.38021428825,292.10892277703164,923192.8029392576,245732.88177026302,638561.5110712311,0.0,451.0440049129642,0.0,1240.4944797775393,337.95777885170736,0.0,703.2242557428835,0.0,62.97711390770224,0.0,0.0,0.0,0.0,0.02375457458286339,0.0,0.0,0.0,0.0,0.0,4.24014316e-06,0.0,0.0,0.0,0.0,0.013271153092303482,0.0,0.0,0.0,0.0,5.99677e-07,4.779863779943319e-06
2026-06-29 11:38:08.719000101,0.0,0.0,0.0,0.0,36831.60321630018,0.0,0.0,0.0,0.0,0.0,32.63397355753204,0.0026860170570264788,0.00457069670916099,0.004558912880912314,0.00441667286143003,0.002733987906505264,0.0029483829175234455,0.02018301256738655,0.004552317231544903,0.020835115707107152,307342.6096401901,236624.62411587816,287156.47784632636,182239.91630186397,820.7546057827178,340.79374323987025,1497586.375030045,351754.72995340073,523617.54595149745,278305.008372935,179584.905340731,227092.9145634698,136398.00666281217,167337.38021428825,292.10892277703164,923192.8029392576,245732.88177026302,638561.5110712311,0.0,451.0440049129642,0.0,1240.4944797775393,337.95777885170736,0.0,703.2242557428835,0.0,62.97711390770224,0.0,0.0,0.0,0.0,0.023995274211040973,0.0,0.0,0.0,0.0,0.0,5.369629671296296e-06,0.0,0.0,0.0,0.0,0.013475167209226693,0.0,0.0,0.0,0.0,5.99677e-07,4.9689958670513045e-06
2026-06-29 11:38:23.719000101,0.0,0.0,0.0,0.0,36667.34508554131,0.0,0.0,0.0,0.0,0.0,20.48951235448642,0.0026860170570264788,0.00457069670916099,0.004558912880912314,0.004383193006090209,0.0,0.002920828563856482,0.0,0.004552317231544903,0.02031190277355862,309311.6089613034,236624.62411587816,287156.47784632636,369468.8333193006,0.0,207.86836807768,0.0,351754.72995340073,571047.9128366747,279918.53360488795,179584.905340731,227092.9145634698,277216.58106704836,0.0,138.5789120517867,0.0,245732.88177026302,593187.4139954244,0.0,451.0440049129642,0.0,1034.6046981561,0.0,0.0,0.0,0.0,145.26907356535483,0.0,0.0,0.0,0.0,0.024355620263124305,0.0,0.0,0.0,0.0,0.0,5.571782449074074e-06,0.0,0.0,0.0,0.0,0.013646251254709895,0.0,0.0,0.0,0.0,5.99677e-07,4.781046021802923e-06
2026-06-29 11:38:38.719000101,0.0,0.0,0.0,0.0,36667.34508554131,0.0,0.0,0.0,0.0,0.0,20.48951235448642,0.0019418858760112602,0.00457069670916099,0.0,0.004383193006090209,0.002667185167727237,0.002895957515288059,0.0,0.004394613457624258,0.014117229979331467,223620.26449422952,236624.62411587816,0.0,369468.8333193006,1890.4862911462017,87.8875657118335,0.0,167084.00476930302,416469.8208527432,202370.21407558274,179584.905340731,0.0,277216.58106704836,1890.4862911462017,0.0,0.0,116223.77184425094,574979.7554353675,0.0,451.0440049129642,0.0,1034.6046981561,0.0,0.0,0.0,690.6336187688935,82.29195965765258,0.0,0.0,0.0,0.0,0.024715966315207637,0.0,0.0,0.0,0.0,0.0,5.773935226851852e-06,0.0,0.0,0.0,0.0,0.013849771440430847,0.0,0.0,0.0,0.0,5.99677e-07,4.956065472366181e-06
2026-06-29 11:38:53.719000101,0.0,0.0,0.0,0.0,36025.373799062574,0.0,0.0,0.0,0.0,0.0,27.847150452545257,0.0017180511212590535,0.0,0.004174936792765492,0.004383193006090209,0.002667185167727237,0.002895957515288059,0.0,0.0042530872943327205,0.013318739470681493,197844.2970807875,0.0,0.0,369468.8333193006,1890.4862911462017,87.8875657118335,0.0,1357.2212065813528,500343.17141929385,179043.66960850873,0.0,0.0,277216.58106704836,1890.4862911462017,0.0,0.0,0.0,508496.6167188054,0.0,0.0,0.0,1034.6046981561,0.0,0.0,0.0,1310.420475319927,82.29195965765258,0.0,0.0,0.0,0.0,0.025076312367290972,0.0,0.0,0.0,0.0,0.0,5.9760880046296305e-06,0.0,0.0,0.0,0.0,0.014024113400400742,0.0,0.0,0.0,0.0,5.99677e-07,5.427844624560905e-06
2026-06-29 11:39:08.719000101,0.0,0.0,0.0,0.0,36025.37379906258,0.0,0.0,0.0,0.0,0.0,30.923583095809583,0.0028222538841724395,0.0,0.004174936792765492,0.004424257878652212,0.002667185167727237,0.002895957515288059,0.0,0.0042530872943327205,0.013093624498248597,214161.7045427673,0.0,0.0,171659.97703073596,1890.4862911462017,87.8875657118335,0.0,1357.2212065813528,500300.11522865243,192319.34164163927,0.0,0.0,128233.37810393266,1890.4862911462017,0.0,0.0,0.0,492205.230584875,0.0,0.0,0.0,1302.2664304855336,0.0,0.0,0.0,1310.420475319927,82.29195965765258,0.0,0.0,0.0,0.0,0.025322986721287074,0.0,0.0,0.0,0.0,0.0,5.4521037785714286e-06,0.0,0.0,0.0,0.0,0.014227208623314398,0.0,0.0,0.0,0.0,5.99677e-07,5.613705287812969e-06
2026-06-29 11:39:23.719000101,0.0,0.0,0.0,0.0,35921.42746656355,0.0,0.0,0.0,0.0,0.0,32.38862293814089,0.002902801505174032,0.0,0.004174936792765492,0.004424257878652212,0.002667185167727237,0.002895957515288059,0.019408112731471604,0.0042530872943327205,0.01756438660118001,157906.00188146753,0.0,0.0,171659.97703073596,1890.4862911462017,87.8875657118335,770.7479793012017,1357.2212065813528,641177.1350060904,140527.86453433678,0.0,0.0,128233.37810393266,1890.4862911462017,0.0,918136.0133430269,0.0,620115.4657089234,0.0,0.0,0.0,1302.2664304855336,0.0,0.0,245.23799341401872,1310.420475319927,82.29195965765258,0.0,0.0,0.0,0.0,0.025681716968563764,0.0,0.0,0.0,0.0,0.0,5.629710921428571e-06,0.0,0.0,0.0,0.0,0.014398560173357791,0.0,0.0,0.0,0.0,5.99677e-07,5.578079573111401e-06
2026-06-29 11:39:38.719000101,0.0,0.0,0.0,0.0,35921.42746656355,0.0,0.0,0.0,0.0,0.0,32.38862293814089,0.002902801505174032,0.003928594387755096,0.004174936792765492,0.0044595761372002345,0.002667185167727237,0.002895957515288059,0.019408112731471604,0.0042530872943327205,0.017568354093451845,157906.00188146753,209954.82993197275,0.0,1532.4716077096684,1890.4862911462017,87.8875657118335,770.7479793012017,1357.2212065813528,634488.3336625531,140527.86453433678,171432.92517006802,0.0,98.86913598126893,1890.4862911462017,0.0,918136.0133430269,0.0,596541.9600805141,0.0,801.0884353741495,0.0,1532.4716077096684,0.0,0.0,245.23799341401872,1310.420475319927,0.0,0.0,0.0,0.0,0.0,0.02604044721584045,0.0,0.0,0.0,0.0,0.0,5.807318064285713e-06,0.0,0.0,0.0,0.0,0.014601226007951985,0.0,0.0,0.0,0.0,5.99677e-07,5.756536765877853e-06
2026-06-29 11:39:53.719000101,0.0,0.0,0.0,0.0,36770.26077239361,0.0,0.0,0.0,0.0,0.0,57.39134047617461,0.002902801505174032,0.003928594387755096,0.004174936792765492,0.0044595761372002345,0.0021753368334124614,0.002824771281395267,0.019408112731471604,0.0042530872943327205,0.017583714755245703,157906.00188146753,209954.82993197275,0.0,1532.4716077096684,958.7658359589681,2198.805295078409,770.7479793012017,1357.2212065813528,533924.4146652266,140527.86453433678,171432.92517006802,0.0,98.86913598126893,36.875609075344926,185307.82497458678,918136.0133430269,0.0,597992.8614194806,0.0,801.0884353741495,0.0,1532.4716077096684,995.6414450343129,2573.070026155585,245.23799341401872,1310.420475319927,0.0,0.0,0.0,0.0,0.0,0.026399177463117138,0.0,0.0,0.0,0.0,0.0,5.984925207142859e-06,0.0,0.0,0.0,0.0,0.014819655616581393,0.0,0.0,0.0,0.0,5.99677e-07,7.695942382977909e-06
2026-06-29 11:40:08.719000101,0.0,0.0,0.0,0.0,36770.29275870576,0.0,0.0,0.0,0.0,0.0,62.42067635195051,0.002902801505174032,0.003928594387755096,0.003286520140137946,0.00455411926783433,0.003128680564547455,0.002824771281395268,0.019408112731471604,0.0,0.01716020375082431,157906.00188146753,209954.82993197275,3188.727664448831,1972.2729370222498,1378.946005438301,2198.80529507841,770.7479793012017,0.0,446123.2628074663,140527.86453433678,171432.92517006802,1075.7153566815334,109.57071872345833,53.03638482455004,185307.82497458684,918136.0133430269,0.0,470525.4120559714,0.0,801.0884353741495,2074.593902171529,1890.0948979796563,1431.9823902628511,2573.0700261555858,245.23799341401872,0.0,0.0,0.0,0.0,0.0,0.0,0.026726586531963827,0.0,0.0,0.0,0.0,0.0,8.081282927777778e-06,0.0,0.0,0.0,0.0,0.01502253992456736,0.0,0.0,0.0,0.0,5.99677e-07,7.929220620983057e-06
2026-06-29 11:40:23.719000101,0.0,0.0,0.0,0.0,39846.10715513242,0.0,0.0,0.0,0.0,0.0,77.84531790057606,0.002444771816205657,0.003928594387755096,0.004803605505593334,0.00455411926783433,0.0031286805645474552,0.002824771281395268,0.0,0.0,0.021719015634763278,6528.972855591746,209954.82993197275,4660.671199824523,1972.2729370222496,1378.9460054383012,2198.80529507841,0.0,0.0,603876.1675227081,6421.9405136968,171432.92517006802,1572.2746216275498,109.57071872345831,53.03638482455005,185307.82497458684,0.0,0.0,583875.9200846705,0.0,801.0884353741495,3032.243913138846,1890.0948979796558,1431.9823902628514,2573.0700261555858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027084900889371235,0.0,0.0,0.0,0.0,0.0,8.317366261111113e-06,0.0,0.0,0.0,0.0,0.015360233869984675,0.0,0.0,0.0,0.0,5.99677e-07,8.95617876185996e-06
2026-06-29 11:40:38.719000101,0.0,0.0,0.0,0.0,39846.90307933346,0.0,0.0,0.0,0.0,0.0,79.8601184126307,0.002757016503021485,0.003928594387755097,0.004803605505593334,0.0034276924239227493,0.0031286805645474552,0.002824771281395268,0.0,0.004654207099646971,0.014722401565066469,7362.849077090119,209954.8299319728,4660.671199824523,1848.141769991734,1378.9460054383012,2198.80529507841,0.0,239137.39821533114,423464.9925649377,7242.146633203396,171432.92517006805,1572.2746216275498,90.15325707276752,53.03638482455005,185307.82497458684,0.0,162476.8223669038,319490.54880002124,0.0,801.0884353741498,3032.243913138846,1712.911884382583,1431.9823902628514,2573.0700261555858,0.0,363.32026468448976,0.0,0.0,0.0,0.0,0.0,0.027443215246778643,0.0,0.0,0.0,0.0,0.0,8.553449594444444e-06,0.0,0.0,0.0,0.0,0.015564916915326419,0.0,0.0,0.0,0.0,5.99677e-07,9.212778984234266e-06
