total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
669.8083892193604,872.2132193218148,896.7415343076474,0.026821378987150122,0.026906680507815556,0.0002994467678431407
