total_idle_energy,total_active_energy,total_energy_difference,total_clear_active_energy,total_clear_active_carbon_emission,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
78350.15519999998,80242.28639999998,1892.1312000000034,22145.280747199948,0.051828155531843,0.05021192901272954,0.055320616459216675,0.005108687446487133
