total_idle_energy,total_active_energy,total_energy_difference,total_clear_active_energy,total_clear_active_carbon_emission,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
261509.38106036038,306892.92741798196,45383.546357621584,344424.3153323888,0.0981996858777929,0.06939042230733954,0.09819968656285605,0.028809264255516512
