timestamp,api-gateway_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,api-gateway_cpu_usage,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,orchestrator_cpu_usage,policy-enforcer_cpu_usage,rabbitmq_cpu_usage,server_cpu_usage,sidecar_cpu_usage,api-gateway_memory_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,orchestrator_memory_usage,policy-enforcer_memory_usage,rabbitmq_memory_usage,server_memory_usage,sidecar_memory_usage,api-gateway_memory_rss_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,orchestrator_memory_rss_usage,policy-enforcer_memory_rss_usage,rabbitmq_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,api-gateway_memory_cache_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,orchestrator_memory_cache_usage,policy-enforcer_memory_cache_usage,rabbitmq_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,api-gateway_carbon_coal,clientone_carbon_coal,clientthree_carbon_coal,clienttwo_carbon_coal,kernel_processes_carbon_coal,orchestrator_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal,api-gateway_carbon_emission,clientone_carbon_emission,clientthree_carbon_emission,clienttwo_carbon_emission,kernel_processes_carbon_emission,orchestrator_carbon_emission,policy-enforcer_carbon_emission,rabbitmq_carbon_emission,server_carbon_emission,sidecar_carbon_emission
2026-06-17 19:04:50.621000051,0.0,45.815625803625004,0.0,50225.72781042548,0.0,0.0,296.707780518701,0.0,0.0,0.002537395730535501,0.0042325367117765625,0.004118499720548027,0.004082478427175374,0.0027381100165138664,0.002406151816684304,0.02821665267481213,0.004082360635990194,0.03543639823316054,850.984262192905,17968.259345200793,123218.44080905124,112212.01267308429,466.4882409885542,118048.88240099642,1333371.6322682302,76959.36833883087,666963.081026868,808.4350490832597,17864.196067139783,2413.0149091403455,473.25821105185383,396.5150048402711,2084.5062877499367,998448.2731898844,73528.67273043822,435973.98663542146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.343205112037035e-06,0.0,0.08834357319829066,0.0,0.0,0.0006314823767283855,0.0,1.9070297647916668e-05,0.0,0.0,5.9350576325716504e-06,0.0,0.05221110158027416,0.0,0.0,0.00036112823492599386,0.0,1.0969362111799912e-05
2026-06-17 19:05:05.621000051,0.0,45.815625803625004,0.0,50225.72781042548,0.0,0.0,296.707780518701,0.0,0.0,0.002537395730535501,0.0042325367117765625,0.0033495844029294616,0.004239992852436313,0.0027381100165138664,0.0019155424740786586,0.02821665267481213,0.004082360635990194,0.03626301945185572,850.984262192905,17968.259345200793,100213.81461508638,203882.82462782413,466.4882409885542,93978.96121460489,1333371.6322682302,76959.36833883087,569906.8090962988,808.4350490832597,17864.196067139783,1962.510052718237,91.48881517963838,396.5150048402711,1659.479798399157,998448.2731898844,73528.67273043822,469806.68509183405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.65554916031746e-06,0.0,0.0887298495445647,0.0,0.0,0.0006322726506538461,0.0,1.7430570131481482e-05,0.0,0.0,6.13298303730005e-06,0.0,0.05221110158027416,0.0,0.0,0.00036112823492599386,0.0,1.1265944112663302e-05
2026-06-17 19:05:20.621000051,0.0,46.49452820664234,0.0,50495.06690922251,0.0,0.0,298.39132132618386,0.0,0.0,0.0027667706254632537,0.0042325367117765625,0.00309217817039521,0.0041375178129157445,0.0013370983333333235,0.001757585540323501,0.02996603890636772,0.0029183427379445804,0.03760148235125184,537.1343862249843,17968.259345200793,92512.6620645207,96018.67792670806,375.46666666666664,2719.36921052411,1333483.7088289475,122594.04302974754,655766.8346019072,537.1343862249843,17864.196067139783,1811.6966208969657,86.15404031108844,409.6,2795.9711601163385,26629.224721306076,116933.94261589313,538016.9772293373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.973430112698413e-06,0.0,0.08906802926764162,0.0,0.0,0.0006346824583461539,0.0,1.790976457592592e-05,0.0,0.0,6.415819344727514e-06,0.0,0.05275849987014349,0.0,0.0,0.00036392909276406355,0.0,1.102847298201789e-05
2026-06-17 19:05:35.621000051,0.0,46.49452820664234,0.0,50495.06690922251,0.0,0.0,298.39132132618386,0.0,0.0,0.0027667706254632537,0.0042325367117765625,0.002756589293905839,0.0041375178129157445,0.0013370983333333235,0.0027079574425817035,0.02996603890636772,0.004003465336221981,0.03757988595979525,537.1343862249843,17968.259345200793,3137.790037208976,96018.67792670806,375.46666666666664,97306.38913108259,1333483.7088289475,167818.76710274143,585199.4572566611,537.1343862249843,17864.196067139783,3137.790037208976,86.15404031108844,409.6,82727.38309402142,26629.224721306076,160413.29889175904,473226.8961865664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0291311065079363e-05,0.0,0.08940620899071854,0.0,0.0,0.0006370922660384616,0.0,1.8388959020370374e-05,0.0,0.0,6.616399349698204e-06,0.0,0.05275849987014349,0.0,0.0,0.00036392909276406355,0.0,1.131135637197609e-05
2026-06-17 19:05:50.621000051,0.0,48.06332091933441,0.0,50613.09432416728,0.0,0.0,305.5348655573444,0.0,0.0,0.0027667706254632537,0.0042325367117765625,0.00423082268687399,0.0041375178129157445,0.0013370983333333235,0.0027079574425817035,0.02996603890636772,0.004003465336221981,0.037701059603988396,537.1343862249843,17968.259345200793,1853.3833116400672,96018.67792670809,375.46666666666664,97306.38913108259,1333483.7088289475,168177.9851679027,593959.2995859353,537.1343862249843,17864.196067139783,1807.620760735374,86.15404031108845,409.6,82727.38309402142,26629.224721306076,160413.29889175904,584903.0815697565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0609192017460317e-05,0.0,0.08974438871379546,0.0,0.0,0.0006395020737307692,0.0,1.8868153464814817e-05,0.0,0.0,6.959668878571204e-06,0.0,0.05331298494336615,0.0,0.0,0.00036673436317343606,0.0,1.1088404403459777e-05
2026-06-17 19:06:05.621000051,0.0,48.06332091933441,0.0,50613.09432416728,0.0,0.0,305.5348655573444,0.0,0.0,0.0027667706254632537,0.004489483207158225,0.00423082268687399,0.0041375178129157445,0.002777695502876764,0.0027079574425817035,0.02996603890636772,0.004228850821011258,0.03781943105665549,537.1343862249843,9586.547722996876,1853.3833116400672,96018.67792670809,113409.18622123949,97306.38913108259,1333483.7088289475,95648.81790952895,726563.2416506395,537.1343862249843,9512.805048204593,1807.620760735374,86.15404031108845,97776.22369631419,82727.38309402142,26629.224721306076,91211.87654642532,690253.5336823129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1135614126388887e-05,0.0,0.09016771431814857,0.0,0.0,0.0006412295678214648,0.0,1.7412613118333327e-05,0.0,0.0,7.164447309862047e-06,0.0,0.05331298494336615,0.0,0.0,0.00036673436317343606,0.0,1.1358946111349633e-05
2026-06-17 19:06:20.621000051,0.0,47.81095972607829,0.0,50848.4094729674,0.0,0.0,311.11411658817036,0.0,4.388843118859743,0.0027667706254632537,0.004780952197971104,0.00423082268687399,0.004046335088939681,0.002777695502876764,0.002977686966442424,0.02996603890636772,0.004228850821011258,0.037684143463575015,537.1343862249843,78.69658776513987,1853.3833116400672,40.70356752459505,113409.18622123949,170565.9546008891,1333483.7088289475,95648.81790952895,703793.971259612,537.1343862249843,39.34829388256993,1807.620760735374,81.4071350491901,97776.22369631419,144501.6719776545,26629.224721306076,91211.87654642532,675031.5700167263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1459593293055553e-05,0.0,0.09050621369314857,0.0,0.0,0.000643636814033586,0.0,1.7843888118333333e-05,0.0,0.0,7.408747992494224e-06,0.0,0.053868009712625446,0.0,0.0,0.0003691586704349777,0.0,1.1424755137410075e-05
2026-06-17 19:06:35.621000051,0.0,47.81095972607829,0.0,50848.4094729674,0.0,0.0,311.11411658817036,0.0,4.388843118859743,0.003045832543443919,0.004780952197971104,0.00423082268687399,0.004046335088939682,0.002777695502876764,0.002977686966442424,0.025414491662127003,0.004228850821011258,0.038501093713481274,155.29857819905214,78.69658776513987,1853.3833116400672,40.70356752459506,113409.18622123949,170565.9546008891,55264.16491675047,95648.81790952895,888633.8002240267,207.0647709320695,39.34829388256993,1807.620760735374,81.40713504919012,97776.22369631419,144501.6719776545,38689.2430975528,91211.87654642532,826232.6586076914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.178357245972222e-05,0.0,0.09084471306814856,0.0,0.0,0.0006460440602457071,0.0,1.8275163118333328e-05,0.0,0.0,7.614624682306132e-06,0.0,0.053868009712625446,0.0,0.0,0.0003691586704349777,0.0,1.1690534062083338e-05
2026-06-17 19:06:50.621000051,0.0,50.069245349512805,0.0,51008.089990379915,0.0,0.0,302.1059349074662,0.0,4.38903123184334,0.0023866572716824655,0.004780952197971104,0.0043109502803821914,0.004046335088939682,0.002777695502876764,0.002977686966442424,0.03349991077658681,0.004228850821011258,0.0397391413410236,121.68905402843603,78.69658776513987,91440.53269821034,40.70356752459506,113409.18622123949,170565.9546008891,1206132.1650404364,95648.81790952895,877097.6941228502,162.2520720379147,39.34829388256993,114.50104269748353,81.40713504919012,97776.22369631419,144501.6719776545,906549.4103247504,91211.87654642532,815553.6827793312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2107551626388888e-05,0.0,0.09118321244314859,0.0,0.0,0.0006484513064578285,0.0,1.8706438118333333e-05,0.0,0.0,8.025586058110512e-06,0.0,0.05442508988945342,0.0,0.0,0.00037086446654116794,0.0,1.14873720696417e-05
