timestamp,api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy,api-gateway_cpu_usage,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,orchestrator_cpu_usage,policy-enforcer_cpu_usage,rabbitmq_cpu_usage,server_cpu_usage,sidecar_cpu_usage,api-gateway_memory_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,orchestrator_memory_usage,policy-enforcer_memory_usage,rabbitmq_memory_usage,server_memory_usage,sidecar_memory_usage,api-gateway_memory_rss_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,orchestrator_memory_rss_usage,policy-enforcer_memory_rss_usage,rabbitmq_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,api-gateway_memory_cache_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,orchestrator_memory_cache_usage,policy-enforcer_memory_cache_usage,rabbitmq_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,api-gateway_carbon_coal,clientone_carbon_coal,clientthree_carbon_coal,kernel_processes_carbon_coal,orchestrator_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal,system_processes_carbon_coal,api-gateway_carbon_emission,clientone_carbon_emission,clientthree_carbon_emission,clienttwo_carbon_emission,kernel_processes_carbon_emission,orchestrator_carbon_emission,policy-enforcer_carbon_emission,rabbitmq_carbon_emission,server_carbon_emission,sidecar_carbon_emission,system_processes_carbon_emission
2026-07-02 18:57:50.002000093,0.0,0.0,0.0,0.0,9.091272778188948,0.0,0.0,0.0,0.0,27.025383553697523,36301.603424479435,0.002587191209653684,0.004047247767031339,0.004149331567610155,0.004528558500323207,0.002365305175214667,0.002380348343319641,0.019093630607140977,0.0,0.016892139081652883,1928.853134504071,1677.7125944717511,145494.87465321142,1588.623141564318,239606.65274232227,38403.237482229604,1520261.9415030417,0.0,14975.625781403221,1848.4842538997348,1461.2335500237832,136465.81565514757,1588.623141564318,1204.0535313684536,38260.34171485387,935892.3003245889,0.0,96168.80362263683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1459377444444444e-06,0.0,0.0,0.0,0.0,4.331440725925926e-06,0.009293893203733333,0.0,0.0,0.0,0.0,1.350488232343639e-06,0.0,0.0,0.0,0.0,2.562605129827145e-06,0.00517951120689816
2026-07-02 18:58:05.002000093,0.0,0.0,0.0,0.0,9.156081851459204,0.0,0.0,0.0,0.0,27.079391114756064,36251.93087032184,0.002587191209653684,0.004047247767031339,0.004149331567610155,0.004528558500323207,0.00166049022504577,0.0015252333167810018,0.019093630607140977,0.004188054595471539,0.016760807610965895,1928.853134504071,1677.7125944717511,145494.87465321142,1588.623141564318,168208.529243358,1847.6794570091872,1520261.9415030417,469.4928405163293,13345.532575233747,1848.4842538997348,1461.2335500237832,136465.81565514757,1588.623141564318,845.2689911726533,615.8931523363958,935892.3003245889,541.7225082880723,94572.76646383741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3971194755555555e-06,0.0,0.0,0.0,0.0,4.483678441666667e-06,0.009487545294733333,0.0,0.0,0.0,0.0,1.5205487406125114e-06,0.0,0.0,0.0,0.0,2.7215256727575347e-06,0.005343325222750165
2026-07-02 18:58:20.002000093,0.0,0.0,0.0,0.0,9.156081851459204,0.0,0.0,0.0,0.0,27.079391114756064,36251.93087032184,0.002587191209653684,0.004047247767031339,0.004149331567610155,0.003104075265388207,0.0026741379860698803,0.0017342371468054849,0.019093630607140984,0.004188054595471539,0.01706023166209213,1928.853134504071,1677.7125944717511,145494.87465321142,1088.912906701142,99942.61965410912,2100.8683160012606,1520261.9415030421,469.4928405163293,12387.463578808478,1848.4842538997348,1461.2335500237832,136465.81565514757,1088.912906701142,1464.3607275327345,700.2894386670869,935892.300324589,541.7225082880723,181476.31175459464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4598528088888888e-06,0.0,0.0,0.0,0.0,4.728240941666666e-06,0.009853505794733333,0.0,0.0,0.0,0.0,1.5844556185409495e-06,0.0,0.0,0.0,0.0,2.8590175884361173e-06,0.005550487638307881
2026-07-02 18:58:35.002000093,0.0,0.0,0.0,0.0,10.873594793903104,0.0,0.0,0.0,0.0,26.676312525837115,36316.47081571963,0.001989688932965504,0.002996087583094033,0.004149331567610155,0.0,0.0028911003869396983,0.0025080459602937967,0.019093630607140984,0.004188054595471539,0.017167603167647722,2177.1449865644568,1241.9733511853378,145494.87465321142,0.0,1825.3119429590017,3038.26630790488,1520261.9415030421,469.4928405163293,10976.358196867932,1439.1297368815901,1081.7187252259394,136465.81565514757,0.0,1647.2327290117819,1012.7554359682932,935892.300324589,541.7225082880723,100056.81078185035,507.692264976501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.522586142222222e-06,0.0,0.0,0.0,0.0,4.972803441666667e-06,0.010219466294733335,0.0,0.0,0.0,0.0,1.6280131680904797e-06,0.0,0.0,0.0,0.0,3.0104356162298335e-06,0.005721889477770633
2026-07-02 18:58:50.002000093,0.0,0.0,0.0,0.0,10.873594793903104,0.0,0.0,0.0,0.0,26.676312525837115,36316.47081571963,0.0022407316084346114,0.004264471364698274,0.0028484885277972744,0.0047094219059756436,0.0028911003869396983,0.0025080459602937967,0.019093630607140984,0.004188054595471539,0.013625343317400705,2451.8393336334166,1374.1528964688514,1170.4163859914502,4386.292834890965,1825.3119429590017,3038.26630790488,1520261.9415030421,469.4928405163293,9040.370137039159,1620.7073561305635,1349.168298351236,1132.6610187014032,4168.790710846785,1647.2327290117819,1012.7554359682932,935892.300324589,541.7225082880723,97872.8149659338,596.1531564054882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5853194755555555e-06,0.0,0.0,0.0,0.0,5.217365941666666e-06,0.010585426794733333,0.0,0.0,0.0,0.0,1.6911311097988879e-06,0.0,0.0,0.0,0.0,3.148566546147623e-06,0.0059277652301716124
2026-07-02 18:59:05.002000093,0.0,0.0,0.0,0.0,6.918698899010694,0.0,0.0,0.0,0.0,25.20955289160322,39538.78948701879,0.0030125121056292876,0.004450749515619158,0.003268857250693298,0.0047094219059756436,0.0028911003869396983,0.0025080459602937967,0.0,0.0,0.02112214485680307,3296.33216482752,1113.8379958530202,1343.1418284970136,4386.292834890965,1825.3119429590017,3038.26630790488,0.0,0.0,8175.217080788472,2178.9314309876827,1253.0677453346477,1299.8146727390456,4168.790710846785,1647.2327290117819,1012.7554359682932,0.0,0.0,187752.13100746588,684.6140478344753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6480528088888887e-06,0.0,0.0,0.0,0.0,5.369337611111111e-06,0.011133360390577777,0.0,0.0,0.0,0.0,1.640834e-06,0.0,0.0,0.0,0.0,3.2247777521184294e-06,0.006273351757630083
2026-07-02 18:59:20.002000093,0.0,0.0,0.0,0.0,6.240602835401682,0.0,0.0,0.0,0.0,25.20955289160322,39538.78948701879,0.0030125121056292876,0.004450749515619158,0.0036892259735893224,0.0047094219059756436,0.0028911003869396983,0.003196244121898093,0.0,0.0,0.019717829774942346,3296.33216482752,1113.8379958530202,1515.8672710025774,4386.292834890965,1825.3119429590017,1473.0913557125311,0.0,0.0,4319.0697210296885,2178.9314309876827,1253.0677453346477,1466.9683267766877,4168.790710846785,1647.2327290117819,750.4427661177045,0.0,0.0,95955.5743539374,773.0749392634623,0.0,0.0,0.0,0.0,444.70682436604716,0.0,0.0,0.0,0.0,0.0,0.0,1.5016666666666665e-06,0.0,0.0,0.0,0.0,5.609754277777779e-06,0.011505337342958728,0.0,0.0,0.0,0.0,1.640834e-06,0.0,0.0,0.0,0.0,3.360306247564916e-06,0.006483916782633179
2026-07-02 18:59:35.002000093,0.0,0.0,0.0,0.0,7.306006934412021,0.0,0.0,0.0,0.0,23.472468561217273,42320.59797031485,0.0030125121056292876,0.004450749515619158,0.005044424674752287,0.0047094219059756436,0.0028911003869396983,0.003196244121898093,0.03471956835878613,0.0072478561549100965,0.02017135475767081,3296.33216482752,1113.8379958530202,2072.7053100667636,4386.292834890965,1825.3119429590017,1473.0913557125311,25080.766391866186,201836.96678302487,3916.82442840915,2178.9314309876827,1253.0677453346477,2005.8438484517064,4168.790710846785,1647.2327290117819,750.4427661177045,24527.20108949902,1124.0641946036137,154725.57769373708,861.5358306924494,0.0,0.0,0.0,0.0,444.70682436604716,298.07362435155056,0.0,0.0,0.0,0.0,0.0,1.5016666666666665e-06,0.0,0.0,0.0,0.0,5.850170944444445e-06,0.011877314295339683,0.0,0.0,0.0,0.0,1.640834e-06,0.0,0.0,0.0,0.0,3.4256662959231993e-06,0.0068231140502598665
2026-07-02 18:59:50.002000093,0.0,0.0,0.0,0.0,6.415368390638546,0.0,0.0,0.0,0.0,23.472468561217273,42320.59797031485,0.0022215686842071364,0.005103846965868016,0.003948089033148694,0.0,0.0039194323401248385,0.003798135192204951,0.03471956835878613,0.0072478561549100965,0.026818161395922118,2430.8709984738193,1048.207031125044,1622.2315984975037,0.0,1008.6401644522008,104.20535782430609,25080.766391866186,201836.96678302487,79861.23195563692,1606.8469311945585,1074.4122069031703,1569.901546933068,0.0,1096.3480048393487,521.0267891215304,24527.20108949902,1124.0641946036137,279218.1078644831,671.2888888888889,0.0,0.0,0.0,0.0,833.6428625944487,298.07362435155056,0.0,0.0,0.0,0.0,0.0,1.5016666666666665e-06,0.0,0.0,0.0,0.0,6.090587611111111e-06,0.012249291247720633,0.0,0.0,0.0,0.0,1.640834e-06,0.0,0.0,0.0,0.0,3.5584746304141e-06,0.007037725181517187
2026-07-02 19:00:05.002000093,0.0,0.0,0.0,0.0,8.133505975896385,0.0,0.0,0.0,0.0,22.759241478636586,42985.117618819015,0.0019705260087380288,0.005103846965868015,0.005777948721485117,0.0,0.0039194323401248385,0.003798135192204951,0.03471956835878613,0.0072478561549100965,0.025370297445288677,2156.176651404859,1048.2070311250438,6496.5658014509145,0.0,1008.6401644522008,104.20535782430609,25080.766391866186,201836.96678302487,86024.04868043395,1425.2693119455848,1074.41220690317,6440.073924916558,0.0,1096.3480048393487,521.0267891215304,24527.20108949902,1124.0641946036137,193662.33237222076,671.2888888888889,0.0,0.0,0.0,0.0,833.6428625944487,298.07362435155056,0.0,91.5336177193927,0.0,0.0,0.0,1.5016666666666665e-06,0.0,0.0,0.0,0.0,6.036947233333333e-06,0.012830390139766666,0.0,0.0,0.0,0.0,1.640834e-06,0.0,0.0,0.0,0.0,3.607225425043956e-06,0.007232503146550942
2026-07-02 19:00:20.002000093,0.0,0.0,0.0,0.0,6.822309296394459,0.0,0.0,0.0,0.0,22.759241478636586,42985.117618819015,0.0,0.004475045472232021,0.005777948721485117,0.0,0.0039194323401248385,0.003798135192204951,0.03471956835878613,0.0072478561549100965,0.025479384909391393,0.0,724.2344802361732,6496.5658014509145,0.0,1008.6401644522008,104.20535782430609,25080.766391866186,201836.96678302487,147123.6738774122,0.0,633.7051702066516,6440.073924916558,0.0,1096.3480048393487,521.0267891215304,24527.20108949902,1124.0641946036137,250072.00828170008,0.0,0.0,0.0,0.0,0.0,833.6428625944487,298.07362435155056,0.0,110.0624400806414,0.0,0.0,0.0,1.5016666666666665e-06,0.0,0.0,0.0,0.0,6.2661972333333336e-06,0.013208469639766665,0.0,0.0,0.0,0.0,1.640834e-06,0.0,0.0,0.0,0.0,3.737009446975141e-06,0.007446527355414734
2026-07-02 19:00:35.002000093,0.0,0.0,0.0,0.0,3.4961127632052698,0.0,0.0,0.0,0.0,20.64902852418355,43452.07657123044,0.004206769082633053,0.005950902304255821,0.005777948721485117,0.005516932325661286,0.0039194323401248385,0.003798135192204951,0.03471956835878613,0.0072478561549100965,0.021601588247553417,537.8151260504202,963.0848812602868,6496.5658014509145,3763.9299209893506,1008.6401644522008,104.20535782430609,25080.766391866186,201836.96678302487,174666.75992006387,250.98039215686276,842.6992711027509,6440.073924916558,3799.106836138784,1096.3480048393487,521.0267891215304,24527.20108949902,1124.0641946036137,278446.0910648154,215.12605042016807,0.0,0.0,0.0,0.0,833.6428625944487,298.07362435155056,0.0,128.5912624418901,0.0,0.0,0.0,1.5016666666666665e-06,0.0,0.0,0.0,0.0,6.495447233333334e-06,0.013586549139766667,0.0,0.0,0.0,0.0,1.6896876037904513e-06,0.0,0.0,0.0,0.0,3.7849333307818084e-06,0.0076313754552906074
2026-07-02 19:00:50.002000093,0.0,0.0,0.0,0.0,3.4961127632052698,0.0,0.0,0.0,0.0,20.64902852418355,43452.07657123044,0.004206769082633053,0.005950902304255821,0.006314496543324857,0.005516932325661286,0.003508639422922101,0.0033072502097544958,0.015343618414607935,0.005852986253619319,0.02578627088774227,537.8151260504202,963.0848812602868,9732.468866043391,3763.9299209893506,3244.8265868032076,224.12723890125125,1539257.946595643,103606.12824333062,196489.92369020212,250.98039215686276,842.6992711027509,9683.561987319556,3799.106836138784,94865.01143206777,103496.97831928892,952561.6175191787,852.0619571022967,299429.90238225606,215.12605042016807,0.0,0.0,0.0,0.0,398.44842471333556,433353.58666939836,0.0,371.07530684863104,0.0,0.0,0.0,1.5016666666666665e-06,0.0,0.0,0.0,0.0,6.724697233333334e-06,0.013964628639766663,0.0,0.0,0.0,0.0,1.739349347537482e-06,0.0,0.0,0.0,0.0,3.9119697998432325e-06,0.007844584500116544
2026-07-02 19:01:05.002000093,0.0,0.0,0.0,0.0,1.7732512105881664,0.0,0.0,0.0,0.0,18.88476976623238,43711.74305564816,0.004206769082633053,0.004487542367070958,0.006314496543324857,0.005516932325661286,0.003508639422922101,0.0028578135190533843,0.022083680342142985,0.004388491016169743,0.03499373126325716,537.8151260504202,726.2569584868197,9732.468866043391,3763.9299209893506,3244.8265868032076,333.92341377061393,2209024.297206857,472.0688741111252,191249.7653896063,250.98039215686276,635.4748386759672,9683.561987319556,3799.106836138784,94865.01143206777,197778.0676418522,1368777.651938355,566.4826489333502,184970.25146308326,215.12605042016807,0.0,0.0,0.0,0.0,0.0,620702.6210475996,0.0,419.58100252050923,0.0,0.0,0.0,1.5016666666666665e-06,0.0,0.0,0.0,0.0,6.683834934920634e-06,0.014227482846220989,0.0,0.0,0.0,0.0,1.711177641025641e-06,0.0,0.0,0.0,0.0,3.976723055397015e-06,0.008024264756934886
2026-07-02 19:01:20.002000093,0.0,0.0,0.0,0.0,1.7732512105881664,0.0,0.0,0.0,0.0,18.884769766232377,43711.743055648156,0.004206769082633053,0.0053390305916538846,0.006314496543324857,0.005516932325661286,0.0020296214177694437,0.0028578135190533843,0.022083680342142985,0.004388491016169743,0.03633230115765534,537.8151260504202,4573.5195200043045,9732.468866043391,3763.9299209893506,4652.375246059456,333.92341377061393,2215414.874001229,472.0688741111252,131113.11666800742,250.98039215686276,4518.416875184975,9683.561987319556,3799.106836138784,166136.32003678317,197778.0676418522,1370997.74636345,566.4826489333502,132233.37116845863,215.12605042016807,0.0,0.0,0.0,0.0,0.0,623714.8125384143,0.0,468.0866981923874,0.0,0.0,0.0,1.5016666666666665e-06,0.0,0.0,0.0,0.0,6.904180173015872e-06,0.014602556355480243,0.0,0.0,0.0,0.0,1.711177641025641e-06,0.0,0.0,0.0,0.0,4.10180057684432e-06,0.00823658663870321
2026-07-02 19:01:35.002000093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.36306051008501,41032.88161360227,0.0,0.0053390305916538846,0.006314496543324857,0.005516932325661286,0.0022703241420248,0.0028578135190533843,0.022083680342142985,0.004388491016169743,0.03738431275314569,0.0,4573.5195200043045,9732.468866043391,3763.9299209893506,5204.123166228429,333.92341377061393,2215414.874001229,472.0688741111252,133502.52888986483,0.0,4518.416875184975,9683.561987319556,3799.106836138784,185839.2382660172,197778.0676418522,1370997.74636345,566.4826489333502,133920.12902140457,0.0,0.0,0.0,0.0,0.0,0.0,623714.8125384143,0.0,412.4638643824868,0.0,0.0,0.0,1.5016666666666665e-06,0.0,0.0,0.0,0.0,7.124525411111111e-06,0.014977629864739507,0.0,0.0,0.0,0.0,1.711177641025641e-06,0.0,0.0,0.0,0.0,4.16512361647185e-06,0.008425887518067405
