total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
79256.36394,80030.14493168851,773.780991688505,0.14768320274553912,0.15291339718399427,0.005230194438455115
