api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy
240.71607,831.07791,732.8949299999992,682.7008500000005,291.0728699999998,587.3199300000001,298.0654199999999,1625.7236400000006,797.5787400000003,4867.291732788,68627.46285
236.6953200000001,836.2379699999999,736.5235499999994,690.1812899999999,290.37654,586.8891900000001,297.3922199999999,1627.1811900000002,804.5003700000004,4844.77569,68133.95936999998
237.18042000000008,838.4447700000001,735.3597600000002,692.7204599999998,289.80890999999997,588.1267799999997,297.11745,1627.3311300000003,808.3992599999998,4852.492650000001,68283.96479999999
236.4801300000001,837.5832899999998,734.3896500000002,692.2846800000001,288.96596999999986,588.6666899999996,296.36676,1629.711810000001,807.572159999999,4850.41797,68324.5116
235.7897400000001,839.23542,737.6895899999997,695.7137700000002,288.19089,591.0765299999996,295.14186000000007,1628.989740000001,809.7283799999994,4862.320559999998,68299.73604
233.7443100000001,839.4653700000001,738.3641399999995,696.9201300000002,287.9664300000002,592.1217,295.32986999999986,1631.2086900000006,809.9379899999992,4868.683469999999,68323.92551999999
231.8563800000001,839.8747800000003,738.2441699999996,702.0102600000002,287.7963299999999,594.6301800000002,294.6423599999999,1630.1376900000007,811.6963199999998,4881.940289999999,68347.33479
230.82390000000004,838.2701700000005,738.8340299999998,703.9456199999997,287.71856999999994,595.6888499999999,294.76971,1631.6723700000002,812.7181800000005,4888.055159999999,68373.43461
231.19434000000007,840.2509800000001,738.8652599999998,705.1740299999998,287.60903999999994,598.2152399999998,294.4889099999998,1631.5323299999989,812.2707000000004,4896.142020000001,68283.0717156454
231.01299000000017,838.3651200000002,739.8703800000003,707.4278099999999,288.28115999999994,599.30496,295.0849799999998,1629.605789999999,813.3616799999998,4899.788010000001,68370.6561156454
231.7617000000001,837.13716,738.6404400000004,708.2914499999998,288.1872000000002,601.0846200000001,294.41097000000013,1628.6776199999997,811.5200099999993,4898.286900000001,68320.19034
232.00686000000002,836.42184,738.72891,708.8121,288.71451000000013,601.9710299999999,295.3318500000001,1629.2396700000004,812.3755499999997,4901.671619999999,68344.56450000001
233.13735000000005,835.5096000000003,739.63935,709.0631999999998,290.02329,602.1297900000003,296.33984999999984,1630.5978600000005,808.1305200000002,4903.394399999999,68209.17848999999
