total_idle_energy,total_active_energy,total_energy_difference,total_clear_active_energy,total_clear_active_carbon_emission,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
768131.600338983,817155.0417904475,49023.44145146455,758941.9283300241,0.518244753750187,0.46648924437036005,0.5220756846455706,0.05558644027521059
