timestamp,aggregator_energy,api-gateway_energy,authority_energy,clientone_energy,clientthree_energy,clienttwo_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy,aggregator_cpu_usage,api-gateway_cpu_usage,authority_cpu_usage,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,orchestrator_cpu_usage,policy_cpu_usage,policy-enforcer_cpu_usage,rabbitmq_cpu_usage,server_cpu_usage,sidecar_cpu_usage,aggregator_memory_usage,api-gateway_memory_usage,authority_memory_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,orchestrator_memory_usage,policy_memory_usage,policy-enforcer_memory_usage,rabbitmq_memory_usage,server_memory_usage,sidecar_memory_usage,aggregator_memory_rss_usage,api-gateway_memory_rss_usage,authority_memory_rss_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,orchestrator_memory_rss_usage,policy_memory_rss_usage,policy-enforcer_memory_rss_usage,rabbitmq_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,aggregator_memory_cache_usage,api-gateway_memory_cache_usage,authority_memory_cache_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,orchestrator_memory_cache_usage,policy_memory_cache_usage,policy-enforcer_memory_cache_usage,rabbitmq_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,aggregator_carbon_coal,api-gateway_carbon_coal,authority_carbon_coal,clientone_carbon_coal,clientthree_carbon_coal,clienttwo_carbon_coal,orchestrator_carbon_coal,policy_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal,system_processes_carbon_coal,aggregator_carbon_emission,api-gateway_carbon_emission,authority_carbon_emission,clientone_carbon_emission,clientthree_carbon_emission,clienttwo_carbon_emission,orchestrator_carbon_emission,policy_carbon_emission,policy-enforcer_carbon_emission,rabbitmq_carbon_emission,server_carbon_emission,sidecar_carbon_emission,system_processes_carbon_emission
2026-09-22 08:12:10.096999884,0.0,564.1652554000716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.4117886425597,274910.4797337558,0.00170483279191952,0.00018021104362759912,0.0016524211388393834,0.0016844860886268424,0.001732405916771729,0.0015955632638386486,8.705664786514712e-05,0.00021776507617893645,8.682009236317992e-05,0.029440706942498316,0.001640512390288377,0.0029770910685328615,578.9844272483839,705.7071887138741,465.0581890434289,632.8823213363909,639.3586315502661,14506.75593116343,22.735745984285913,88515.72735395876,10311.36869368863,1118577.6482700433,26207.125864578156,111972.4700432698,12216.5714149409,649.0996602074135,27171.596487717718,13150.287779131713,14039.407583923297,25045.66747509874,10871.475871486047,16274.998729162138,9334.054902665945,623378.9773762047,11876.003877368592,56389.53701409727,0.0,33.96451710387629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57823.67042924628,0.0,0.0,0.0,7.780033948287037e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.984394359027779e-05,0.04097819409026405,0.0,4.4657724118174245e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4593988133693065e-05,0.023641512985631358
2026-09-22 08:12:25.096999884,0.0,559.149289763984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0998160293805,276613.93731320824,0.00170483279191952,0.00018021104362759912,0.0016524211388393834,0.0016844860886268424,0.001732405916771729,0.0015955632638386486,8.297446398704924e-05,0.00022986658618252525,8.882460570713733e-05,0.029702214345635067,0.0017291345993515515,0.0030053795267804082,578.9844272483839,705.7071887138741,465.0581890434289,632.8823213363909,639.3586315502661,14506.75593116343,21.669641350239495,93434.67018374792,11098.08119688885,1033790.4146628166,27622.86243631311,114186.20081109158,12216.5714149409,649.0996602074135,27171.596487717718,13150.287779131713,14039.407583923297,25045.66747509874,10361.700172306186,17179.42318227103,10041.121082899435,576680.4821776474,12517.558128763316,55539.01466763693,0.0,33.96451710387629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53433.594960815986,0.0,0.0,0.0,7.858880476064814e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.075446442361112e-05,0.04136234530741148,0.0,4.482526980628937e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4698992547622085e-05,0.023942540159277326
2026-09-22 08:12:40.096999884,0.0,559.149289763984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0998160293805,276613.93731320824,0.00170483279191952,0.00020824141051549393,0.0016524211388393834,0.0015879826213319845,0.001732405916771729,0.0015793564058775049,8.588500304153627e-05,0.00022986658618252525,8.882460570713733e-05,0.029702214345635067,0.0017291345993515515,0.003095010384109573,578.9844272483839,680.6734338392497,465.0581890434289,664.5826435793733,639.3586315502661,15850.96079037807,72.27093534802906,93434.67018374792,11098.08119688885,1033790.4146628166,27622.86243631311,98013.3669085591,12216.5714149409,627.7713534890489,27171.596487717718,660.8066058317632,14039.407583923297,27366.414310714783,9925.208454462658,17179.42318227103,10041.121082899435,576680.4821776474,12517.558128763316,56042.416329059095,0.0,31.741248210120453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53433.594960815986,0.0,0.0,0.0,7.937727003842591e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.166498525694444e-05,0.04174649652455892,0.0,4.5267821456295617e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.520793779591485e-05,0.02416190524035638
2026-09-22 08:12:55.096999884,0.0,557.5453963358077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.2364883868645,277870.2307239221,0.00170483279191952,0.00020824141051549393,0.0015638797198421338,0.0016090835560478897,0.0016470515404650341,0.0016496154893698828,8.613237870883204e-05,0.00023238629544122753,8.426286936384877e-05,0.029732368350845997,0.0017291345993515515,0.003202405320130613,578.9844272483839,680.6734338392497,440.1390500864449,673.4135431037834,607.8578979727869,22297.287241901686,77.25129933172093,87157.01183995932,10302.962548910005,939744.0022466126,27622.86243631311,99918.43022644806,12216.5714149409,627.7713534890489,25715.665155870323,669.5873297906937,13347.696209331432,32950.111525884146,77.25129933172093,16024.513022543222,9321.728020442386,524444.4361236573,12517.558128763316,59364.3533955551,0.0,31.741248210120453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58253.284968758046,0.0,0.0,0.0,8.01657353162037e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.257550609027779e-05,0.04213064774170635,0.0,4.550534756932433e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5345538135247083e-05,0.02444108358553624
2026-09-22 08:13:10.096999884,0.0,557.5453963358077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.2364883868645,277870.2307239221,0.00170483279191952,0.00021659525862776236,0.0018002178387556435,0.0016880747772724286,0.0017977839111326607,0.0016496154893698828,8.613237870883204e-05,0.00023238629544122753,8.426286936384877e-05,0.029732368350845997,0.0017291345993515515,0.003315878985690506,578.9844272483839,672.0985394473201,12202.52270746093,706.4719619528095,8558.772310744413,22297.287241901686,77.25129933172093,87157.01183995932,10302.962548910005,939744.0022466126,27622.86243631311,104502.19356403664,12216.5714149409,616.0903278267101,38251.21885970419,702.4579167144412,21427.848568888792,32950.111525884146,77.25129933172093,16024.513022543222,9321.728020442386,524444.4361236573,12517.558128763316,53198.47123270754,0.0,33.604926972366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58253.284968758046,0.0,0.0,0.0,8.006450937333332e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.205946929688887e-05,0.04277953781894861,0.0,4.594589692885269e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.585089250296686e-05,0.024660985263900426
2026-09-22 08:13:25.096999884,0.0,556.9130656307811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.1109120192588,278984.7291229966,0.0019624067053481643,0.00021659525862776236,0.0018002178387556435,0.0018371818203877608,0.0017977839111326607,0.0016496154893698828,8.613237870883204e-05,0.00023238629544122753,8.426286936384877e-05,0.029732368350845997,0.0017291345993515515,0.003562554555998862,21525.638017196994,672.0985394473201,12202.52270746093,11488.856355324046,8558.772310744413,22297.287241901686,77.25129933172093,87157.01183995932,10302.962548910005,939744.0022466126,27622.86243631311,105808.56269808116,32467.5327919827,616.0903278267101,38251.21885970419,11426.276875016289,21427.848568888792,32950.111525884146,77.25129933172093,16024.513022543222,9321.728020442386,524444.4361236573,12517.558128763316,48661.791290547895,0.0,33.604926972366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58253.284968758046,0.0,0.0,0.0,8.084430937333332e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.295609596355555e-05,0.0431660811335165,0.0,4.6245486501786565e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.608115383464266e-05,0.02492945715016059
2026-09-22 08:13:40.096999884,0.0,556.9130656307811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.1109120192588,278984.7291229966,0.0019624067053481643,0.00021659525862776236,0.0018002178387556435,0.0018371818203877608,0.0017977839111326607,0.0016496154893698828,8.613237870883204e-05,0.00023238629544122753,8.426286936384877e-05,0.029732368350845997,0.0017291345993515515,0.004129690507860432,21525.638017196994,672.0985394473201,12202.52270746093,11488.856355324046,8558.772310744413,22297.287241901686,77.25129933172093,87157.01183995932,10302.962548910005,939744.0022466126,27622.86243631311,127108.38645771617,32467.5327919827,616.0903278267101,38251.21885970419,11426.276875016289,21427.848568888792,32950.111525884146,77.25129933172093,16024.513022543222,9321.728020442386,524444.4361236573,12517.558128763316,91270.06627963512,0.0,33.604926972366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58253.284968758046,0.0,2018.7400347944342,0.0,8.162410937333334e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.385272263022222e-05,0.04355262444808441,0.0,4.6684685218933815e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.658389853553369e-05,0.02514978663326267
2026-09-22 08:13:55.096999884,0.0,551.6570563921506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.641360797774,279987.3005885848,0.0019624067053481643,0.00021659525862776236,0.0018002178387556435,0.0018371818203877608,0.0017977839111326607,0.0016496154893698828,8.613237870883204e-05,0.00023238629544122753,8.744004060199417e-05,0.02819985058966208,0.0018921883720773845,0.004352608493019112,21525.638017196994,672.0985394473201,12202.52270746093,11488.856355324046,8558.772310744413,22297.287241901686,77.25129933172093,87157.01183995932,10874.415979889554,891306.0723308139,31643.87301544606,140586.5580746309,32467.5327919827,616.0903278267101,38251.21885970419,11426.276875016289,21427.848568888792,32950.111525884146,77.25129933172093,16024.513022543222,9838.757315138168,497412.6032192086,17366.085898151447,103920.55204868312,0.0,33.604926972366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55250.692211649635,523.323762196475,2322.207328407037,0.0,8.240390937333333e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.474934929688887e-05,0.04393916776265231,0.0,4.715353742728493e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6823353678796944e-05,0.025420098323702543
2026-09-22 08:14:10.096999884,0.0,551.6570563921506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.641360797774,279987.3005885848,0.0019624067053481643,0.00021659525862776236,0.0018002178387556435,0.0018371818203877608,0.0019621714059229016,0.0016560939114874972,8.173641666666666e-05,0.00019993961004487548,8.845205149021265e-05,0.029816891626805408,0.001922811330689692,0.004549771557285662,21525.638017196994,672.0985394473201,12202.52270746093,11488.856355324046,13235.2156282513,24151.91201197032,77.65333333333335,76579.3263160904,20521.66304844953,865069.9521664894,21533.28331849974,152442.73228974524,32467.5327919827,616.0903278267101,38251.21885970419,11426.276875016289,23488.380334024983,35690.807842411334,77.65333333333335,10910.957880591184,18432.313402446904,488832.9148783825,7222.296053643238,105107.71112166671,0.0,33.604926972366,0.0,0.0,1503.0637290919487,0.0,0.0,0.0,0.0,104873.37126684659,535.1985467988177,2776.886355932354,0.0,8.297118366923075e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.465770408739315e-05,0.04451056399962686,0.0,4.759301490017187e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.732364720437506e-05,0.02564086041625544
2026-09-22 08:14:25.096999884,0.0,556.6555019260459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.4843069568473,281221.6855851743,0.0019624067053481643,0.00021148236363636357,0.0020514271918410172,0.0018371818203877608,0.001900898718543849,0.0016560939114874972,8.828722249871494e-05,0.00021793935427652815,8.845205149021265e-05,0.02991676430093294,0.001922811330689692,0.004697328787357791,21525.638017196994,670.2545454545453,20105.652561945186,11488.856355324046,13946.187597982147,24151.91201197032,85.40272304580803,74163.80817395737,20521.66304844953,743093.8794720987,21533.28331849974,163021.50354975782,32467.5327919827,614.4,43005.30715409823,11426.276875016289,24750.13386346676,35690.807842411334,85.40272304580803,10566.796891242291,18432.313402446904,422599.62797692843,7222.296053643238,112019.18312152792,0.0,33.51272727272727,839.1529416894327,0.0,1583.8056081908,0.0,0.0,0.0,0.0,111593.1585985027,542.4513811021592,3107.32755396019,0.0,8.374899136153846e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.554506626688035e-05,0.04489871922307009,0.0,4.8244352966931806e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.756561448395046e-05,0.025907626428279158
