total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
1264871.7620168068,1288075.32605042,23203.564033613307,0.08480372971114107,0.16138526324134753,0.07658153353020646
