api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy
451.7870400000003,789.6329999999997,726.5131199999978,708.0181199999988,293.3568000000003,603.5868000000012,271.50264000000055,1552.5442799999998,771.5113199999985,5978.065499999999,69988.449989885
412.7547600000001,798.8205599999998,725.3085599999974,702.4204799999977,295.04735999999946,603.1983600000008,272.73708000000016,1555.3688399999974,769.025159999998,5767.072200000002,69674.067389885
378.71820000000014,799.254,717.4688399999983,701.4063599999987,295.73171999999903,606.2601599999997,273.6755999999994,1560.4506,768.0466799999992,5538.914640000003,69431.55341976996
338.80139999999943,801.0655200000009,715.0078799999985,697.4125200000008,297.81107999999995,604.3118399999992,276.30755999999974,1563.3784800000037,765.2822400000002,5309.189280000001,69161.85077976999
313.27595999999886,807.4436400000011,716.8363199999997,706.0878000000022,298.3212,606.18492,277.2158400000002,1569.7540800000036,767.3155200000003,5125.11912,68614.41563999999
292.68251999999944,817.9308000000007,719.8729200000012,712.8068400000009,300.6100799999993,604.7564399999999,278.9672400000004,1579.6659600000046,774.20196,5040.2692799999995,67722.26760000002
280.44971999999905,818.4074400000021,725.1361199999991,720.1234799999971,302.1231599999991,605.9624399999992,279.7707600000005,1590.7716000000037,781.3425599999985,5063.55984,67459.75307999998
263.28851999999904,814.929120000002,721.99188,721.7189999999986,303.56388000000015,602.7375599999989,282.26124000000004,1600.2036000000046,774.755280000001,5055.769439999998,67273.22951999996
252.59831999999923,812.7561600000009,721.1790000000012,727.7662799999996,304.8789600000006,602.7224399999985,282.59460000000024,1606.5370800000073,774.5547600000024,5064.516359999997,67214.37240000002
250.05959999999945,805.4722800000017,715.6663200000003,729.0226800000002,305.13491999999957,600.6203999999981,284.69628000000023,1612.736280000002,768.4426800000018,5041.895760000001,67621.74624000001
269.77931999999953,796.8970800000012,708.0775200000015,719.7454800000004,305.2778399999995,600.4007999999988,289.3121999999997,1606.3678799999998,764.2749600000017,4992.325560000002,68621.14836
307.22147999999976,787.3437600000003,705.7458000000024,723.1215600000013,304.4206800000003,600.8896799999991,285.525,1607.6152800000027,762.435720000001,5140.475804290001,69263.80884000001
349.19748000000004,785.7496800000001,713.8299600000014,724.0572000000018,301.4744400000014,598.5043199999989,288.77760000000075,1603.6844400000007,764.4402000000013,5587.894836289997,69502.1526
389.10348000000056,787.531319999999,716.9425200000015,729.3081599999997,300.5002800000007,601.6827599999996,284.1048000000004,1604.8843199999976,766.6282799999997,5933.741138914998,69857.71128000002
426.7040400000009,783.4568399999986,719.4715200000009,724.6173599999986,296.66916,599.5954800000004,286.4966399999999,1598.218199999995,767.0498399999993,6124.908632904999,70239.93805686003
450.8391600000006,772.8371999999983,712.2916799999994,719.3282399999991,295.78644000000054,601.276320000001,283.05215999999945,1593.678239999996,762.3468000000008,6223.629100444998,71256.16967498999
468.2368800000014,768.1197599999975,705.9592800000007,705.2349600000018,291.51288000000096,599.87268,285.578279999999,1580.3290799999968,750.3912000000012,6158.0100420516665,71798.53931999001
484.9333200000011,770.4115199999992,706.4103600000001,705.8152800000018,290.8144800000001,602.6270400000009,280.7992799999997,1573.628399999995,757.5922799999983,6109.327881178337,72023.25709000001
