api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy
76.86375545298294,43.331877715141424,48.27674379143493,29.414562681501167,58.08223937005101,19.296885576694734,35.676354315092965,53.0853185683539,38.478355621622306,385.5749029811143,1592.9907350933777
60.6532994388266,48.08525090062512,48.96795677109591,29.604211387975756,58.07211368441745,18.996748522208733,35.91225418689311,50.43770156872545,36.91097356635353,303.2658002095161,1431.8216699604159
59.942555771337666,52.18861765557851,57.763841714482936,32.62459579666655,58.40618816652993,18.00782591475226,36.56248466830488,57.752161324753374,37.48417305882737,241.32669005466028,1657.1411756930822
42.722720719541826,57.24280905811724,58.548721964394176,28.759740112592283,58.34891806626857,18.501085933965438,37.72228225566428,56.128558629490335,32.872681778279336,154.02564204516412,1528.9008639369365
42.84594904744146,61.66359006882316,63.25468533400542,37.298095703668125,57.856208185466734,19.054231206322225,40.09384985376112,64.23282627242658,32.544583437248875,132.31433110734537,1303.6206028149145
36.291419840838465,61.51120384190128,62.155117546860374,34.92988125968965,58.792348346226746,15.121473875783604,40.43561611074991,64.6272736508043,29.984470258052188,85.47037830958897,1079.2348320488306
40.70116539835106,66.9674267322266,59.03040846601034,35.37868614157395,59.335675242606136,14.712840998800273,40.879401717931394,70.36011049906027,31.735660793750053,79.6612553168463,1228.9564174086618
39.030166451911875,63.209119165386994,57.061396324871446,35.41463763474187,59.836053052854574,15.879360954899257,42.42001019915077,72.52674334450559,28.58572558015454,74.59633464625135,1078.7506425635943
40.594658581444236,66.87228595177604,42.391883465589125,39.56526771581284,59.111444314074646,16.578096412314192,44.36200982011593,76.11707900953192,25.711115006859234,76.06028351680156,924.5936577983337
39.85771084645979,67.16035453497899,37.620601710021674,40.147196343253846,57.79725521911857,15.398644542944568,42.45222315761578,77.2949352782164,29.98293508487577,83.42752506706853,1097.0835040888262
34.08799621896199,67.81144229924588,28.371864853480297,34.76999277514853,51.5428527415387,16.050705046196082,33.67750643144381,74.6059123715043,23.601314653552954,94.52112864675564,1219.7789687183827
41.558356134765354,67.34463648024392,27.363962936682345,39.221456332163896,42.95917588203947,16.362710594030958,30.95523248176299,74.18268272140217,29.083072505910575,179.2780865795169,1163.9320424485597
32.40642394316225,69.3136680090155,25.960930485945834,35.08680490440662,34.79174357711936,15.44996833860854,22.115511399920916,71.94229390404423,30.776255971120914,196.49835942719193,1036.256599117934
35.2928702667271,69.14888875566808,25.47126982276516,31.973071678773483,26.98842509491816,16.437302007809443,20.369768517094098,68.43637556551391,32.740420260955105,139.4022138534691,1101.712925701923
25.674021591016817,62.4963420831655,30.441739441496992,28.900618145914724,23.611801788427975,15.455878793001716,18.99056884076915,66.79836780820425,35.83903370483101,150.909915866073,1259.7237903082507
22.61914677117585,60.24510267631775,32.958609029871994,22.605268637555017,22.567558060543533,16.087249840293907,21.35172562431451,60.2517919821151,37.019199939491976,146.93166875615861,1391.6662986364788
20.003802888050675,54.61851276129715,31.723981279530825,28.88635549348479,30.783142099271366,16.384548911215607,26.02702449347568,64.33183838927732,30.016840345380107,196.90504106969604,1142.849890437218
21.414145623488288,48.18109456689335,34.600145327094246,27.8418698061745,35.98799238946096,16.727997090387433,29.18749976383619,60.2475542434714,36.41191098506058,153.6551255081296,1224.2260256956063
