timestamp,api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,policy_cpu_usage,server_cpu_usage,sidecar_cpu_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,policy_memory_usage,server_memory_usage,sidecar_memory_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,policy_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,policy_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,api-gateway_carbon_coal,clientone_carbon_coal,clientthree_carbon_coal,clienttwo_carbon_coal,orchestrator_carbon_coal,policy_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal,system_processes_carbon_coal,api-gateway_carbon_emission,clientone_carbon_emission,clientthree_carbon_emission,clienttwo_carbon_emission,orchestrator_carbon_emission,policy_carbon_emission,policy-enforcer_carbon_emission,rabbitmq_carbon_emission,server_carbon_emission,sidecar_carbon_emission,system_processes_carbon_emission
2026-06-23 21:54:02.877000093,201.6431999999999,802.1160000000007,684.0863999999993,726.3359999999994,388.7675999999998,573.4583999999999,342.71639999999996,1562.673599999998,841.9068000000001,4407.908400000001,66460.2912,0.002662614053240521,0.0060060855092062835,0.0027387388386667442,0.0005496446422174155,0.003151313875690873,0.003978911153070709,196111.74865958048,54574.98526301189,175643.4584881593,86.38252103675896,357188.04767230136,287205.8754964797,188357.82146552537,54610.49273553174,167102.07975153901,86.38252103675896,0.0,146050.771369786,0.0,0.0,0.0,0.0,0.0,0.0,0.00020675812041666666,0.0005852705633570175,0.0004982855245416666,0.0004960213007194444,0.00022461704842222224,0.0004287566456324562,0.00018569177098333334,0.0012445322850842102,0.0005707341577614034,0.0031239973200887427,0.049031204538694736,0.00011978763001007204,0.00033136809550052986,0.0002887689944697465,0.0002862008740335723,0.00013007862686574773,0.00024369892393243936,0.00010769808414673869,0.0007071343047983857,0.00032326503752028526,0.001798191453224988,0.028130105487474126
2026-06-23 21:54:17.877000093,203.39639999999991,802.1160000000007,716.2811999999998,726.3359999999994,393.8435999999998,573.4583999999999,345.5604000000001,1562.2416000000014,841.9068000000001,4422.805200000001,66251.5524,0.002574963335710345,0.0021450705152319506,0.0027387388386667442,0.0005496446422174155,0.002477668012864021,0.00290587073617486,112205.58911776973,142730.75484892097,175643.4584881593,86.38252103675896,283694.7599857785,390161.16531682486,107769.16970520566,136333.5645140318,167102.07975153901,86.38252103675896,0.0,240099.86424460955,0.0,0.0,0.0,0.0,0.0,0.0,0.00020954492597222222,0.0005929225501991228,0.0005050017050972221,0.0005027069627564815,0.00022764456694074074,0.00043425760615877195,0.00018819463209444442,0.0012605377412245615,0.000578195877059649,0.003165327734075097,0.04965908685448421,0.00012021183933015788,0.00033569912005316144,0.0002928954383018385,0.00028998545852906783,0.0001325531140162105,0.00024677984334269573,0.00010996101569842104,0.0007144179121084442,0.0003274883706430923,0.0018208805069544907,0.0284871785261707
2026-06-23 21:54:32.877000093,203.39639999999991,802.3895999999996,716.2811999999998,737.3375999999994,393.8435999999998,558.0684,345.5604000000001,1562.2416000000014,844.3835999999998,4456.4544,67025.62439999999,0.002574963335710345,0.002426806298470902,0.0027387388386667442,0.0005496446422174155,0.0031421039382412193,0.003082512637688121,112205.58911776973,161477.1600249295,175643.4584881593,86.38252103675896,269003.35645558295,391444.3078606874,107769.16970520566,154239.7560855315,167102.07975153901,86.38252103675896,108208.54777355115,304640.3589204711,0.0,0.0,0.0,0.0,0.0,0.0,0.00021233173152777776,0.000600574537041228,0.0005117178856527776,0.0005093926247935185,0.00023067208545925926,0.00043975856668508774,0.00019069749320555553,0.001276543197364912,0.0005856575963578947,0.003206658148061452,0.05028696917027368,0.00012177185697050877,0.00033990775938554866,0.0002966962102228913,0.0002946868587940128,0.00013427328731445613,0.0002493765957768672,0.0001113880059615789,0.0007234545423306665,0.0003318478677434506,0.0018456691174818976,0.028853769880981477
2026-06-23 21:54:47.877000093,199.35719999999992,802.3895999999996,731.2499999999997,737.3375999999994,393.30719999999997,558.0684,344.7935999999999,1600.0703999999996,844.3835999999998,4458.700799999999,67341.5748,0.002574963335710345,0.003380829398867412,0.0027387388386667442,0.0,0.0031421039382412193,0.0032380447789390012,112205.58911776973,224956.86211210198,175643.4584881593,0.0,269003.35645558295,370527.3557848463,107769.16970520566,214874.29885799604,167102.07975153901,0.0,108208.54777355115,342732.0868529981,0.0,0.0,0.0,0.0,0.0,0.0,0.00021511853708333333,0.0006082265238833333,0.0005184340662083332,0.0005160782868305555,0.00023369960397777776,0.0004452595272114036,0.00019320035431666662,0.001292548653505263,0.0005931193156561404,0.0032479885620478066,0.050914851486063166,0.00012210395864668372,0.00034423722158212993,0.00030083560934357603,0.000298483271522083,0.00013662277452659827,0.0002524515016185338,0.00011355731449868371,0.0007316417133083497,0.0003360729464784933,0.0018678964142266764,0.029217720844107734
2026-06-23 21:55:02.877000093,199.35719999999992,811.9620000000004,731.2499999999997,738.8640000000006,393.30719999999997,544.5072000000004,344.7935999999999,1600.0703999999996,841.8708000000003,4472.517599999999,67383.10079999999,0.001920144686241008,0.003380829398867412,0.0,0.0008348974515020931,0.0031421039382412193,0.003193216186131976,0.0,224956.86211210198,0.0,75305.21123602704,269003.35645558295,281057.717698032,0.0,214874.29885799604,0.0,0.0,108208.54777355115,259312.03669886623,0.0,0.0,0.0,0.0,0.0,0.0,0.00021356855562631582,0.0006165149843458334,0.0005263443292885965,0.0005252222083692984,0.00023923775754824562,0.00044914192177750005,0.00019858830994298247,0.001303885293280833,0.0006025197948208332,0.0032924394261886697,0.05158782079868749,0.00012364844445010253,0.0003490528752993167,0.00030464071849742227,0.0003027157417395521,0.00013835090797958968,0.0002552343304141003,0.00011499369430210253,0.0007406678638833498,0.00034125560380851935,0.001893425638576244,0.02957724495766741
2026-06-23 21:55:17.877000093,190.44360000000012,811.9620000000004,752.7492000000002,738.8640000000006,401.84640000000036,544.5072000000004,350.4383999999997,1603.8287999999998,841.8708000000003,4502.660400000001,67867.3908,0.002457750243718358,0.003380829398867412,0.0029470858231575264,0.0008348974515020931,0.003135079502033778,0.002992438489687513,0.0,224956.86211210198,0.0,75305.21123602704,198968.76617773945,234099.37875687133,0.0,214874.29885799604,0.0,0.0,190739.40589177865,215761.56013550592,0.0,0.0,0.0,0.0,0.0,0.0,0.00021629989773157895,0.0006241749218458334,0.0005330757810429824,0.0005319393092464912,0.00024229738474122804,0.00045462270094416665,0.00020112806871491228,0.001319832555780833,0.0006100056906541665,0.0033338113483377917,0.0522162523611875,0.00012410375903426662,0.0003533883999243167,0.0003093644306037956,0.0003065176387224581,0.00014099596118029997,0.0002583056972027181,0.00011737754052589997,0.0007482910326714633,0.000345492620850186,0.0019170957508327768,0.029948411728979968
2026-06-23 21:55:32.877000093,190.44360000000012,833.4576000000004,752.7492000000002,753.8760000000001,401.84640000000036,549.3960000000001,350.4383999999997,1603.8287999999998,841.4640000000002,4616.139600000001,68878.3752,0.002860861409169357,0.0036417411333740336,0.0029470858231575264,0.0008348974515020931,0.003135079502033778,0.0030177031834895864,107233.01568244916,220463.78420380753,0.0,75305.21123602704,198968.76617773945,171073.81881311798,102284.74525399564,210034.52295054673,0.0,0.0,190739.40589177865,156842.1691605411,0.0,0.0,0.0,0.0,0.0,0.0,0.00021903123983684207,0.0006318348593458334,0.0005398072327973683,0.0005386564101236842,0.00024535701193421054,0.0004601034801108333,0.00020366782748684208,0.0013357798182808331,0.0006174915864875,0.0033751832704869145,0.0528446839236875,0.0001256348079009333,0.0003581315743744162,0.00031318100162046217,0.00031085743366047775,0.0001427354065303,0.0002612503276064275,0.00011882560907589996,0.0007573002916552031,0.00034990618252852407,0.0019461308100790537,0.030346359722124093
2026-06-23 21:55:47.877000093,187.30800000000002,833.4576000000004,748.7460000000001,753.8760000000001,400.4639999999999,549.3960000000001,349.3332,1643.3964000000003,841.4640000000002,4603.388400000001,69071.31719999999,0.002860861409169357,0.0036417411333740336,0.0029470858231575264,0.0008348974515020931,0.0034235209520793774,0.0031628296465162674,107233.01568244916,220463.78420380753,0.0,75305.21123602704,203929.9134473295,171073.81881311798,102284.74525399564,210034.52295054673,0.0,0.0,195120.96263457884,156842.1691605411,0.0,0.0,0.0,0.0,0.0,0.0,0.00022176258194210529,0.0006394947968458333,0.0005465386845517544,0.0005453735110008773,0.00024841663912719296,0.0004655842592775,0.00020620758625877197,0.001351727080780833,0.0006249774823208334,0.003416555192636038,0.053473115486187495,0.00012600660032526827,0.00036247205581344064,0.00031648953295882923,0.00031466592974381107,0.00014520765704936582,0.0002643201948127767,0.00012106568586209751,0.0007662500384245396,0.00035414534536592243,0.00196828332083975,0.03071044491740389
2026-06-23 21:56:02.877000093,187.30800000000002,836.2979999999997,748.7460000000001,762.6132000000002,400.4639999999999,552.5316000000004,349.3332,1643.3964000000003,827.9496000000006,4680.295200000001,68935.7412,0.002860861409169357,0.003919662430329683,0.0029470858231575264,0.0008348974515020931,0.0034235209520793774,0.0020845970383390165,107233.01568244916,215677.79003625005,0.0,75305.21123602704,203929.9134473295,889.5355781655501,102284.74525399564,204879.2285759317,0.0,0.0,195120.96263457884,889.5355781655501,0.0,0.0,0.0,0.0,0.0,0.0,0.00022040587334583333,0.0006481270739563493,0.0005540203347508333,0.0005539443073358334,0.0002544469771791667,0.0004701689171484127,0.00021189833711416666,0.0013650586682555554,0.000632193179272222,0.0034744819765376586,0.05422493870041905,0.000127523692000065,0.0003669455353647778,0.00032029992088565854,0.0003189632849805648,0.00014695592521196744,0.0002671343587966062,0.0001225232900165691,0.0007752585977419999,0.0003580502916162819,0.0019963924785833197,0.031070025234006857
2026-06-23 21:56:17.877000093,189.2844000000001,836.2979999999997,749.3688000000009,762.6132000000002,402.51600000000025,552.5316000000004,352.03319999999997,1617.2136000000019,827.9496000000006,4674.4452,69181.8588,0.0032288293719141136,0.003919662430329683,0.0030278876491837744,0.0008348974515020931,0.0037556703664802567,0.0028330816902451287,205117.46469169823,215677.79003625005,85313.82322008324,75305.21123602704,209642.83078320607,1390.5804410081887,195652.31369847283,204879.2285759317,80912.34167085831,0.0,200166.4632242314,1348.8267024379686,0.0,0.0,0.0,0.0,0.0,0.0,0.0002230874775125,0.0006557985620515873,0.0005607609139174999,0.0005606839615025,0.00025754274801249996,0.0004756390481007936,0.00021447643294749994,0.0013809748507952377,0.0006396758657801588,0.0035160533676090867,0.054854810890895236,0.00012805915830812694,0.00037128759762668255,0.0003242463259022815,0.000322777634907394,0.00014951347468601588,0.00027020126928497824,0.00012478525496115872,0.0007827573810587594,0.00036228549217977405,0.002019365336216351,0.03142972620697225
