total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
742.0587386583354,1255.2445937006064,1268.2148120140457,0.014288786098144194,0.014283001478433264,0.0002772157397004326
