total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
37829.85022263413,44690.58836271954,6860.738140085406,0.02646357765137526,0.029395081392554343,0.0029315037411790346
