total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
545426.7591833218,574543.1277502063,29116.368566884394,0.2092785080702351,0.23199610445688554,0.022717596386650392
