aggregator_energy,api-gateway_energy,authority_energy,clientone_energy,clientthree_energy,clienttwo_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy,kernel_processes_energy
462.58880362594846,590.1153634527479,420.7998097242671,436.9583496410261,393.56458180358635,362.3581619108198,263.45272415081473,365.64772768978173,381.8933319110801,877.7266912513797,390.06133821398,8018.7401702649595,40465.98572768138,16419.28590071728
443.75541776170104,586.4192634607522,400.4843363023436,416.70715684283977,376.70413635793545,342.97717519041163,259.8896037882024,348.79701242316577,375.4156980069807,830.1455279980038,370.2793162452388,7870.886793964384,38374.48826128027,15346.175922339333
419.66675309112503,593.0016787800848,378.39501654789944,395.82228517903695,356.07115802930537,326.2340316281873,262.5510538073143,330.38567972955946,370.50808223023637,794.047230733904,352.16519337317897,7737.648584105368,36160.85382887191,14231.510526223305
401.5222195396009,592.048958867158,362.846738817964,376.4159439506665,338.1331080501517,306.6653232540427,259.8391328972222,313.0433666713641,364.1957419188876,741.0589629020874,332.8386765751712,7604.93695665006,33943.91090328671,13151.196912848616
379.0478757428124,602.5907386500842,338.9687358920238,357.14230722046835,319.5787641237659,290.20207980418706,263.65300041606406,295.65799415112866,359.49801283868845,703.2749883211337,315.17180969107295,7512.933393882293,31648.970070658852,12033.6026754842
359.8790271580101,604.5975938416715,327.55528031679586,338.5573947919475,303.0966092237143,274.299181063613,262.0361647458776,278.70179855573974,353.7117011083994,660.045723786281,299.7370661114124,7431.992742570392,29516.016620885428,10971.057872004381
338.88011065156974,618.6994805446161,307.9504197238539,320.522818457804,286.3484898673462,259.79974001408283,266.53298681397257,262.76200931267215,349.91932450300976,630.5929529341284,282.2338459268811,7370.146613903353,27317.137740139256,9866.530532686154
319.9898258751782,620.3341950570723,296.3260599426276,303.46734991799644,272.8190847848175,244.96662143902887,265.2339408716999,248.08271171354136,344.36370237507526,585.81079295706,270.11081429321564,7316.208852881035,25188.398327788924,8786.447302613828
301.02053412474294,636.4361265466238,278.10075494024704,288.0401398769599,257.08532464866374,230.54090640487522,270.5751240104838,232.25408705467765,340.8483995157234,558.5649337101289,255.4656667798351,7279.084402445683,23024.149929319723,7668.657617441621
283.57355090837757,638.3242881259971,272.45782487798635,271.72438336291015,244.60485800711436,219.11863771516084,270.03083566962766,218.2261342634987,335.87858789973455,526.9533051042914,244.95281712880617,7273.023671374857,21011.763988598035,6594.266157099716
267.0757640915662,656.6243359179418,258.8784793240635,259.9000302979164,232.78517066821473,208.3552613299119,275.7256975760971,204.16191939938898,332.62438794559023,509.3366700220399,233.0083806511169,7275.771164747934,18849.796551000698,5478.344515760409
251.88186224520953,659.6652432920846,256.7899474219457,246.81477110407283,223.51793312697876,199.7407833353912,276.51165162610357,192.30773172679974,328.1370246521263,480.0740839316428,224.53333344372774,7308.500172874884,16839.835489881465,4395.868831938756
238.97937114882143,679.9724607777189,247.011101747443,242.05628407100176,214.71290512470293,191.92211129967643,282.76269499230693,174.4258499399214,326.48385112079967,466.8365850316584,216.3199196650996,7348.259281832202,14704.144198557942,3284.3989718811845
229.68003526166285,683.3871157880043,248.8724773047237,237.6183468524711,209.50420152578548,186.90943184703977,283.66154007447074,158.54021707550902,322.9949054391804,457.04838406388546,212.09635160282403,7411.631548677932,12713.07263737611,2214.0407535420536
221.35147990074313,703.163490429552,245.62020429841223,238.36671482992358,210.03551190798257,185.0567547708917,289.93961178680826,144.42480398794012,321.7028065824683,468.98260618325463,207.21276104372518,7464.455296719099,10769.989800493871,1125.3884014568432
216.41899583993634,707.81990713723,250.18722226459175,240.19089652426732,209.48991290847064,189.96762890950677,291.4595656816684,134.99810199221236,318.12726447654444,460.9074979275567,212.08676041588015,7552.7934971436935,9058.07666478815,476.5730284887668
213.59164480512328,730.6541501983867,250.3957889950228,248.75321995917477,210.02569434376105,191.20681448632808,298.85269511660255,134.53356311500983,318.0053691951968,479.5984740554266,213.02554540976476,7656.933089590294,7953.372444519514,781.5510957843541
216.09760935445743,735.5493885261568,259.20433930869325,252.85678571905393,213.77693673205397,198.35717033003456,301.35538816423855,129.73181839841033,315.86758690317623,491.54397003782356,218.64341099910652,7804.925159937909,7273.619073545707,1017.6371684191959
219.6884469477026,759.5411745554121,265.4202021329861,263.9179712485113,222.21404611986304,204.4971733874865,309.5725728190426,128.82023083150875,317.8528893460278,506.0676205547677,226.25107296584454,7935.4001529159505,7052.052270347856,1113.7904643391225
228.63847292423182,764.7092024731542,283.4250679241059,274.8363410602619,231.88469548696426,215.72623283678627,313.11096158081415,132.16843128733808,315.00621213493224,508.23260298974606,236.87018631352805,8100.128185735284,7136.159695145082,1138.6755279629142
231.91617583783423,784.8166190653224,287.0436259175283,283.87974615493914,244.23066534123487,220.89785043475794,317.8661021859674,126.78786525647325,314.91285661319915,513.2693254703404,243.44464112836292,8222.53461676319,7445.686943889412,1119.2801854684037
125.39615957663658,354.52911446089837,118.110442092214,148.5209800485594,98.92084247104053,72.66905262249725,328.3803254462195,81.17419139731788,306.5505827072647,360.3325853054757,105.6022298050615,2064.154744827345,6217.167286026881,1034.3353240440094
125.40311752675079,358.7108885598389,119.47975735020708,149.63166913852558,95.83097773120606,76.18536703089754,332.74950758381175,79.98935379873495,308.09299035008,360.98713079501863,111.00633157378968,2054.9828731522557,6037.088509395717,1011.002737970098
123.29623961085912,358.10280796079553,119.04688514743792,149.9497652145954,93.07973892305641,75.38506807944466,332.3683021005648,79.1789243505134,305.66478466870535,362.75971387954024,107.15306820841717,2054.8145755928003,5980.086225673203,968.261184964203
