timestamp,api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,policy_cpu_usage,server_cpu_usage,sidecar_cpu_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,policy_memory_usage,server_memory_usage,sidecar_memory_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,policy_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,policy_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,api-gateway_carbon_coal,clientone_carbon_coal,clientthree_carbon_coal,clienttwo_carbon_coal,orchestrator_carbon_coal,policy_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal,system_processes_carbon_coal,api-gateway_carbon_emission,clientone_carbon_emission,clientthree_carbon_emission,clienttwo_carbon_emission,orchestrator_carbon_emission,policy_carbon_emission,policy-enforcer_carbon_emission,rabbitmq_carbon_emission,server_carbon_emission,sidecar_carbon_emission,system_processes_carbon_emission
2026-06-24 19:05:09.967000008,276.1308,829.9764,742.3056,680.832,295.13880000000006,599.238,248.18760000000003,1646.2044,760.6368000000001,5013.4968,67275.4212,0.002535934678226931,0.003094820245487964,0.0027469251185029907,0.0007328913798597419,0.0029844601146934526,0.0030485326969209546,1121.8364045636226,110547.50877484474,42.29962925862052,0.0,107442.33601111018,324428.2758599321,1121.8364045636226,102891.2750005192,42.29962925862052,0.0,99645.28834987489,291841.8471770362,0.0,0.0,0.0,0.0,0.0,0.0,5.637934044777778e-05,0.00016695681317777775,0.00015650158810814814,0.00013475399918333334,6.092895209333332e-05,0.00012765270192962962,5.7715394073333324e-05,0.0003509373573488888,0.00016606329526777774,0.0010172631004655556,0.015357393583624075,3.203962121869333e-05,9.59169317279111e-05,8.936889710607407e-05,8.197720824484848e-05,3.5399844502080006e-05,7.786962959875725e-05,3.282701013392e-05,0.00021184768213687274,0.0001006818752490909,0.0005969543913128291,0.009134201162240632
2026-06-24 19:05:24.967000008,276.92999999999995,831.5064,729.3564,680.832,296.87039999999996,599.238,240.87240000000003,1677.4092,760.6368000000001,4999.8996,67905.86399999999,0.0,0.0029833863619929137,0.0027469251185029903,0.0007328913798597419,0.0,0.002811207127218973,0.0,64174.31966640152,42.29962925862051,0.0,0.0,263168.7884955647,0.0,59756.16458167619,42.29962925862051,0.0,0.0,236827.55609740719,0.0,0.0,0.0,0.0,0.0,0.0,5.888115711444447e-05,0.00017451647984444442,0.000163508676997037,0.0001410422491833333,6.369315209333333e-05,0.0001327839797074074,6.027869407333333e-05,0.0003664213906822222,0.00017372201193444441,0.0010637123837988888,0.015953576111401854,3.342223835745454e-05,0.00010040716435568079,9.322297428836052e-05,8.553808575999998e-05,3.69835895357091e-05,8.080681403465468e-05,3.374925780341818e-05,0.00022119104836835555,0.00010499299433999999,0.0006231303386249336,0.00950790642967243
2026-06-24 19:05:39.967000008,276.92999999999995,831.5064,729.3564,679.7664000000001,296.87039999999996,608.7708000000001,240.87240000000003,1677.4092,751.0103999999999,5003.496,68050.692,0.0,0.002059570614820133,0.0027469251185029903,0.0007328913798597419,0.0030688890044550765,0.0027197888789988875,0.0,42.808868469330775,42.29962925862051,0.0,0.0,207116.9713881876,0.0,85.61773693866155,42.29962925862051,0.0,0.0,186210.00062571804,0.0,0.0,0.0,0.0,0.0,0.0,6.13829737811111e-05,0.00018207614651111111,0.0001705157658859259,0.00014733049918333333,6.645735209333333e-05,0.00013791525748518515,6.284199407333332e-05,0.0003819054240155556,0.00018138072860111109,0.0011101616671322222,0.01654975863917963,3.4836852448363644e-05,0.00010469496596174142,9.718431989209012e-05,8.892483857777777e-05,3.854893971752728e-05,8.435530069800793e-05,3.5177713167054544e-05,0.00022982242259057776,0.00010884292679594443,0.0006494294179728132,0.00987280566217843
2026-06-24 19:05:54.967000008,280.08,822.1392,727.6428,679.7664000000001,296.5068,608.7708000000001,239.1156,1637.4672000000003,751.0103999999999,4979.268,67678.4556,0.0026144794835496915,0.0028293180186647537,0.0027469251185029903,0.0007328913798597419,0.0030688890044550765,0.0029631359083008135,93103.05914480488,58.80832735104092,42.29962925862051,0.0,0.0,180894.07525199786,86605.58416915154,117.61665470208185,42.29962925862051,0.0,0.0,162695.05703431796,0.0,0.0,0.0,0.0,0.0,0.0,6.388479044777776e-05,0.00018963581317777778,0.0001775228547748148,0.00015361874918333332,6.922155209333334e-05,0.0001430465352629629,6.540529407333333e-05,0.0003973894573488889,0.00018903944526777776,0.0011566109504655554,0.017145941166957408,3.648355753148889e-05,0.00010868111600124072,0.00010099286072637564,9.247853246666666e-05,4.0017629577644446e-05,8.73140993884841e-05,3.630849576279999e-05,0.0002373793525168615,0.00011313585599038885,0.0006748747940500254,0.010214642775532962
2026-06-24 19:06:09.967000008,280.08,822.1392,727.6428,689.0904000000003,296.5068,625.2048000000001,239.1156,1637.4672000000003,768.4163999999998,5006.178000000001,67828.3308,0.0026144794835496915,0.0028293180186647533,0.0027469251185029903,0.0007328913798597419,0.0030688890044550765,0.0020844327757600306,93103.05914480488,58.808327351040916,42.29962925862051,0.0,0.0,53950.909748673716,86605.58416915154,117.61665470208183,42.29962925862051,0.0,0.0,48693.261438085436,0.0,0.0,0.0,0.0,0.0,0.0,6.671973481574074e-05,0.00019707239828240742,0.00018405781733029102,0.00015967009446296295,7.185666174259259e-05,0.00015093442000396827,6.648740951666666e-05,0.0004110960817749999,0.00019487151740648145,0.0012017683928939153,0.017911915621965875,3.790722833704444e-05,0.00011295704947346295,0.00010494829220653439,9.654706513179486e-05,4.1579207855422215e-05,9.123667346739853e-05,3.7725335262799993e-05,0.0002459718347989128,0.00011740078129353846,0.0007021944429784026,0.010578059265274537
2026-06-24 19:06:24.967000008,283.7088,819.9791999999999,730.5516,689.0904000000003,299.7611999999999,625.2048000000001,240.1884000000001,1678.8743999999997,768.4163999999998,5023.6056,68399.07479999999,0.0026144794835496915,0.0028293180186647533,0.0027469251185029903,0.00045535664700197047,0.0030688890044550765,0.002874977713796799,93103.05914480488,58.808327351040916,42.29962925862051,36.09577384514547,0.0,2814.3879702845616,86605.58416915154,117.61665470208183,42.29962925862051,36.09577384514547,0.0,2814.3879702845616,0.0,0.0,0.0,0.0,0.0,0.0,6.923505426018517e-05,0.0002046270510601852,0.00019104621217156087,0.00016594870557407407,7.461563396481482e-05,0.00015616197952777775,6.899065951666664e-05,0.00042651345677500004,0.000202456197962037,0.001248165682576455,0.01851398861006111,3.988180326516922e-05,0.00011736072447215385,0.0001090623408099259,0.00010012036100358972,4.3248270656492305e-05,9.422727911184294e-05,3.9054870734400004e-05,0.00025663635304135236,0.00012169268672943588,0.0007299793281025947,0.010941869025893116
2026-06-24 19:06:39.967000008,283.7088,819.9791999999999,730.5516,699.3072000000001,299.7611999999999,617.2092,240.1884000000001,1678.8743999999997,797.2307999999998,5062.5864,68626.2996,0.0026144794835496915,0.0020162191754008146,0.002890013177141889,0.0006626314439577565,0.0030688890044550765,0.0023801034939834186,93103.05914480488,41.907794209140945,0.0,52.52628879199794,0.0,3381.878273990188,86605.58416915154,83.81558841828189,0.0,52.52628879199794,0.0,3381.878273990188,0.0,0.0,0.0,0.0,0.0,0.0,7.175037370462962e-05,0.00021218170383796294,0.00019803460701283066,0.00017222731668518519,7.737460618703704e-05,0.0001613895390515873,7.149390951666667e-05,0.00044193083177500005,0.00021004087851759254,0.0012945629722589946,0.019116061598156348,4.132541529081026e-05,0.00012164131716446153,0.00011302359243214813,0.00010436922986238094,4.481373957956923e-05,9.738469679726942e-05,4.046855006773333e-05,0.00026529877416040003,0.0001268281210745714,0.0007583414279909391,0.01130688523847465
2026-06-24 19:06:54.967000008,294.5987999999999,814.3272,738.2556,699.3072000000001,298.91159999999996,617.2092,247.02119999999996,1658.79,797.2307999999998,5073.8004,68138.064,0.0026144794835496915,0.001780442673845418,0.002890013177141889,0.0006626314439577565,0.0,0.0023801034939834186,93103.05914480488,37.00710026322086,0.0,52.52628879199794,0.0,3381.878273990188,86605.58416915154,74.01420052644173,0.0,52.52628879199794,0.0,3381.878273990188,0.0,0.0,0.0,0.0,0.0,0.0,7.426569314907408e-05,0.0002197363566157407,0.00020502300185410054,0.0001785059277962963,8.013357840925926e-05,0.0001666170985753968,7.399715951666666e-05,0.0004573482067749999,0.0002176255590731481,0.0013409602619415344,0.019718134586251587,4.331773640580951e-05,0.00012576089901990476,0.00011681539836662694,0.00010796642264809522,4.6370609250133326e-05,0.0001003804758389361,4.1803976203199995e-05,0.0002738047076012444,0.0001311487629317143,0.000785184212217565,0.011644043340439053
2026-06-24 19:07:09.967000008,294.5987999999999,814.3272,738.2556,722.9808,298.91159999999996,628.0488,247.02119999999996,1658.79,818.6436000000001,5118.822,67913.10662581635,0.0026144794835496915,0.002818561623396001,0.002890013177141889,0.0006626314439577565,0.0026901127997589007,0.002616252942929106,93103.05914480488,39.42973209730365,0.0,52.52628879199794,0.0,2399.347121332466,86605.58416915154,39.42973209730365,0.0,52.52628879199794,0.0,2434.5769841458664,0.0,0.0,0.0,0.0,0.0,0.0,7.872868981349206e-05,0.00022724947816666664,0.00021200904566646826,0.00018698868464523806,8.307463848888891e-05,0.00017397736951805555,7.620639635238096e-05,0.00047550293300476187,0.00022661234884285709,0.001396415079336111,0.02043824303808403,4.4779869382e-05,0.00013003601830561902,0.00012077095843210314,0.0001127306726742222,4.79357879168e-05,0.00010414410488016991,4.3215014203199996e-05,0.0002824621807123555,0.0001354489260481778,0.0008132539113689238,0.01199697586712318
2026-06-24 19:07:24.967000008,303.37199999999996,820.1015999999997,756.1764000000001,722.9808,298.7207999999999,628.0488,251.38799999999998,1699.1423999999997,818.6436000000001,5157.8423999999995,68569.91582581634,0.0,0.002818561623396001,0.002890013177141889,0.0006597717341301036,0.0026901127997589007,0.002661850672990165,0.0,39.42973209730365,0.0,29.438822447102112,0.0,2399.347121332466,0.0,39.42973209730365,0.0,29.438822447102112,0.0,2434.5769841458664,0.0,0.0,0.0,0.0,0.0,0.0,8.131196362301588e-05,0.00023480269245238096,0.0002189976676902778,0.0001933441489309524,8.583997182222224e-05,0.0001792702653513889,7.869939635238093e-05,0.0004910095758619046,0.00023424599169999993,0.0014431286567170637,0.021043939111000692,4.661679141299556e-05,0.00013462661257252148,0.00012503097507811763,0.00011636642398533332,4.949102183768889e-05,0.0001071622721350719,4.447847217585778e-05,0.00029244651280370003,0.00013976891475928887,0.0008411269924882998,0.012370420636876723
