total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
1668.199542803737,1599.510795251785,958.0332252345389,0.03115544334007679,0.031296669974187875,0.0004006020048800168
