timestamp,aggregator_energy,api-gateway_energy,authority_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy,aggregator_cpu_usage,api-gateway_cpu_usage,authority_cpu_usage,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,orchestrator_cpu_usage,policy-enforcer_cpu_usage,rabbitmq_cpu_usage,server_cpu_usage,sidecar_cpu_usage,aggregator_memory_usage,api-gateway_memory_usage,authority_memory_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,orchestrator_memory_usage,policy-enforcer_memory_usage,rabbitmq_memory_usage,server_memory_usage,sidecar_memory_usage,aggregator_memory_rss_usage,api-gateway_memory_rss_usage,authority_memory_rss_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,orchestrator_memory_rss_usage,policy-enforcer_memory_rss_usage,rabbitmq_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,aggregator_memory_cache_usage,api-gateway_memory_cache_usage,authority_memory_cache_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,orchestrator_memory_cache_usage,policy-enforcer_memory_cache_usage,rabbitmq_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,aggregator_carbon_coal,api-gateway_carbon_coal,authority_carbon_coal,clientone_carbon_coal,clientthree_carbon_coal,clienttwo_carbon_coal,kernel_processes_carbon_coal,orchestrator_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal,system_processes_carbon_coal,aggregator_carbon_emission,api-gateway_carbon_emission,authority_carbon_emission,clientone_carbon_emission,clientthree_carbon_emission,clienttwo_carbon_emission,kernel_processes_carbon_emission,orchestrator_carbon_emission,policy-enforcer_carbon_emission,rabbitmq_carbon_emission,server_carbon_emission,sidecar_carbon_emission,system_processes_carbon_emission
2026-07-06 10:46:32.969000101,0.0,0.0,0.0,0.0,0.0,0.0,59061.06916337654,0.0,0.0,0.0,0.0,0.0,0.0,0.0004424274817905551,0.0003661884024614959,0.0003686129966728458,0.0005060152089235811,0.0004274507867719001,0.000458453126470909,0.000397928374580293,0.00018934839396372472,0.018150347190475674,0.0005160286189147613,0.0027839396653462443,3419.7046642309165,6892.722697739814,4614.045029915623,5753.073913462464,3423.172386060993,3455.4179981521406,3003.303147208121,2068.491805735697,71726.12016729446,6810.675884743762,16009.668476306797,3641.805826759763,7201.576938840723,5028.344276144208,5799.626096174231,3445.1157987921533,3736.7101201108717,3536.2634179357015,2540.1533988018036,38933.98827230087,9231.091043345974,8170.39159509156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45382.80299929284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006552330839449999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037142850162745684,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-06 10:46:47.969000101,0.0,0.0,0.0,0.0,0.0,0.0,62899.54801854501,0.0,0.0,0.0,0.0,0.0,0.0,0.0004817120952055615,0.00039669896846707717,0.0004037791892493395,0.0004532867261499776,0.0004654310947823281,0.000500308950115812,0.000366261073723147,0.00021097711516686226,0.019315356174326392,0.000562110473039327,0.0028645166179279706,3683.663775149444,7391.710832285964,4968.818745077985,4455.104824139919,3685.327755729773,3721.75615645211,3138.439442798204,2298.7036518230293,75610.17783712172,7342.253278535911,16682.394397742875,3922.9084138410985,7722.92410455233,5414.973441745505,4554.107153565251,3708.9516515998353,4024.729830612874,3472.509390728208,2822.8586053980607,40947.78400334819,9951.583311913899,8097.029304952511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48305.12884247594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069931665894499995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039556826864996075,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-06 10:47:02.969000101,0.0,0.0,0.0,0.0,0.0,0.0,65228.793548316986,0.0,0.0,0.0,0.0,0.0,0.0,0.000520996708620568,0.0004272095344726584,0.0004389453818258331,0.0004893745280591327,0.0005034114027927561,0.0005421647737607149,0.0003931444230616019,0.00023260583636999983,0.020480365158177107,0.0006081923271638928,0.002945504781797895,3947.622886067971,7890.698966832118,5323.592460240348,4787.220911012877,3947.4831253985526,3988.094314752079,3353.9970307501576,2528.915497910362,79494.23550694896,7873.830672328058,14280.482599453337,4204.011000922434,8244.271270263938,5801.6026073468,4893.603597924274,3972.7875044075176,4312.749541114875,3711.011921061724,3105.563811994318,42961.57973439552,10672.075580481825,8280.98105274641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51227.45468565903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007036146428455091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004102166349816379,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-06 10:47:17.969000101,0.0,0.0,0.0,0.0,0.0,0.0,68976.94158504235,0.0,0.0,0.0,0.0,0.0,0.0,0.0005602813220355744,0.0003266690833333333,0.00047411157440232674,0.0005254623299682876,0.0004980824363276788,0.0005092882809427556,0.0004200277724000569,0.0002542345575731374,0.021645374142027825,0.0005169837356796807,0.003180327519250025,4211.581996986498,6246.400000000001,5678.366175402711,5119.336997885835,2511.740068920148,3664.8220525558404,3569.5546187021114,2759.1273439976944,83378.29317677622,4215.0428729113,11219.412826999678,4485.113588003768,6526.293333333334,6188.231772948096,5233.1000422832985,2520.4462736651053,3857.353938029147,3949.51445139524,3388.269018590575,44975.37546544284,5696.433075285401,13848.09049565782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54149.78052884214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007452422310399537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004337883215237107,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-06 10:47:32.969000101,0.0,0.0,0.0,0.0,0.0,0.0,71306.73046753723,0.0,0.0,0.0,0.0,0.0,0.0,0.0005995659354505809,0.00038804230237917667,0.0005092777669788204,0.0005615501318774425,0.0005325989075960682,0.0005451704574855673,0.0004469111217385119,0.00027586327877627485,0.02281038312587854,0.0005524031927899686,0.0032313778691159846,4475.5411079050255,4327.303109717329,6033.139890565072,5451.453084758792,2673.247200570022,3901.935536280429,3785.112206654066,2989.3391900850265,87262.35084660347,4480.828890937775,11992.309730459394,4766.216175085103,4365.105860418867,6574.86093854939,5572.596486642321,2682.5132220624655,4106.924208314709,4188.016981728757,3670.974225186832,46989.17119649017,6055.63043333948,13885.447467520742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57072.106372025235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00786869819234398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044844010494028965,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-06 10:47:47.969000101,0.0,0.0,0.0,0.0,0.0,0.0,74979.00094813129,0.0,0.0,0.0,0.0,0.0,0.0,0.0005467599639421524,0.0004117298451049241,0.000522699123460201,0.0005976379337865976,0.0005671153788644577,0.000581052634028379,0.0004737944710769668,0.00029749199997941247,0.023975392109729255,0.0005878226499002564,0.0034823262034557683,2586.481881052222,4565.456305722741,3667.7537123154452,5783.569171631752,2834.754332219896,4139.049020005016,4000.66979460602,3219.5510361723595,91146.4085164307,4746.614908964251,13849.871823298343,2741.977404807267,4605.339531415077,3990.9909999115907,5912.092931001347,2844.580170459826,4356.494478600271,4426.519512062273,3953.67943178309,49002.96692753748,6414.82779139356,15483.608929333785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59994.43221520833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008284974074288427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004715346059626924,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-06 10:48:02.969000101,0.0,0.0,0.0,0.0,0.0,0.0,77427.08425158991,0.0,0.0,0.0,0.0,0.0,0.0,0.0005797243047828016,0.0004354173878306713,0.000556322538228519,0.0006337257356957525,0.0006016318501328472,0.0006169348105711908,0.0005006778204154217,0.0003001010142473269,0.025140401093579977,0.0006232421070105443,0.0035935415039522883,2729.412097998522,4803.609501728152,3877.484652697964,6115.68525850471,2996.2614638697696,4376.162503729604,4216.227382557974,1666.8793013491575,95030.46618625797,5012.4009269907265,15480.577289063172,2893.5003782338267,4845.573202411286,4219.205422450123,6251.58937536037,3006.647118857187,4606.064748885833,4665.022042395789,2093.4429020881153,51016.76265858481,6774.025149447639,21665.13550286258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62916.75805839143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008398971094077777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004869303298488876,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-06 10:48:17.969000101,0.0,0.0,0.0,0.0,0.0,0.0,81040.26626879568,0.0,0.0,0.0,0.0,0.0,0.0,0.0006126886456234507,0.00045910493055641865,0.000589945952996837,0.0005324886250000001,0.0006361483214012367,0.0006528169871140025,0.0004520642366872026,0.0003201817397693557,0.02630541007743069,0.0006156471757243267,0.0037465457689583176,2872.342314944822,5041.762697733563,4087.2155930804815,5184.0,3157.768595519644,4613.2759874541935,2835.3327107178598,1776.0838022728544,98914.52385608522,3770.5460639047546,16174.986289731716,3045.023351660387,5085.806873407495,4447.4198449886535,5299.2,3168.714067254547,4855.635019171396,3130.2232526618113,2230.593436712758,53030.55838963214,5080.293551206779,22648.071868652856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65839.08390157453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00880034492741111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005096532300904261,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-06 10:48:32.969000101,0.0,0.0,0.0,0.0,0.0,0.0,83745.11178090767,0.0,0.0,0.0,0.0,0.0,0.0,0.0006456529864640999,0.00048279247328216596,0.000623569367765155,0.0006452363563967058,0.0006447341466219003,0.0006886991636568142,0.00047471240323784006,0.0003402624652913845,0.019456573060798777,0.000648517803221403,0.003921823274675172,3015.272531891122,5279.915893738975,4296.9465334629995,4213.974767072522,2456.236117496807,4850.389471178781,2971.6813075124574,1885.2883031965516,145489.24817413057,3962.3342998562675,16466.586876056423,3196.5463250869475,5326.040544403703,4675.634267527184,12242.340820643685,2458.3088905917407,5105.205289456958,3280.7528700647017,2367.7439713374015,85006.56825376343,5338.701888298615,23249.438156898555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46201.24994209663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009201718760744442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005266637029777081,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-06 10:48:47.969000101,0.0,0.0,0.0,0.0,0.0,0.0,87318.41545511935,0.0,0.0,0.0,0.0,0.0,0.0,0.0006786173273047491,0.0004678929353853557,0.0006571927825334728,0.0006779184622267851,0.0006777691432294993,0.0006621610283816877,0.0004973605697884773,0.00036034319081341325,0.020280336920261283,0.0006813884307184794,0.004090920291569135,3158.202748837422,10696.210339264006,4506.677473845518,4417.53782848936,2577.3089144316723,3437.034114685667,3108.029904307056,1994.4928041202486,151191.15732871427,4154.122535807781,17139.338680326,3348.0692985135074,4035.1215608845664,4903.848690065717,12833.727460125114,2579.4838586632604,3615.875004624455,3431.2824874675925,2504.8945059620446,88164.83830221162,5597.110225390452,24155.45594258952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48162.920372433844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009603092594077779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005491358127510839,0.0,0.0,0.0,0.0,0.0,0.0
