timestamp,api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,policy_cpu_usage,server_cpu_usage,sidecar_cpu_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,policy_memory_usage,server_memory_usage,sidecar_memory_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,policy_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,policy_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,api-gateway_carbon_coal,clientone_carbon_coal,clientthree_carbon_coal,clienttwo_carbon_coal,orchestrator_carbon_coal,policy_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal
2026-06-13 16:15:37.779999971,249.6788571428559,1054.8445714285656,993.4800000000002,903.5862857142827,342.8674285714285,765.610285714286,141.35657142856982,2222.736000000011,1133.132571428572,8428.30971428572,0.002519488835301919,0.0029582468449020106,0.0030626979908578086,0.0006634923091378642,0.0028565040707565943,0.0035326304581572957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014497751003829966,0.003978957613901612,0.003759223845041561,0.00339289186957676,0.0015397576114048821,0.002877272015639731,0.0012786510602824427,0.008322497748493267,0.004032191725285835,0.03169678306506878
2026-06-13 16:15:52.779999971,245.22857142856992,1054.8445714285656,993.4800000000002,909.857142857146,333.8125714285706,763.409142857144,143.21485714285723,2237.20457142856,1133.132571428572,8431.532571428572,0.002433805263452746,0.0029582468449020106,0.0032130962220385797,0.0006634923091378642,0.003069353091898422,0.0033810057322170295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014525063472264307,0.003986486309830365,0.003766339453184055,0.003399311767159457,0.0015426566903190232,0.0028826866115993265,0.001281070371351145,0.00833813088611953,0.004039821501367259,0.03175497343166259
2026-06-13 16:16:07.779999971,245.22857142856992,1048.0491428571488,997.7245714285764,909.857142857146,333.8125714285706,763.409142857144,143.21485714285723,2237.20457142856,1131.613714285711,8428.282285714287,0.002433805263452746,0.0029582468449020106,0.0032130962220385797,0.0006634923091378641,0.0031684108808649556,0.0034918821341002057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014509454261771094,0.003992090656023569,0.0037721163149654884,0.0034050005130404045,0.001542687947956558,0.0028876129901821224,0.0012781564516708753,0.008352624900035922,0.004048460962969696,0.0318125555267373
2026-06-13 16:16:22.779999971,241.70057142857044,1048.0491428571488,997.7245714285764,912.466285714285,328.0079999999995,762.0960000000001,145.71428571428564,2240.338285714286,1131.613714285711,8443.902857142866,0.002433805263452746,0.0029582468449020106,0.0032130962220385797,0.0006634923091378641,0.0031684108808649556,0.003634555319818525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014536686128939012,0.003999615721680134,0.003779229390091751,0.0034114190281919186,0.0015455816421921465,0.0028930266693801172,0.001280565709877946,0.008368255906928154,0.00405609263721212,0.031870739069400765
2026-06-13 16:16:37.779999971,241.70057142857044,1049.0331428571415,999.4971428571388,912.466285714285,328.0079999999995,762.0960000000001,145.71428571428564,2240.338285714286,1137.5862857142888,8452.008,0.002433805263452746,0.0022415006124678147,0.0033644679826674265,0.00035920401966984394,0.0031684108808649556,0.0033385171221432157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001456391799610693,0.0040071407873367,0.0037863424652180133,0.0034178375433434344,0.001548475336427736,0.002898440348578112,0.0012829749680850165,0.008383886913820384,0.004063724311454544,0.031928922612064245
2026-06-13 16:16:52.779999971,238.83085714285724,1049.0331428571415,999.4971428571388,906.0205714285709,320.3897142857153,758.6674285714249,153.37028571428624,2282.4788571428508,1137.5862857142888,8430.606857142859,0.002433805263452746,0.003093601999012118,0.0033644679826674265,0.000389944804355808,0.0031684108808649556,0.003245845276973095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001459114986327485,0.004014665852993266,0.0037934555403442757,0.00342425605849495,0.0015513690306633247,0.002903854027776107,0.0012853842262920874,0.008399517920712614,0.004071355985696969,0.03198710615472773
2026-06-13 16:17:07.779999971,238.83085714285724,1046.965714285713,1019.6022857142864,906.0205714285709,320.3897142857153,758.6674285714249,153.37028571428624,2282.4788571428508,1129.412571428572,8439.750857142864,0.002433805263452746,0.003093601999012118,0.0033644679826674265,0.0005550639253418981,0.0031684108808649556,0.0034588741478539316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014573123843117743,0.004022573223674186,0.0038008295691311605,0.003429416882640769,0.0015510474799543946,0.002907530197944444,0.0012829814438696742,0.00841895027967247,0.004078364510005012,0.03204624806254114
2026-06-13 16:17:22.779999971,244.12799999999956,1046.965714285713,1019.6022857142864,895.9028571428545,322.3748571428572,746.1565714285736,162.02399999999858,2298.576000000008,1129.412571428572,8434.721142857145,0.002532745400538784,0.003212001815705871,0.0025754651941904297,0.0005550639253418981,0.002683299649767965,0.0036094657342378516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014600271355555555,0.004030099001869675,0.0038079431342940675,0.0034358330411620717,0.0015539351820688223,0.0029129406388648423,0.0012853816995087718,0.00843458837979685,0.00408599501376441,0.0321044280272268
2026-06-13 16:17:37.779999971,244.12799999999956,1046.7771428571407,1035.219428571427,895.9028571428545,322.3748571428572,746.1565714285736,162.02399999999858,2298.576000000008,1121.3759999999977,8441.814857142857,0.002628998700791346,0.003212001815705871,0.0032968680597368675,0.0005550639253418981,0.002469180397165149,0.003706630416020671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014627418867993367,0.004037624780065164,0.0038150566994569752,0.003442249199683375,0.0015568228841832503,0.0029183510797852405,0.0012877819551478696,0.008450226479921226,0.0040936255175238094,0.03216260799191247
2026-06-13 16:17:52.779999971,246.8262857142841,1046.7771428571407,1035.219428571427,889.7005714285742,318.174857142858,737.8491428571434,170.9211428571434,2356.107428571432,1121.3759999999977,8455.573714285712,0.0026289987007913464,0.003212001815705871,0.0032968680597368675,0.0005550639253418981,0.0033279203901279823,0.003619987384779687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014654566380431177,0.004045150558260652,0.003822170264619882,0.003448665358204678,0.0015597105862976781,0.002923761520705638,0.0012901822107869675,0.008465864580045604,0.004101256021283207,0.03222078795659813
