total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
7371.470006655637,10555.754520830802,8720.62612112999,0.059247636055303955,0.0666759976262978,0.021091229660619343
