aggregator_energy,api-gateway_energy,authority_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy
0.0,272.8311120985966,0.0,21.65286029464927,141.54994958693533,135.63984868880618,298871.5060178204,0.0,0.0,167.68396025738937,20.957510686701244,1529.8056197162193,323880.38194390945
0.0,273.20837473116524,0.0,21.717649252383243,141.93826577518797,136.04727397778248,299150.2137329804,0.0,0.0,168.64603590419452,21.073901910681368,1531.646080471366,324499.2065036067
0.0,273.77115687400607,0.0,21.852918819106407,142.63042040945598,136.95942596855852,299679.9599102585,0.0,0.0,169.87269049674367,21.13327625654199,1533.1045718199548,324805.1044776743
0.0,274.04641829935593,0.0,21.917883456648916,143.0189781058496,137.36793215823107,299940.7374651338,0.0,0.0,170.94415595172364,21.2242350524217,1535.1470010326925,325420.08395500964
0.0,274.0947831206177,0.0,22.07323704785616,143.65784216944667,138.00646141678249,300475.87369303906,0.0,0.0,172.03455064693213,21.28376096138409,1536.4649793301944,325708.0155729545
0.0,274.6593285536697,0.0,22.13835817215849,144.04673565607663,138.4142799568924,300752.82854872645,0.0,0.0,173.11137085148826,21.331662622347658,1539.1257873096483,326317.7673581851
0.0,274.72493220848395,0.0,22.269282526216504,144.79976267693593,139.30537147961073,301272.097570059,0.0,0.0,174.2053961391757,21.391389382462517,1540.938204613104,326626.67876820057
0.0,274.8732038013253,0.0,22.33457808665816,145.18930212220337,139.71450331531938,301543.73211526114,0.0,0.0,175.0437127241587,21.54504928132616,1542.3097722105829,327249.38732473477
0.0,274.84656766262776,0.0,22.449510989712362,145.90854061996998,140.4156758757641,302087.2601169627,0.0,0.0,175.98392358062756,21.604980079163507,1542.3362713741164,327571.32892130665
0.0,275.012297227395,0.0,22.514536147534294,146.2986551601563,140.8240630971939,302377.35842261364,0.0,0.0,176.72040022890965,21.71128664245883,1543.672743408751,328184.1288409434
0.0,275.0047919924013,0.0,22.58720922311545,146.91196304370766,141.64094496584423,302908.44703981193,0.0,0.0,177.90938404979153,21.771013157888184,1545.0662089622797,328500.90968663024
0.0,275.0420771326034,0.0,22.651970819261262,147.30200736481578,142.05014859283762,303182.9120227096,0.0,0.0,178.75362333433583,21.888066824111966,1547.1694676591762,329123.93951442203
0.0,275.1221169936835,0.0,22.737773756176672,148.08827528022567,142.58185802289952,303716.47777986026,0.0,0.0,180.1966795683009,21.947960787654328,1549.0263011168695,329421.0078953563
0.0,275.23791533393404,0.0,22.80272110863357,148.47767569087392,142.98957937126332,303967.87140233815,0.0,0.0,181.15619988831318,22.051209133455778,1551.5224109633823,330035.3118183138
0.0,275.6250218446993,0.0,22.919297872722563,149.19619316779787,143.79127805053238,304492.5097482466,0.0,0.0,182.3426913318853,22.111277368665522,1552.8774593537796,330345.6211523807
0.0,276.12164846833923,0.0,22.98443763343269,149.5853263359986,144.19897971349027,304757.50429711747,0.0,0.0,183.3007544324449,22.205908744244383,1554.6115091664983,330963.5470092991
0.0,276.6537939065079,0.0,23.093423158594664,150.1966600468046,144.74647448495242,305301.3043580115,0.0,0.0,184.65615009410524,22.266129435141018,1555.9922261124345,331289.43908274575
0.0,277.09075167104857,0.0,23.158732909582618,150.58547863008246,145.1526328203183,305597.305833047,0.0,0.0,185.72998892262876,22.383281036081453,1558.42821757379,331896.7627836784
0.0,277.5302581473983,0.0,23.302528147301377,151.30657185309857,145.9679396771146,306124.6691862907,0.0,0.0,187.1712270660349,22.44368556077041,1561.273149489413,332218.43130372773
0.0,277.7881167334531,0.0,23.36797340251253,151.69569735866548,146.3747888452509,306376.7642246903,0.0,0.0,188.2415975689142,22.579438722174256,1564.1838949552389,332849.0545863452
0.0,277.7696573442059,0.0,23.493648986309953,152.4205052846567,147.0558759129934,306919.2160573451,0.0,0.0,189.23586570970954,22.640026380273653,1565.0924048806296,333172.6109067118
0.0,278.5715749055426,0.0,23.559210476969735,152.81002609838447,147.46210192490054,307208.40985172393,0.0,0.0,190.1851371265142,22.709339503248977,1566.8168391340307,333793.83694533666
0.0,278.5646235687496,0.0,23.62627725042004,153.59026234047073,148.21215237774243,307746.24199279305,0.0,0.0,191.0327523755819,22.769734688743302,1567.295075942403,334097.5909583756
0.0,279.0797215224974,0.0,23.691623137771476,153.98042446795856,148.61926140786645,308029.2131689103,0.0,0.0,191.76721519763188,22.88794905402689,1568.9121838618526,334716.60922926775
0.0,279.1741658617263,0.0,23.76487154066869,154.70066018048266,149.28180819991303,308565.0274729158,0.0,0.0,193.23397700889075,22.94813978723799,1569.3122815980832,335046.5308148148
0.0,279.62179376825986,0.0,23.82998375301521,155.09141875939784,149.68826926855925,308849.74415037845,0.0,0.0,193.9617883220317,23.085693867904958,1570.330559176488,335656.61626609345
0.0,279.82144238126597,0.0,23.920730596903518,155.8982701312259,150.49310791664743,309380.1504928582,0.0,0.0,195.3927304729974,23.146091996032006,1571.9193014345526,335997.20319448685
0.0,279.7565640111622,0.0,23.986001470106995,156.28906061271036,150.90002507655987,309653.9927712299,0.0,0.0,196.23533170082436,23.252317839473807,1572.8041314967918,336584.7001808109
0.0,280.28981915998594,0.0,24.099087436009093,157.17417650028779,151.39053836158115,310187.38683253375,0.0,0.0,197.4923868681739,23.31287825949064,1573.3613313987223,336936.4499851932
0.0,280.3376782744721,0.0,24.16446906227828,157.56473218218736,151.7962409547482,310467.091538791,0.0,0.0,198.550181329015,23.40230839591633,1575.1295735347253,337526.96163878054
0.0,280.80932951570304,0.0,24.32532727481531,158.35419137095516,152.5657019713056,310997.06338291225,0.0,0.0,200.15312989194808,23.463097382956203,1577.9566329082602,337858.8119201038
0.0,280.82061528162996,0.0,24.39082801805565,158.74438592737687,152.97170602248926,311270.842874948,0.0,0.0,201.11179993340585,23.552421622406303,1579.305592121153,338481.38182255666
0.0,281.4585897518429,0.0,24.50135462849713,159.6104972910504,153.73645543873835,311809.76139825437,0.0,0.0,202.36625537900298,23.61321151109088,1580.6371095276909,338810.8132276248
0.0,281.5959130503264,0.0,24.567029189558543,160.000907081502,154.14154461518726,312093.3509043393,0.0,0.0,203.42995102435586,23.747342255458,1582.3470430529555,339430.21514854854
0.0,282.0084364512733,0.0,24.65062667526409,160.84719194275482,154.94903559985391,312618.596116812,0.0,0.0,204.1756664111224,23.808294259517744,1582.479546918415,339777.6856533805
0.0,282.1354166703178,0.0,24.71610239352579,161.2379143042108,155.35474868041103,312867.03340582456,0.0,0.0,205.2417272628474,23.909905724499506,1585.1370976382589,340400.0083029744
0.0,282.4716972496002,0.0,24.795580933452552,162.07898449212635,155.91222064077058,313407.3510230902,0.0,0.0,206.14404469563422,23.970671689325325,1584.3961359424807,340734.6892422692
0.0,282.94509663313187,0.0,24.86086906925299,162.47028688817116,156.3174066954809,313677.65271842224,0.0,0.0,206.977019035607,24.07736665603993,1585.4963548642204,341357.60826843337
0.0,282.824167673104,0.0,24.95107789116299,163.1325818915216,157.2916891582392,314206.2668933416,0.0,0.0,208.167208021212,24.137977388119843,1586.4218768327796,341678.9003726671
0.0,283.2019739079358,0.0,25.01648942548727,163.5245121421204,157.69785915876088,314464.6998250782,0.0,0.0,208.8932090192678,24.284831274220522,1587.118455005215,342300.5128555708
0.0,283.5154227934031,0.0,25.110107748690336,164.1405821632414,158.24541511223273,314997.02998358285,0.0,0.0,210.21924806784648,24.345563885202697,1587.26438951638,342603.0520164593
0.0,283.74989717416526,0.0,25.175616314934356,164.533075565779,158.65113095325836,315290.18482592574,0.0,0.0,211.06110637697185,24.438010513449623,1588.2680394718675,343218.6013682882
0.0,284.16692008022574,0.0,25.29207020780392,165.24455086461364,159.31563644581442,315814.04034309875,0.0,0.0,212.6167032689846,24.498900887653257,1589.9769690594653,343532.68850355974
0.0,284.0786549432701,0.0,25.357705677255204,165.63700790980823,159.7212991317627,316091.60091619997,0.0,0.0,213.57147543014884,24.55420547925168,1590.7986106809797,344146.1790143318
0.0,284.9141842621368,0.0,25.456657736296435,166.42723913791988,160.43335187996507,316619.7007409505,0.0,0.0,214.98478610604664,24.6152179182536,1592.1027998965365,344435.39465926064
0.0,285.5535718202678,0.0,25.522395357024187,166.81922645172762,160.83855894992928,316911.70940919104,0.0,0.0,215.94511096325766,24.743829165801895,1593.2178319615446,345052.01905233733
