total_idle_energy,total_active_energy,total_energy_difference,total_clear_active_energy,total_clear_active_carbon_emission,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
260133.03060424875,313696.02454775764,53562.99394350889,315000.0050412117,0.03891923101510445,0.01912046306137482,0.038920494558308476,0.019800031496933657
