total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
36654.35357563178,42189.342718221065,5534.989142589281,0.018492650320316037,0.021165504375335816,0.002672854055019729
