api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy
430.5416399999999,803.1506399999992,763.8483599999985,767.8778400000003,317.09844000000055,593.0820655256751,296.9532000000009,1547.1493200000027,836.834400000001,6061.653,70665.251923233
400.56336000000033,801.4748400000001,751.1536800000008,757.0216799999996,301.050360000001,591.1614655256756,284.09580000000034,1539.7765200000044,820.5836400000007,5830.267679999999,70348.63073823295
357.7741200000004,796.9204800000019,735.3118800000022,747.6735599999989,286.0610400000003,591.4818000000008,265.47732000000036,1528.8861600000005,804.985919999998,5540.583599999998,70020.29828178992
324.5335199999994,797.2851600000027,727.350840000001,742.3934399999994,270.2127599999993,588.9790800000007,252.9478800000009,1525.8826799999983,788.4867599999969,5318.701920000001,69890.2303341416
294.9368399999997,798.6934800000024,722.6899199999995,739.9926000000006,260.9197199999985,589.0215600000023,237.5438399999999,1525.5453600000042,780.553439999997,5084.110440000001,69063.39458235163
283.53132000000085,804.9870000000009,723.5524799999987,742.4740799999986,259.16363999999953,588.5211600000022,235.60307999999912,1529.544240000007,788.1037199999997,5008.72608,68356.06451999999
264.1863600000005,802.9371599999987,726.8245199999991,748.8651599999992,261.5184000000003,587.2233599999998,236.24784000000037,1535.1490800000045,787.0874400000016,5008.446359999999,67975.60823999991
248.40647999999996,806.2138799999996,720.8308799999999,749.7878400000008,263.9444400000004,586.4957999999988,238.53996000000024,1541.6593200000011,795.7414800000023,5016.795840000001,68025.04955999987
233.7627600000002,802.9080000000032,721.7096399999989,754.4440799999992,265.8441600000002,587.2795199999986,239.18507999999898,1547.3948400000015,793.4817600000009,5023.745639999999,67899.27599999994
230.51520000000014,795.7108800000026,712.7935200000006,750.5960399999994,269.0179200000001,587.2831199999982,239.50187999999912,1549.9958400000007,792.1670399999988,5002.774199999996,68298.67943999995
255.30480000000034,782.8725600000006,709.7580000000013,746.4445199999999,280.99979999999994,587.9062361333824,253.5411599999996,1564.315199999997,793.2517199999986,4955.021279999999,69465.22772393328
283.8056399999998,784.5461999999997,720.9151199999991,753.3629999999997,297.0313199999999,590.212396133383,266.5065600000001,1573.5394799999972,809.2238399999998,5136.92844139,69944.93744393336
336.75695999999965,787.3016399999973,739.0529999999987,766.7251200000013,316.48355999999956,590.2732799999992,290.95271999999943,1589.6887199999994,823.2746400000021,5670.369632440002,70217.97624000005
370.1977200000004,788.6627999999974,749.2579199999993,775.9900800000012,332.2029600000003,591.0454799999991,303.3752399999991,1590.2636399999988,843.7683600000024,6004.743309289998,70443.7975028572
415.6002000000006,788.6073599999976,761.2617599999998,781.5387599999995,347.67936000000134,592.7767199999984,325.55339999999984,1597.7480399999968,856.1930400000037,6214.644031630004,71079.27411817216
429.5095199999996,783.4075199999977,763.4584800000011,779.0353200000006,354.7792800000006,591.8464799999979,330.8655600000004,1593.1994399999944,854.9467200000032,6343.154566728334,71909.48528728497
453.4081199999993,779.3672400000007,758.4566400000022,771.4152000000015,351.19980000000004,592.3695599999991,334.1138400000003,1590.690599999997,850.509,6266.821078091665,72708.72703228505
470.33964,775.5872400000004,761.2182000000012,770.6973600000003,350.79479999999955,594.3301200000017,329.00039999999973,1581.0973199999996,841.9859999999983,6234.002616743333,72636.33375000015
