total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
52310.711599999944,54602.35146410215,2291.6398641021988,0.4170128021863608,0.421926795208582,0.00491399302222122
