timestamp,orchestrator_cpu_usage,clientthree_cpu_usage,api-gateway_cpu_usage,clientone_cpu_usage,clienttwo_cpu_usage,server_cpu_usage,orchestrator_cpu_usage_anomaly,orchestrator_cpu_usage_anomaly_score,clientthree_cpu_usage_anomaly,clientthree_cpu_usage_anomaly_score,api-gateway_cpu_usage_anomaly,api-gateway_cpu_usage_anomaly_score,clientone_cpu_usage_anomaly,clientone_cpu_usage_anomaly_score,clienttwo_cpu_usage_anomaly,clienttwo_cpu_usage_anomaly_score,server_cpu_usage_anomaly,server_cpu_usage_anomaly_score
2026-04-15 14:42:45.305999994,0.0011117011319688,0.0034806330126945,0.0013258700224464,0.0034292942874005,0.0024841780473003,0.0011598270790623,1,0.08600719244997002,1,0.09863494852198912,1,0.04954452871272236,1,0.10946168124659011,-1,-0.02914780755442703,1,0.08831778420892256
2026-04-15 14:43:00.305999994,0.0011117011319688,0.0034806330126945,0.0013258700224464,0.0034292942874005,0.0032559634940122,0.0011598270790623,1,0.08600719244997002,1,0.09863494852198912,1,0.04954452871272236,1,0.10946168124659011,1,0.09039201592803636,1,0.08831778420892256
2026-04-15 14:43:15.305999994,0.0011117011319688,0.0034806330126945,0.0013258700224464,0.0034292942874005,0.0023005145732089,0.0011598270790623,1,0.08600719244997002,1,0.09863494852198912,1,0.04954452871272236,1,0.10946168124659011,-1,-0.09629281145023483,1,0.08831778420892256
2026-04-15 14:43:30.305999994,0.0013806005361929,0.0035761480596602,0.0,0.0,0.0038504817600537,0.0031364166187647,-1,-0.061404143195026184,1,0.11457246454741637,-1,-0.21219498734416364,-1,-0.22844025535447898,-1,-0.03314437525114411,-1,-0.20952288605609248
2026-04-15 14:43:45.305999994,0.0016560870587808,0.0036936691508673,0.0012865594301478,0.0036621226945486,0.0042152051271122,0.0031364166187647,-1,-0.1422073875487767,1,0.07356798299437434,1,0.09102261889080843,1,0.06661337619227697,-1,-0.1391715376812419,-1,-0.20952288605609248
2026-04-15 14:44:00.305999994,0.0016560870587808,0.0036936691508673,0.0012865594301478,0.0036621226945486,0.0042152051271122,0.0031364166187647,-1,-0.1422073875487767,1,0.07356798299437434,1,0.09102261889080843,1,0.06661337619227697,-1,-0.1391715376812419,-1,-0.20952288605609248
2026-04-15 14:44:15.305999994,0.0016560870587808,0.0036936691508673,0.0012865594301478,0.0036621226945486,0.0042152051271122,0.0031364166187647,-1,-0.1422073875487767,1,0.07356798299437434,1,0.09102261889080843,1,0.06661337619227697,-1,-0.1391715376812419,-1,-0.20952288605609248
2026-04-15 14:44:30.305999994,0.0,0.0035182712712895,0.0009584823328529,0.0033644445205715,0.0030068657604919,0.0008941331237614,-1,-0.15413010041031683,1,0.09872434287532944,-1,-0.06568884782975504,1,0.1378569593560534,1,0.05550003393584246,-1,-0.027855199845190914
2026-04-15 14:44:45.305999994,0.0011584250912613,0.0033629053222054,0.0011435723207875,0.0033644445205715,0.0030068657604919,0.0008941331237614,1,0.11038002806066177,1,0.09707164783901229,1,0.02801268855786404,1,0.1378569593560534,1,0.05550003393584246,-1,-0.027855199845190914
2026-04-15 14:45:00.305999994,0.0011584250912613,0.0033629053222054,0.0014807199034766,0.0033644445205715,0.0030068657604919,0.0008941331237614,1,0.11038002806066177,1,0.09707164783901229,-1,-0.0019909013460370772,1,0.1378569593560534,1,0.05550003393584246,-1,-0.027855199845190914
2026-04-15 14:45:15.305999994,0.0011584250912613,0.0033629053222054,0.0010714859401533,0.0033644445205715,0.0030068657604919,0.0008941331237614,1,0.11038002806066177,1,0.09707164783901229,1,0.0026643636412278515,1,0.1378569593560534,1,0.05550003393584246,-1,-0.027855199845190914
2026-04-15 14:45:30.305999994,0.0005809292049434,0.0030534674215645,0.0008863959522187,0.0035205860750197,0.0,0.0,-1,-0.1959924659311022,1,0.011869563361880053,-1,-0.15601339652108281,1,0.04147591043527282,-1,-0.22094901257195,-1,-0.23010310700150594
2026-04-15 14:45:45.305999994,0.0008214061117282,0.0030534674215645,0.001575981475486,0.0036723475452411,0.003156393587382,0.0010881885684682,-1,-0.042132525392000075,1,0.011869563361880053,-1,-0.016498889656365034,1,0.05674624193933708,1,0.07593713160353466,1,0.10267535867371835
2026-04-15 14:46:00.305999994,0.0008214061117282,0.0030534674215645,0.001575981475486,0.0036723475452411,0.003156393587382,0.0010881885684682,-1,-0.042132525392000075,1,0.011869563361880053,-1,-0.016498889656365034,1,0.05674624193933708,1,0.07593713160353466,1,0.10267535867371835
2026-04-15 14:46:15.305999994,0.0008214061117282,0.0030534674215645,0.001575981475486,0.0036723475452411,0.003156393587382,0.0010881885684682,-1,-0.042132525392000075,1,0.011869563361880053,-1,-0.016498889656365034,1,0.05674624193933708,1,0.07593713160353466,1,0.10267535867371835
2026-04-15 14:46:30.305999994,0.0011397732593739,0.0033643927873124,0.0009372502168226,0.0,0.0024286017475401,0.0010982472675862,1,0.10809580687674264,1,0.10372318976087358,-1,-0.08098117542071481,-1,-0.22844025535447898,-1,-0.05131665996493773,1,0.10540546888001906
2026-04-15 14:46:45.305999994,0.0014316011114754,0.0033643927873124,0.0012949543884023,0.0034793362496713,0.0035547232672617,0.0010982472675862,-1,-0.0365333093069623,1,0.10372318976087358,1,0.08320150765602757,1,0.09159479357200606,1,0.08723016572721809,1,0.10540546888001906
2026-04-15 14:47:00.305999994,0.0014316011114754,0.0033643927873124,0.0012949543884023,0.0034793362496713,0.0035547232672617,0.0010982472675862,-1,-0.0365333093069623,1,0.10372318976087358,1,0.08320150765602757,1,0.09159479357200606,1,0.08723016572721809,1,0.10540546888001906
2026-04-15 14:47:15.305999994,0.0014316011114754,0.0033643927873124,0.0012949543884023,0.0034793362496713,0.0035547232672617,0.0010982472675862,-1,-0.0365333093069623,1,0.10372318976087358,1,0.08320150765602757,1,0.09159479357200606,1,0.08723016572721809,1,0.10540546888001906
2026-04-15 14:47:30.305999994,0.0008934734161095,0.0036308509976034,0.0012383935957304,0.0025627428453755,0.0025140632194239,0.0010845307505046,1,0.01822629000125381,1,0.11422064879060334,1,0.007654555935299789,-1,-0.12120406651488425,-1,-0.03280329513409741,1,0.09651593710627027
2026-04-15 14:47:45.305999994,0.0008934734161095,0.0036308509976034,0.0011847948860092,0.0038943267435125,0.0032289879057924,0.0010719721862657,1,0.01822629000125381,1,0.11422064879060334,1,0.08445548725761365,-1,-0.06056963026093298,1,0.09238086182265709,1,0.0809348629252874
2026-04-15 14:48:00.305999994,0.0008934734161095,0.0036308509976034,0.0011847948860092,0.0038943267435125,0.0032289879057924,0.0010719721862657,1,0.01822629000125381,1,0.11422064879060334,1,0.08445548725761365,-1,-0.06056963026093298,1,0.09238086182265709,1,0.0809348629252874
2026-04-15 14:48:15.305999994,0.0008934734161095,0.0036308509976034,0.0011847948860092,0.00289496136932,0.0032289879057924,0.0010719721862657,1,0.01822629000125381,1,0.11422064879060334,1,0.08445548725761365,-1,-0.13815889810220494,1,0.09238086182265709,1,0.0809348629252874
2026-04-15 14:48:30.305999994,0.0,0.0035988413888738,0.0011126794490429,0.0038206677365839,0.0027033904770595,0.0011905615511248,-1,-0.15413010041031683,1,0.12909952017311055,1,0.05339237644117223,-1,-0.05177100702673232,-1,-0.05736991631296007,1,0.07520870847984007
2026-04-15 14:48:45.305999994,0.0015398582727166,0.0035988413888738,0.0011126794490429,0.0037673206373879,0.0037815386625845,0.0011905615511248,-1,-0.0818887375712749,1,0.12909952017311055,1,0.05339237644117223,1,0.00881516879445543,1,0.04638536279893496,1,0.07520870847984007
2026-04-15 14:49:00.305999994,0.0015398582727166,0.0035988413888738,0.0011126794490429,0.0037673206373879,0.0037815386625845,0.0011905615511248,-1,-0.0818887375712749,1,0.12909952017311055,1,0.05339237644117223,1,0.00881516879445543,1,0.04638536279893496,1,0.07520870847984007
2026-04-15 14:49:15.305999994,0.0015398582727166,0.0035988413888738,0.0011126794490429,0.0037673206373879,0.0037815386625845,0.0011905615511248,-1,-0.0818887375712749,1,0.12909952017311055,1,0.05339237644117223,1,0.00881516879445543,1,0.04638536279893496,1,0.07520870847984007
2026-04-15 14:49:30.305999994,0.0,0.0,0.0011949102784008,0.0041496614379532,0.0037222542305635,0.0013244487244356,-1,-0.15413010041031683,-1,-0.2128645835752131,1,0.10147660611600934,-1,-0.1280138273931697,1,0.02568880542323876,1,0.046319530972614986
2026-04-15 14:49:45.305999994,0.0011670682603091,0.004214174806617,0.0011949102784008,0.0041496614379532,0.0036713431447991,0.0013244487244356,1,0.10260550895448761,-1,-0.0004202268641836371,1,0.10147660611600934,-1,-0.1280138273931697,1,0.057547924779773774,1,0.046319530972614986
2026-04-15 14:50:00.305999994,0.0011670682603091,0.004214174806617,0.0011949102784008,0.0041496614379532,0.0036713431447991,0.0013244487244356,1,0.10260550895448761,-1,-0.0004202268641836371,1,0.10147660611600934,-1,-0.1280138273931697,1,0.057547924779773774,1,0.046319530972614986
2026-04-15 14:50:15.305999994,0.0011670682603091,0.004214174806617,0.0011949102784008,0.0041496614379532,0.0036713431447991,0.0013244487244356,1,0.10260550895448761,-1,-0.0004202268641836371,1,0.10147660611600934,-1,-0.1280138273931697,1,0.057547924779773774,1,0.046319530972614986
2026-04-15 14:50:30.305999994,0.0011670682603091,0.0,0.0,0.0,0.0,0.0,1,0.10260550895448761,-1,-0.2128645835752131,-1,-0.21219498734416364,-1,-0.22844025535447898,-1,-0.22094901257195,-1,-0.23010310700150594
