total_idle_energy,total_active_energy,total_energy_difference,total_idle_carbon_emission,total_active_carbon_emission,total_carbon_emission_difference
491711.7617178445,592377.4892438024,100665.72752595786,0.03305968944999163,0.0630158232593942,0.02995613380940257
