timestamp,aggregator_energy,api-gateway_energy,authority_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy,aggregator_cpu_usage,api-gateway_cpu_usage,authority_cpu_usage,clientone_cpu_usage,clientthree_cpu_usage,clienttwo_cpu_usage,orchestrator_cpu_usage,policy-enforcer_cpu_usage,rabbitmq_cpu_usage,server_cpu_usage,sidecar_cpu_usage,aggregator_memory_usage,api-gateway_memory_usage,authority_memory_usage,clientone_memory_usage,clientthree_memory_usage,clienttwo_memory_usage,orchestrator_memory_usage,policy-enforcer_memory_usage,rabbitmq_memory_usage,server_memory_usage,sidecar_memory_usage,aggregator_memory_rss_usage,api-gateway_memory_rss_usage,authority_memory_rss_usage,clientone_memory_rss_usage,clientthree_memory_rss_usage,clienttwo_memory_rss_usage,orchestrator_memory_rss_usage,policy-enforcer_memory_rss_usage,rabbitmq_memory_rss_usage,server_memory_rss_usage,sidecar_memory_rss_usage,aggregator_memory_cache_usage,api-gateway_memory_cache_usage,authority_memory_cache_usage,clientone_memory_cache_usage,clientthree_memory_cache_usage,clienttwo_memory_cache_usage,orchestrator_memory_cache_usage,policy-enforcer_memory_cache_usage,rabbitmq_memory_cache_usage,server_memory_cache_usage,sidecar_memory_cache_usage,aggregator_carbon_coal,api-gateway_carbon_coal,authority_carbon_coal,clientone_carbon_coal,clientthree_carbon_coal,clienttwo_carbon_coal,kernel_processes_carbon_coal,orchestrator_carbon_coal,policy-enforcer_carbon_coal,rabbitmq_carbon_coal,server_carbon_coal,sidecar_carbon_coal,system_processes_carbon_coal,aggregator_carbon_emission,api-gateway_carbon_emission,authority_carbon_emission,clientone_carbon_emission,clientthree_carbon_emission,clienttwo_carbon_emission,kernel_processes_carbon_emission,orchestrator_carbon_emission,policy-enforcer_carbon_emission,rabbitmq_carbon_emission,server_carbon_emission,sidecar_carbon_emission,system_processes_carbon_emission
2026-07-01 14:28:04.641000032,0.0,0.0,0.0,0.0,0.0,0.0,599986.1928564444,0.0,0.0,0.0,0.0,1359.6980204538465,103.09922905854069,0.014763253499048067,0.03191903266787346,0.009538425658061395,0.00814522486086774,0.0075413031600095265,0.007417797218395736,0.0035032879142642887,0.0033779740458404067,0.03412238190110885,0.007366027049877688,0.0705641555166521,297321.9633731485,223328.1054602486,278842.0404121705,250139.03886277854,216336.4694748273,295198.26966726355,95933.33554144064,86340.37392746781,1133231.0578768211,174292.13069788192,1527943.9279722676,240477.0356129299,175446.94169424544,238705.64552170315,184432.39778759357,233799.85558621708,241353.10737733307,55426.564720050206,77821.25561018531,963100.2514694233,53213.292385525594,1226671.9704466744,0.0,0.0,0.0,0.0,0.0,0.0,43.48272877902705,111.50207635033023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29068488944102117,0.0,0.0,0.00035573203390317464,0.0,0.0007601490574529982,6.3335102673913035e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.1718404238592858,0.0,0.0,0.0,0.0,0.0003431650533657245,6.483795960792669e-06
2026-07-01 14:28:19.641000032,0.0,0.0,0.0,0.0,0.0,0.0,599986.5694892857,0.0,0.0,0.0,0.0,1359.6980204538465,104.13516679775985,0.01476325349904807,0.03191903266787346,0.009538425658061395,0.00814522486086774,0.0075413031600095265,0.0073603274515311595,0.0035084322889792504,0.003365185065685681,0.03412238190110885,0.007538635354069433,0.07045241098048013,297321.9633731486,223328.1054602486,278842.0404121705,250139.03886277854,216336.4694748273,301782.8549502934,99320.50006427788,83270.98338401713,1133231.0578768211,170282.30847456752,1514034.4115073904,240477.03561292996,175446.94169424544,238705.64552170315,184432.39778759357,233799.85558621708,246885.05429206952,57375.680420958466,81175.8977212197,963100.2514694233,52116.674415174544,1217330.9547195055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.5292310376161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29106823300969475,0.0,0.0,0.0003562011458961199,0.0,0.0007611514873471781,6.20445e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.17184058033844113,0.0,0.0,0.0,0.0,0.0003431650533657245,6.54894493417023e-06
2026-07-01 14:28:34.641000032,0.0,0.0,0.0,0.0,0.0,0.0,601260.4578669305,0.0,0.0,0.0,0.0,1360.4949734534184,106.3019949352918,0.01476325349904807,0.03191903266787346,0.009538425658061395,0.00814522486086774,0.0075413031600095265,0.0073603274515311595,0.0035084322889792504,0.003365185065685681,0.03412238190110885,0.007538635354069433,0.0704862072196253,297321.9633731486,223328.1054602486,278842.0404121705,250139.03886277854,216336.4694748273,301782.8549502934,99320.50006427788,83270.98338401713,1133231.0578768211,170282.30847456752,1505364.2280777914,240477.03561292996,175446.94169424544,238705.64552170315,184432.39778759357,233799.85558621708,246885.05429206952,57375.680420958466,81175.8977212197,963100.2514694233,52116.674415174544,1212633.8930513682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.5292310376161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2914515765783684,0.0,0.0,0.00035667025788906526,0.0,0.000762153917241358,6.20445e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.17267211680633054,0.0,0.0,0.0,0.0,0.00034314119590886404,6.6852143481527945e-06
2026-07-01 14:28:49.641000032,0.0,0.0,0.0,0.0,0.0,0.0,601259.4843416344,0.0,0.0,0.0,0.0,1360.4949734534184,107.34914859144726,0.01473145488772118,0.03191903266787346,0.009538425658061395,0.00814522486086774,0.0075413031600095265,0.0073603274515311595,0.003505252273235557,0.003365185065685681,0.03412238190110885,0.007538635354069433,0.07000596335157769,285428.60362898675,223328.1054602486,278842.0404121705,250139.03886277854,216336.4694748273,301782.8549502934,95919.09977065682,83270.98338401713,1133231.0578768211,170282.30847456752,1510395.2005951914,229685.56294376194,175446.94169424544,238705.64552170315,184432.39778759357,233799.85558621708,246885.05429206952,55412.493717935955,81175.8977212197,963100.2514694233,52116.674415174544,1214854.9829439188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.5292310376161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29183492014704193,0.0,0.0,0.00035713936988201057,0.0,0.0007631563471355378,6.20445e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.17267217402455148,0.0,0.0,0.0,0.0,0.00034314119590886404,6.751068678084349e-06
2026-07-01 14:29:04.641000032,0.0,0.0,0.0,0.0,0.0,0.0,602327.564503823,0.0,0.0,0.0,0.0,1353.1995818384164,106.56824254177072,0.01473145488772118,0.031230718983818476,0.009333192667022046,0.008121816841438773,0.007481893174402565,0.0073603274515311595,0.003505252273235557,0.0033577000233181876,0.03299582435856683,0.007538635354069433,0.06973248885809553,285428.60362898675,215618.18297970784,272842.3515711783,257806.6645798355,235482.07666238473,301782.8549502934,95919.09977065682,85863.57900105588,1070669.5330006683,170282.30847456752,1500114.912950434,229685.56294376194,170622.25192573963,233569.5491296331,189725.27816510628,250923.8723566371,246885.05429206952,55412.493717935955,83697.5832053162,919889.3967930634,52116.674415174544,1205709.3233235076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.8932612187115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2925233543923759,0.0,0.0,0.00035572633197035084,0.0,0.0007636194390411402,6.412670205015873e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.17348937187519659,0.0,0.0,0.0,0.0,0.00034208016057777377,6.7019583642935805e-06
2026-07-01 14:29:19.641000032,0.0,0.0,0.0,0.0,0.0,0.0,602327.5706727358,0.0,0.0,0.0,0.0,1353.1995818384164,107.59780649938314,0.01473145488772118,0.03125622439070759,0.009396254932900505,0.008121816841438773,0.007481893174402565,0.0073603274515311595,0.003505252273235557,0.0033577000233181876,0.032385333283333345,0.00748424202702374,0.0694911128583526,285428.60362898675,217189.94469679162,257639.03926827625,257806.6645798355,235482.07666238473,301782.8549502934,95919.09977065682,85863.57900105588,1050859.9296000001,176835.68993109377,1495884.339555347,229685.56294376194,172828.57923995258,221024.31864547107,189725.27816510628,250923.8723566371,246885.05429206952,55412.493717935955,83697.5832053162,902869.5381333336,50705.92529994906,1204121.502055669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.8932612187115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29290709819820043,0.0,0.0,0.00035619297495280704,0.0,0.0007646211614095612,6.47511687168254e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.17348925730464068,0.0,0.0,0.0,0.0,0.00034208016057777377,6.766706497627873e-06
2026-07-01 14:29:34.641000032,0.0,0.0,0.0,0.0,0.0,0.0,603432.8487445844,0.0,0.0,0.0,0.0,1354.679438292679,108.62737045699556,0.014398018182841345,0.03125622439070759,0.009396254932900505,0.008070316726170005,0.007481893174402565,0.00732929651497406,0.003502822333399129,0.0033902331299228822,0.033945748275287846,0.007239466955679863,0.06909951781910845,274549.3651829941,217189.94469679162,257639.03926827625,261849.80919955988,235482.07666238473,295325.92154342675,98663.74072312063,90674.41949867667,1138221.7188294174,180242.7989654836,1487390.1905791664,220971.52917551855,172828.57923995258,221024.31864547107,193275.0914741094,250923.8723566371,240686.13837875257,56958.828315418934,87073.53657480456,966958.8186520657,51701.97561450481,1197997.0154589831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.28243213842894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2932908420040251,0.0,0.0,0.00035665961793526313,0.0,0.0007656228837779823,6.537563538349207e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.17399408668585783,0.0,0.0,0.0,0.0,0.00034094226551266356,6.831454630962165e-06
2026-07-01 14:29:49.641000032,0.0,0.0,0.0,0.0,0.0,0.0,603432.5093868525,0.0,0.0,0.0,0.0,1354.679438292679,107.61269999999996,0.014398018182841345,0.03125622439070759,0.009396254932900505,0.008070316726170005,0.007481893174402565,0.007306932802630408,0.003502822333399129,0.0033902331299228822,0.033945748275287846,0.0074263400320121655,0.0688078500771016,274549.3651829941,217189.94469679162,257639.03926827625,261849.80919955988,235482.07666238473,284666.7580482616,98663.74072312063,90674.41949867667,1138221.7188294174,184895.42415676214,1493633.7401032846,220971.52917551855,172828.57923995258,221024.31864547107,193275.0914741094,250923.8723566371,232000.0620705173,56958.828315418934,87073.53657480456,966958.8186520657,53036.56382309659,1199595.969573697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.28243213842894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29367448532204965,0.0,0.0,0.00035712626091771927,0.0,0.0007666246061464033,6.600010205015873e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.17399423202552305,0.0,0.0,0.0,0.0,0.00034094226551266356,6.767643133333329e-06
2026-07-01 14:30:04.641000032,0.0,0.0,0.0,0.0,0.0,0.0,603713.9821613613,0.0,0.0,0.0,0.0,1344.6605785227907,109.62602310860615,0.014398018182841345,0.03125622439070759,0.009396254932900505,0.008070316726170005,0.007481893174402565,0.007306932802630408,0.003502822333399129,0.0033902331299228822,0.033945748275287846,0.0074263400320121655,0.06882980629921417,274549.3651829941,217189.94469679162,257639.03926827625,261849.80919955988,235482.07666238473,284666.7580482616,98663.74072312063,90674.41949867667,1138221.7188294174,184895.42415676214,1483658.1582673495,220971.52917551855,172828.57923995258,221024.31864547107,193275.0914741094,250923.8723566371,232000.0620705173,56958.828315418934,87073.53657480456,966958.8186520657,53036.56382309659,1193973.9023275736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.28243213842894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29446202494126256,0.0,0.0,0.00035572068974362996,0.0,0.0007664799997288829,6.66245687168254e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.17465850239221978,0.0,0.0,0.0,0.0,0.00033880078131668496,6.894258786607897e-06
2026-07-01 14:30:19.641000032,0.0,0.0,0.0,0.0,0.0,0.0,603714.0190393153,0.0,0.0,0.0,0.0,1344.6605785227907,110.64555528750601,0.014426959044392588,0.03125622439070759,0.009396254932900505,0.007870693602634683,0.007481893174402565,0.007306932802630408,0.003502822333399129,0.003366182750643358,0.033945748275287846,0.0074263400320121655,0.06843026005540609,266349.6865247828,217189.94469679162,257639.03926827625,265853.2698679844,235482.07666238473,284666.7580482616,98663.74072312063,85736.01288852845,1138221.7188294174,184895.42415676214,1493736.7740317963,213836.5430571565,172828.57923995258,221024.31864547107,195746.6774337454,250923.8723566371,232000.0620705173,56958.828315418934,83366.61764686636,966958.8186520657,53036.56382309659,1199367.7061920345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.78620285297855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29484629553391833,0.0,0.0,0.00035618488956910995,0.0,0.0007674802261686737,6.542031746031746e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.17465845102406205,0.0,0.0,0.0,0.0,0.00033880078131668496,6.958376032525378e-06
