api-gateway_energy,clientone_energy,clientthree_energy,clienttwo_energy,kernel_processes_energy,orchestrator_energy,policy_energy,policy-enforcer_energy,rabbitmq_energy,server_energy,sidecar_energy,system_processes_energy
41.44587768564338,42.51841665517257,30.423890454898977,38.329489422222174,1358.4725356533522,54.00339613467832,27.479470276835734,55.376337642329624,77.74069065328734,60.933467975891304,482.3173237944255,2747.070641043185
33.58097538544122,33.8849144905526,22.801778722359966,26.31525795621059,1356.875544772417,53.95968795116527,24.056276233513035,54.16719320081307,72.34888887252664,55.617145286868876,312.879763136345,2332.5103225047906
35.692509342735605,33.99344473940548,24.37776681382608,20.020277995158875,1370.9392383746035,56.19419742001012,24.34090474043785,53.03044833592926,71.88029394941171,51.84849174922369,206.3930641387618,2156.3975422266176
32.79932435422774,35.253453579808294,27.09773682455665,19.839156554442887,1373.5674066571519,56.05074027337953,25.269682622054642,53.81989868866206,77.68204773412015,54.86986351798636,206.55038779709298,2011.8832959714941
38.591640783632414,38.326818797547,27.173135205068355,19.860114940034517,1385.0788387387418,56.29686092781047,25.330377243344447,54.28485337333062,70.54855166372016,53.61110885994526,224.77091318621854,1884.0748415107012
39.69899018390967,34.35912177384394,24.605260309902803,22.56327573100222,1393.007389131008,56.33104095228769,25.29153105641968,56.24088856962998,73.28356009539107,58.066290537024486,241.25611980874342,1842.816397192418
40.01646175495968,36.575670171135414,27.069756744626417,22.30508090751455,1390.067340048286,55.85229839169076,24.774752082330117,56.254805821656696,77.0648303819327,56.80359116256637,236.784404306341,1881.1356720979084
40.687567703441715,36.82649093186115,27.440709603276986,27.82497709310258,1393.5707975068487,56.251274821172565,23.916966263065614,57.409446057038295,82.83843571742509,54.449330354381985,236.54812097474965,1855.4059419537948
42.49005158306347,36.33566900667228,30.683987722253203,28.424845460525546,1391.8352849293365,54.84397467056467,23.15286991074768,56.94245803104959,81.75740763974689,51.661332406644945,229.80608508438402,1886.874162713395
44.34320956260304,33.49231050087585,29.91862680553073,31.137804136539867,1397.6596273735627,55.33332237679623,21.959020834916764,58.222698567609996,77.521516015064,52.47811755011811,224.12400393436374,1901.1262851528822
49.52942834307394,34.24447697419262,29.717665877169548,33.25499029832244,1399.2271557640577,54.19974259889201,21.01418069198462,57.68463075738894,79.64800749945867,51.201823968436706,210.98006506841165,1918.7688599123285
49.62651709774961,34.49899041407082,30.175900469467823,33.524548190574556,1401.6573727851314,54.2324119431516,22.16529649015106,58.48740542381875,80.74538682612679,49.440246765543634,219.7329375497038,1991.063543428537
50.24950222893759,35.235637437204794,29.114235127861214,35.904595926975475,1400.560827784727,54.357913907298055,22.659242757481092,58.27744999459311,77.05768634856076,48.720389038083034,208.0441145592993,1962.471410446737
50.78702177122999,36.08848162840872,30.751761448686505,34.43909561931031,1395.7552804304619,54.40822087850892,23.46234492242977,56.93223564551371,74.19089213635125,42.333426001421884,203.01269644496304,1939.8707445150792
44.74828630136147,38.55123835453698,25.206471320296398,37.64457634810483,1379.3465415316375,52.93163048765388,23.28042733150585,55.833345815208055,71.56922369121027,49.27606948082802,187.18410222587346,1925.4746926276634
49.028412307449216,40.245665547190114,27.355980810325537,33.99656638704383,1502.3491204318811,47.74905953112027,23.05690737490383,50.34971369031091,70.25051249845207,37.202152671508074,204.63244727860777,2072.0655263138615
36.2631909554407,40.3930944524416,26.205168538502328,35.57795468701717,1492.6670623835541,46.65911646759447,23.8496265498935,48.05753384513332,63.38757614020853,41.023534675988046,214.0789022647382,2029.193573170698
39.51890486299897,41.58057177143822,25.42783309261608,33.45525786897668,1488.7197263220366,45.45315140309661,24.32670611434116,46.581345758365686,63.14080556571908,31.63311447557932,157.4870404976756,1984.9971173969238
