coredns_coredns_energy
45.28873897012383
39.69474153265132
41.09070916302136
35.67533713681575
37.78281143919794
31.05619452180172
31.701479956619913
31.654648222085747
32.248763241774085
32.61949403139148
28.037988780652487
30.125054924829858
27.562649457554226
27.24447637761411
26.266422858373836
21.435641955957713
20.025709188341157
18.43265510163953
