timestamp,coredns_coredns_energy
2026-06-14 08:09:26.944999933,1053.3744
2026-06-14 08:09:41.944999933,1058.7311999999997
2026-06-14 08:09:56.944999933,1058.7311999999997
2026-06-14 08:10:11.944999933,1081.7640000000001
2026-06-14 08:10:26.944999933,1081.7640000000001
2026-06-14 08:10:41.944999933,1121.49
2026-06-14 08:10:56.944999933,1121.49
2026-06-14 08:11:11.944999933,1137.5747999999996
2026-06-14 08:11:26.944999933,1137.5747999999996
2026-06-14 08:11:41.944999933,1143.324
2026-06-14 08:11:56.944999933,1143.324
2026-06-14 08:12:11.944999933,1139.9328
2026-06-14 08:12:26.944999933,1139.9328
2026-06-14 08:12:41.944999933,1127.7719999999995
2026-06-14 08:12:56.944999933,1127.7719999999995
2026-06-14 08:13:11.944999933,1096.3403999999998
2026-06-14 08:13:26.944999933,1096.3403999999998
2026-06-14 08:13:41.944999933,1084.7736
