timestamp,coredns_coredns_energy
2026-06-14 08:04:25.450999975,1183.9104000000002
2026-06-14 08:04:40.450999975,1180.8216
2026-06-14 08:04:55.450999975,1180.8216
2026-06-14 08:05:10.450999975,1168.2864000000002
2026-06-14 08:05:25.450999975,1168.2864000000002
2026-06-14 08:05:40.450999975,1145.2140000000002
2026-06-14 08:05:55.450999975,1145.2140000000002
2026-06-14 08:06:10.450999975,1131.4115999999997
2026-06-14 08:06:25.450999975,1131.4115999999997
2026-06-14 08:06:40.450999975,1113.606
2026-06-14 08:06:55.450999975,1113.606
2026-06-14 08:07:10.450999975,1089.6840000000002
2026-06-14 08:07:25.450999975,1089.6840000000002
2026-06-14 08:07:40.450999975,1071.216
2026-06-14 08:07:55.450999975,1071.216
2026-06-14 08:08:10.450999975,1051.9848
2026-06-14 08:08:25.450999975,1051.9848
2026-06-14 08:08:40.450999975,1056.1752000000004
